# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947168_1
UniRef90_A0A0P0LHV7|unclassified	137.0542598372
UniRef90_A0A3P8JQC8	136.9528792396
UniRef90_A0A3P8JQC8|unclassified	136.9528792396
UniRef90_UNK7039-GDOGPMMC_00348	136.6349896917
UniRef90_UNK7039-GDOGPMMC_00348|unclassified	136.6349896917
UniClust90_1857-DIHOOJOO_01407	136.6338479972
UniClust90_1857-DIHOOJOO_01407|unclassified	136.6338479972
UniClust90_1880-ABLHCJOL_00961	136.6338479972
UniClust90_1880-ABLHCJOL_00961|unclassified	136.6338479972
UniRef90_UPI000854FE18	136.6338479972
UniRef90_UPI000854FE18|unclassified	136.6338479972
UniRef90_A0A0P0FVM7	136.4522970795
UniRef90_A0A0P0FVM7|unclassified	136.4522970795
UniRef90_A0A3D2SC23	136.3749300331
UniRef90_A0A3D2SC23|unclassified	136.3749300331
UniRef90_D4VP73	136.3188733079
UniRef90_D4VP73|unclassified	136.3188733079
UniClust90_1857-FLPDHFPA_03005	136.2160074835
UniClust90_1857-FLPDHFPA_03005|unclassified	136.2160074835
UniClust90_2073-DDFKNIIK_02331	136.2160074835
UniClust90_2073-DDFKNIIK_02331|unclassified	136.2160074835
UniClust90_39401-OPPLDFAH_00812	136.2160074835
UniClust90_39401-OPPLDFAH_00812|unclassified	136.2160074835
UniClust90_4750-MJLPHHMN_02298	136.2160074835
UniClust90_4750-MJLPHHMN_02298|unclassified	136.2160074835
UniClust90_5865-GGNDNKLO_00486	136.2160074835
UniClust90_5865-GGNDNKLO_00486|unclassified	136.2160074835
UniClust90_66070-JBNHAPCL_01750	136.2160074835
UniClust90_66070-JBNHAPCL_01750|unclassified	136.2160074835
UniRef90_A0A376TKM3	136.2160074835
UniRef90_A0A376TKM3|unclassified	136.2160074835
UniRef90_A0A410JQE6	136.2160074835
UniRef90_A0A410JQE6|unclassified	136.2160074835
UniRef90_W7YHX0	136.2160074835
UniRef90_W7YHX0|unclassified	136.2160074835
UniClust90_4861-PKDJCBOB_02233	136.1911724262
UniClust90_4861-PKDJCBOB_02233|unclassified	136.1911724262
UniRef90_A0A174NGH2	136.0915926567
UniRef90_A0A174NGH2|unclassified	136.0915926567
UniClust90_1930-NGEJNCLJ_01383	135.8007147777
UniClust90_1930-NGEJNCLJ_01383|unclassified	135.8007147777
UniClust90_41439-EJDMKDBL_03430	135.8007147777
UniClust90_41439-EJDMKDBL_03430|unclassified	135.8007147777
UniClust90_41539-IKNFCKHM_00871	135.8007147777
UniClust90_41539-IKNFCKHM_00871|unclassified	135.8007147777
UniClust90_4777-BLCKPIGG_01673	135.8007147777
UniClust90_4777-BLCKPIGG_01673|unclassified	135.8007147777
UniRef90_A0A330I6D6	135.8007147777
UniRef90_A0A330I6D6|unclassified	135.8007147777
UniRef90_UNK5235-DLBJMIEL_00020	135.8007147777
UniRef90_UNK5235-DLBJMIEL_00020|unclassified	135.8007147777
UniClust90_36731-KHIKNPNG_01461	135.7773093360
UniClust90_36731-KHIKNPNG_01461|unclassified	135.7773093360
UniClust90_1930-DKEEBAIB_00223	135.7101920891
UniClust90_1930-DKEEBAIB_00223|unclassified	135.7101920891
UniRef90_B6VZF0	135.7036532194
UniRef90_B6VZF0|unclassified	135.7036532194
UniRef90_A0A2N2YYJ5	135.7035909115
UniRef90_A0A2N2YYJ5|unclassified	135.7035909115
UniClust90_4551-MOKIGNNL_01904	135.6471253905
UniClust90_4551-MOKIGNNL_01904|unclassified	135.6471253905
UniRef90_A0A1C5V1N0	135.6266112973
UniRef90_A0A1C5V1N0|unclassified	135.6266112973
UniRef90_U5Q594	135.6207220599
UniRef90_U5Q594|unclassified	135.6207220599
UniClust90_14390-MAFIECEN_01925	135.4079624218
UniClust90_14390-MAFIECEN_01925|unclassified	135.4079624218
UniRef90_A0A174BGG7	135.4038214797
UniRef90_A0A174BGG7|unclassified	135.4038214797
UniClust90_29538-KBMJHEBB_00456	135.3879466477
UniClust90_29538-KBMJHEBB_00456|unclassified	135.3879466477
UniClust90_35629-JPKNLCIC_02046	135.3879466477
UniClust90_35629-JPKNLCIC_02046|unclassified	135.3879466477
UniClust90_4722-GJOMGHME_02039	135.3879466477
UniClust90_4722-GJOMGHME_02039|unclassified	135.3879466477
UniRef90_A0A0K2L5I7	135.3879466477
UniRef90_A0A0K2L5I7|unclassified	135.3879466477
UniRef90_A0A409E892	135.3879466477
UniRef90_A0A409E892|unclassified	135.3879466477
UniRef90_A0A448QV66	135.3879466477
UniRef90_A0A448QV66|unclassified	135.3879466477
UniRef90_I0RH47	135.3879466477
UniRef90_I0RH47|unclassified	135.3879466477
UniRef90_R7G413	135.3879466477
UniRef90_R7G413|unclassified	135.3879466477
UniRef90_UNK1560-KNCKDKMM_00632	135.3879466477
UniRef90_UNK1560-KNCKDKMM_00632|unclassified	135.3879466477
UniRef90_R5J0Z1	135.3327471062
UniRef90_R5J0Z1|unclassified	135.3327471062
UniClust90_1933-DMNBDBIF_01110	135.2884737880
UniClust90_1933-DMNBDBIF_01110|unclassified	135.2884737880
UniClust90_9271-OBHCJJCD_00219	135.0838180934
UniClust90_9271-OBHCJJCD_00219|unclassified	135.0838180934
UniRef90_D4LNA6	135.0793943033
UniRef90_D4LNA6|unclassified	135.0793943033
UniRef90_Q8A7M6	135.0265775545
UniRef90_Q8A7M6|unclassified	135.0265775545
UniRef90_C6PT71	134.9826381827
UniRef90_C6PT71|unclassified	134.9826381827
UniClust90_1789-ODLLPIKA_01130	134.9776801427
UniClust90_1789-ODLLPIKA_01130|unclassified	134.9776801427
UniClust90_4519-LLEFELKG_04063	134.9776801427
UniClust90_4519-LLEFELKG_04063|unclassified	134.9776801427
UniClust90_4757-OMHLEMNJ_00563	134.9776801427
UniClust90_4757-OMHLEMNJ_00563|unclassified	134.9776801427
UniRef90_A0A381K4Y3	134.9776801427
UniRef90_A0A381K4Y3|unclassified	134.9776801427
UniRef90_U4QBA1	134.9776801427
UniRef90_U4QBA1|unclassified	134.9776801427
UniClust90_4826-AOCJCIGL_01061	134.9238257494
UniClust90_4826-AOCJCIGL_01061|unclassified	134.9238257494
UniRef90_W4PMU4	134.9047569822
UniRef90_W4PMU4|unclassified	134.9047569822
UniClust90_4833-OGOFIJLB_00571	134.8459426919
UniClust90_4833-OGOFIJLB_00571|unclassified	134.8459426919
UniClust90_1858-GLDBEEPH_03449	134.6846125463
UniClust90_1858-GLDBEEPH_03449|unclassified	134.6846125463
UniRef90_A0A0E3CLS7	134.6100999042
UniRef90_A0A0E3CLS7|unclassified	134.6100999042
UniRef90_A0A1C0WWA6	134.5884073912
UniRef90_A0A1C0WWA6|unclassified	134.5884073912
UniClust90_1524-BGGDAOMH_00354	134.5698925894
UniClust90_1524-BGGDAOMH_00354|unclassified	134.5698925894
UniClust90_2305-OECOKFDC_00200	134.5698925894
UniClust90_2305-OECOKFDC_00200|unclassified	134.5698925894
UniClust90_4785-NAMGFEFL_02921	134.5698925894
UniClust90_4785-NAMGFEFL_02921|unclassified	134.5698925894
UniClust90_63564-NHKNHKKN_00397	134.5698925894
UniClust90_63564-NHKNHKKN_00397|unclassified	134.5698925894
UniRef90_A0A379MQQ4	134.5698925894
UniRef90_A0A379MQQ4|unclassified	134.5698925894
UniRef90_K1TIL0	134.5698925894
UniRef90_K1TIL0|unclassified	134.5698925894
UniClust90_1858-NMAJGKHI_01792	134.5362491702
UniClust90_1858-NMAJGKHI_01792|unclassified	134.5362491702
UniRef90_A0A0P0FN55	134.5106538416
UniRef90_A0A0P0FN55|unclassified	134.5106538416
UniRef90_D4M479	134.4186009942
UniRef90_D4M479|unclassified	134.4186009942
UniRef90_A0A0P0FRI1	134.3939590355
UniRef90_A0A0P0FRI1|unclassified	134.3939590355
UniRef90_F9DFF8	134.3817372919
UniRef90_F9DFF8|unclassified	134.3817372919
UniRef90_A0A3N5N7R9	134.2877042696
UniRef90_A0A3N5N7R9|unclassified	134.2877042696
UniRef90_UNK36988-LMCKKGBC_00945	134.2401286137
UniRef90_UNK36988-LMCKKGBC_00945|unclassified	134.2401286137
UniRef90_B0NRS0	134.2390199236
UniRef90_B0NRS0|unclassified	134.2390199236
UniRef90_A0A413DW95	134.1681454042
UniRef90_A0A413DW95|unclassified	134.1681454042
UniClust90_64495-HHHCLJEK_00916	134.1645615876
UniClust90_64495-HHHCLJEK_00916|unclassified	134.1645615876
UniClust90_7268-KLBBJNGI_01087	134.1645615876
UniClust90_7268-KLBBJNGI_01087|unclassified	134.1645615876
UniRef90_A0A377VVV3	134.1645615876
UniRef90_A0A377VVV3|unclassified	134.1645615876
UniRef90_Q8ABF5	134.0891131599
UniRef90_Q8ABF5|unclassified	134.0891131599
UniRef90_A0A174IR23	134.0413924414
UniRef90_A0A174IR23|unclassified	134.0413924414
UniRef90_A0A413SUL1	134.0161767908
UniRef90_A0A413SUL1|unclassified	134.0161767908
UniRef90_A0A407J991	133.9676574078
UniRef90_A0A407J991|unclassified	133.9676574078
UniRef90_A0A173WUW4	133.8912723796
UniRef90_A0A173WUW4|unclassified	133.8912723796
UniClust90_40359-JDJLLHEM_00419	133.7616650063
UniClust90_40359-JDJLLHEM_00419|unclassified	133.7616650063
UniClust90_47641-DAAECPMA_01357	133.7616650063
UniClust90_47641-DAAECPMA_01357|unclassified	133.7616650063
UniClust90_6922-MDJCDIOA_00557	133.7616650063
UniClust90_6922-MDJCDIOA_00557|unclassified	133.7616650063
UniRef90_A0A0P0LH34	133.7616650063
UniRef90_A0A0P0LH34|unclassified	133.7616650063
UniRef90_A0A174AZ80	133.7616650063
UniRef90_A0A174AZ80|unclassified	133.7616650063
UniRef90_J9FSV4	133.7616650063
UniRef90_J9FSV4|unclassified	133.7616650063
UniRef90_UNK35535-JLKPBNGC_01521	133.7616650063
UniRef90_UNK35535-JLKPBNGC_01521|unclassified	133.7616650063
UniRef90_W4UTD5	133.7274927245
UniRef90_W4UTD5|unclassified	133.7274927245
UniRef90_D4VL26	133.7038364503
UniRef90_D4VL26|unclassified	133.7038364503
UniClust90_1860-MNANOHJO_01898	133.6679236777
UniClust90_1860-MNANOHJO_01898|unclassified	133.6679236777
UniRef90_A0A0P0FND8	133.6674119387
UniRef90_A0A0P0FND8|unclassified	133.6674119387
UniClust90_59267-MFIADGLD_05610	133.3611809793
UniClust90_59267-MFIADGLD_05610|unclassified	133.3611809793
UniClust90_6962-MIMKECHP_00767	133.3611809793
UniClust90_6962-MIMKECHP_00767|unclassified	133.3611809793
UniRef90_A0A2X3CT42	133.3611809793
UniRef90_A0A2X3CT42|unclassified	133.3611809793
UniRef90_A0A377F591	133.3611809793
UniRef90_A0A377F591|unclassified	133.3611809793
UniRef90_C7G5M6	133.3611809793
UniRef90_C7G5M6|unclassified	133.3611809793
UniRef90_A0A174X4W5	133.3147169471
UniRef90_A0A174X4W5|unclassified	133.3147169471
UniClust90_70242-FJJKBFNO_01136	133.3043679341
UniClust90_70242-FJJKBFNO_01136|unclassified	133.3043679341
UniRef90_A0A137PNH9	133.0601190314
UniRef90_A0A137PNH9|unclassified	133.0601190314
UniRef90_A0A173XSZ6	133.0057540381
UniRef90_A0A173XSZ6|unclassified	133.0057540381
UniClust90_103639-BCBHDFIA_02844	132.9630879018
UniClust90_103639-BCBHDFIA_02844|unclassified	132.9630879018
UniClust90_15049-FMJKODFF_01013	132.9630879018
UniClust90_15049-FMJKODFF_01013|unclassified	132.9630879018
UniClust90_36785-HADLFOEA_01819	132.9630879018
UniClust90_36785-HADLFOEA_01819|unclassified	132.9630879018
UniRef90_A0A174K3N7	132.9630879018
UniRef90_A0A174K3N7|unclassified	132.9630879018
UniRef90_A0A2D4LBC8	132.9630879018
UniRef90_A0A2D4LBC8|unclassified	132.9630879018
UniRef90_A0A2X2VDA2	132.9630879018
UniRef90_A0A2X2VDA2|unclassified	132.9630879018
UniRef90_UPI00107107E4	132.9630879018
UniRef90_UPI00107107E4|unclassified	132.9630879018
UniRef90_A0A0P0LNH5	132.6481099112
UniRef90_A0A0P0LNH5|unclassified	132.6481099112
UniClust90_14912-BKGLDIKN_01368	132.5673644259
UniClust90_14912-BKGLDIKN_01368|unclassified	132.5673644259
UniClust90_27789-PFALEEGP_04059	132.5673644259
UniClust90_27789-PFALEEGP_04059|unclassified	132.5673644259
UniClust90_5851-BLKJAAHF_00777	132.5673644259
UniClust90_5851-BLKJAAHF_00777|unclassified	132.5673644259
UniClust90_61822-DNGOKLKF_02512	132.5673644259
UniClust90_61822-DNGOKLKF_02512|unclassified	132.5673644259
UniRef90_A0A010YYH1	132.5673644259
UniRef90_A0A010YYH1|unclassified	132.5673644259
UniRef90_A0A1Y0W005	132.5673644259
UniRef90_A0A1Y0W005|unclassified	132.5673644259
UniRef90_A0A316E071	132.5673644259
UniRef90_A0A316E071|unclassified	132.5673644259
UniClust90_40800-EMDDPFPE_00858	132.4426098343
UniClust90_40800-EMDDPFPE_00858|unclassified	132.4426098343
UniClust90_40471-BPJGBOPI_01693	132.3106900131
UniClust90_40471-BPJGBOPI_01693|unclassified	132.3106900131
UniRef90_A0A3D1S6A2	132.1751532885
UniRef90_A0A3D1S6A2|unclassified	132.1751532885
UniClust90_103438-IPMCEDMK_04446	132.1739894573
UniClust90_103438-IPMCEDMK_04446|unclassified	132.1739894573
UniClust90_1822-DLIFPAJD_00407	132.1739894573
UniClust90_1822-DLIFPAJD_00407|unclassified	132.1739894573
UniClust90_7037-BAGDNGPK_01550	132.1739894573
UniClust90_7037-BAGDNGPK_01550|unclassified	132.1739894573
UniRef90_A0A174A3M7	132.1739894573
UniRef90_A0A174A3M7|unclassified	132.1739894573
UniRef90_R5B2I6	132.1739894573
UniRef90_R5B2I6|unclassified	132.1739894573
UniRef90_A0A0N7IET5	132.1452338179
UniRef90_A0A0N7IET5|unclassified	132.1452338179
UniRef90_A0A174W9B6	131.9670445852
UniRef90_A0A174W9B6|unclassified	131.9670445852
UniRef90_A0A127SG14	131.9504246225
UniRef90_A0A127SG14|unclassified	131.9504246225
UniClust90_4732-CACIJPAB_04220	131.8875317878
UniClust90_4732-CACIJPAB_04220|unclassified	131.8875317878
UniRef90_R9I6B2	131.8427900380
UniRef90_R9I6B2|unclassified	131.8427900380
UniRef90_A7B8I6	131.8393869753
UniRef90_A7B8I6|unclassified	131.8393869753
UniRef90_A0A173WXN4	131.8313720495
UniRef90_A0A173WXN4|unclassified	131.8313720495
UniRef90_R7KJU9	131.7922357624
UniRef90_R7KJU9|unclassified	131.7922357624
UniClust90_1474-IMICHJOJ_00763	131.7829421512
UniClust90_1474-IMICHJOJ_00763|unclassified	131.7829421512
UniRef90_A0A0D6R9T5	131.7829421512
UniRef90_A0A0D6R9T5|unclassified	131.7829421512
UniRef90_A0A428V3N2	131.7829421512
UniRef90_A0A428V3N2|unclassified	131.7829421512
UniRef90_A0A174FWS4	131.7691047244
UniRef90_A0A174FWS4|unclassified	131.7691047244
UniRef90_A0A0P0EM71	131.6643800379
UniRef90_A0A0P0EM71|unclassified	131.6643800379
UniRef90_A0A0N7IAB4	131.5533168843
UniRef90_A0A0N7IAB4|unclassified	131.5533168843
UniRef90_A0A0N7IAB0	131.5236118533
UniRef90_A0A0N7IAB0|unclassified	131.5236118533
UniClust90_4778-AHAOJHFC_00454	131.5072130169
UniClust90_4778-AHAOJHFC_00454|unclassified	131.5072130169
UniRef90_A0A174LSD1	131.4969730576
UniRef90_A0A174LSD1|unclassified	131.4969730576
UniClust90_36988-LMCKKGBC_01144	131.4742980816
UniClust90_36988-LMCKKGBC_01144|unclassified	131.4742980816
UniRef90_A0A0E9G982	131.4630365078
UniRef90_A0A0E9G982|unclassified	131.4630365078
UniRef90_W4UR31	131.3942019088
UniRef90_W4UR31|unclassified	131.3942019088
UniRef90_A0A407BDX6	131.3865018267
UniRef90_A0A407BDX6|unclassified	131.3865018267
UniClust90_1596-GFBFKKJN_01259	131.2480545118
UniClust90_1596-GFBFKKJN_01259|unclassified	131.2480545118
UniClust90_14136-OMKDNDDN_02158	131.2052439220
UniClust90_14136-OMKDNDDN_02158|unclassified	131.2052439220
UniRef90_A0A3C1XNU5	131.2018288753
UniRef90_A0A3C1XNU5|unclassified	131.2018288753
UniRef90_A0A381HTY1	131.1638755685
UniRef90_A0A381HTY1|unclassified	131.1638755685
UniClust90_2311-FHEKBHPH_00412	131.0360866278
UniClust90_2311-FHEKBHPH_00412|unclassified	131.0360866278
UniRef90_J9GJS8	131.0303515050
UniRef90_J9GJS8|unclassified	131.0303515050
UniClust90_6697-CGGBMKBO_01448	131.0077483738
UniClust90_6697-CGGBMKBO_01448|unclassified	131.0077483738
UniClust90_8022-FMCLDGPF_01426	131.0077483738
UniClust90_8022-FMCLDGPF_01426|unclassified	131.0077483738
UniRef90_UNK13978-NFIIEBBN_00245	131.0077483738
UniRef90_UNK13978-NFIIEBBN_00245|unclassified	131.0077483738
UniRef90_A0A174N7H7	130.8774717469
UniRef90_A0A174N7H7|unclassified	130.8774717469
UniClust90_35765-INAMDGPO_00526	130.8680166950
UniClust90_35765-INAMDGPO_00526|unclassified	130.8680166950
UniRef90_J9FN28	130.7228446728
UniRef90_J9FN28|unclassified	130.7228446728
UniRef90_A0A173Y7V7	130.7173955989
UniRef90_A0A173Y7V7|unclassified	130.7173955989
UniClust90_15127-JNAFMCJH_01124	130.6235614284
UniClust90_15127-JNAFMCJH_01124|unclassified	130.6235614284
UniClust90_40285-LPGDKCEC_01312	130.6235614284
UniClust90_40285-LPGDKCEC_01312|unclassified	130.6235614284
UniRef90_A0A076IWK0	130.6235614284
UniRef90_A0A076IWK0|unclassified	130.6235614284
UniRef90_A0A3R6C9I7	130.6235614284
UniRef90_A0A3R6C9I7|unclassified	130.6235614284
UniRef90_C0BBR4	130.6235614284
UniRef90_C0BBR4|unclassified	130.6235614284
UniRef90_UNK4793-PLBCPNAH_00982	130.6235614284
UniRef90_UNK4793-PLBCPNAH_00982|unclassified	130.6235614284
UniRef90_UNK4834-OOJAEODG_01578	130.6235614284
UniRef90_UNK4834-OOJAEODG_01578|unclassified	130.6235614284
UniRef90_A0A1C6B3Q0	130.5482258095
UniRef90_A0A1C6B3Q0|unclassified	130.5482258095
UniClust90_4936-JDGLEHGE_00525	130.5210526158
UniClust90_4936-JDGLEHGE_00525|unclassified	130.5210526158
UniRef90_A0A2S3U9B0	130.5090461095
UniRef90_A0A2S3U9B0|unclassified	130.5090461095
UniRef90_A0A174JSS0	130.5090355831
UniRef90_A0A174JSS0|unclassified	130.5090355831
UniRef90_E6MMT7	130.4490053020
UniRef90_E6MMT7|unclassified	130.4490053020
UniClust90_4606-DMDGCEJG_00188	130.3403144301
UniClust90_4606-DMDGCEJG_00188|unclassified	130.3403144301
UniClust90_376-MENCJCAE_00320	130.2416211903
UniClust90_376-MENCJCAE_00320|unclassified	130.2416211903
UniClust90_38957-BIDPBMIB_01552	130.2416211903
UniClust90_38957-BIDPBMIB_01552|unclassified	130.2416211903
UniClust90_43516-HFNHCJPC_00274	130.2416211903
UniClust90_43516-HFNHCJPC_00274|unclassified	130.2416211903
UniRef90_A0A090RHY4	130.2416211903
UniRef90_A0A090RHY4|unclassified	130.2416211903
UniRef90_A0A1C6D7D5	130.2416211903
UniRef90_A0A1C6D7D5|unclassified	130.2416211903
UniRef90_A0A377DEL0	130.2416211903
UniRef90_A0A377DEL0|unclassified	130.2416211903
UniRef90_A0A380FBJ8	130.2416211903
UniRef90_A0A380FBJ8|unclassified	130.2416211903
UniRef90_K1UPJ0	130.2416211903
UniRef90_K1UPJ0|unclassified	130.2416211903
UniRef90_UNK4809-EGGAKFFC_01393	130.2416211903
UniRef90_UNK4809-EGGAKFFC_01393|unclassified	130.2416211903
UniRef90_A0A414VTN2	130.2029693295
UniRef90_A0A414VTN2|unclassified	130.2029693295
UniRef90_A0A139KIP0	130.1325067893
UniRef90_A0A139KIP0|unclassified	130.1325067893
UniRef90_Q89YZ6	130.0837446374
UniRef90_Q89YZ6|unclassified	130.0837446374
UniRef90_A0A1C5ZWX5	130.0765781060
UniRef90_A0A1C5ZWX5|unclassified	130.0765781060
UniRef90_A0A1C5MVJ9	130.0037545793
UniRef90_A0A1C5MVJ9|unclassified	130.0037545793
UniRef90_UNK4706-NMPCMKMH_01308	129.9583570835
UniRef90_UNK4706-NMPCMKMH_01308|unclassified	129.9583570835
UniClust90_1487-JAJIOMEA_00456	129.8619080090
UniClust90_1487-JAJIOMEA_00456|unclassified	129.8619080090
UniClust90_14998-INMIOGPO_00963	129.8619080090
UniClust90_14998-INMIOGPO_00963|unclassified	129.8619080090
UniClust90_35427-OOHBILFJ_00936	129.8619080090
UniClust90_35427-OOHBILFJ_00936|unclassified	129.8619080090
UniClust90_58210-EPNPGEIN_01447	129.8619080090
UniClust90_58210-EPNPGEIN_01447|unclassified	129.8619080090
UniClust90_91067-IONMAEJF_02702	129.8619080090
UniClust90_91067-IONMAEJF_02702|unclassified	129.8619080090
UniRef90_A0A0K6BW91	129.8619080090
UniRef90_A0A0K6BW91|unclassified	129.8619080090
UniRef90_A0A0U5JJU4	129.8619080090
UniRef90_A0A0U5JJU4|unclassified	129.8619080090
UniRef90_A0A174Z550	129.8619080090
UniRef90_A0A174Z550|unclassified	129.8619080090
UniRef90_A0A1C6GQ96	129.8619080090
UniRef90_A0A1C6GQ96|unclassified	129.8619080090
UniRef90_A0A365SJS1	129.8619080090
UniRef90_A0A365SJS1|unclassified	129.8619080090
UniRef90_UNK4828-GEDJAJEC_01356	129.7976897945
UniRef90_UNK4828-GEDJAJEC_01356|unclassified	129.7976897945
UniRef90_A0A0P0M5L8	129.7729363427
UniRef90_A0A0P0M5L8|unclassified	129.7729363427
UniRef90_A0A061CFC7	129.7053280206
UniRef90_A0A061CFC7|unclassified	129.7053280206
UniClust90_7037-ILKCOGIL_01317	129.6626915703
UniClust90_7037-ILKCOGIL_01317|unclassified	129.6626915703
UniRef90_A0A2M9WKM6	129.6148393833
UniRef90_A0A2M9WKM6|unclassified	129.6148393833
UniClust90_2021-IHKIKDAN_00991	129.6139768689
UniClust90_2021-IHKIKDAN_00991|unclassified	129.6139768689
UniClust90_1404-DBHMGIFF_00678	129.4844024625
UniClust90_1404-DBHMGIFF_00678|unclassified	129.4844024625
UniClust90_21837-JIIKHJGN_05590	129.4844024625
UniClust90_21837-JIIKHJGN_05590|unclassified	129.4844024625
UniClust90_4158-DBPONOCI_02174	129.4844024625
UniClust90_4158-DBPONOCI_02174|unclassified	129.4844024625
UniClust90_4742-JIKAKPLO_02199	129.4844024625
UniClust90_4742-JIKAKPLO_02199|unclassified	129.4844024625
UniClust90_5853-BPCPMIHG_02085	129.4844024625
UniClust90_5853-BPCPMIHG_02085|unclassified	129.4844024625
UniClust90_7038-FEICAEEA_01257	129.4844024625
UniClust90_7038-FEICAEEA_01257|unclassified	129.4844024625
UniRef90_A0A1V5KPH4	129.4844024625
UniRef90_A0A1V5KPH4|unclassified	129.4844024625
UniRef90_UNK5853-BPCPMIHG_02085	129.4844024625
UniRef90_UNK5853-BPCPMIHG_02085|unclassified	129.4844024625
UniClust90_4701-MMGNLIII_00172	129.4079287075
UniClust90_4701-MMGNLIII_00172|unclassified	129.4079287075
UniClust90_7039-KHLIJONG_00779	129.3357037280
UniClust90_7039-KHLIJONG_00779|unclassified	129.3357037280
UniClust90_15395-AOGJJJFJ_00426	129.3219962091
UniClust90_15395-AOGJJJFJ_00426|unclassified	129.3219962091
UniClust90_45230-ICPDDCEC_01054	129.2989228587
UniClust90_45230-ICPDDCEC_01054|unclassified	129.2989228587
UniClust90_27789-PFALEEGP_01901	129.2109321018
UniClust90_27789-PFALEEGP_01901|unclassified	129.2109321018
UniClust90_27789-PFALEEGP_03172	129.1090853539
UniClust90_27789-PFALEEGP_03172|unclassified	129.1090853539
UniClust90_4675-FHAFDJKJ_01153	129.1090853539
UniClust90_4675-FHAFDJKJ_01153|unclassified	129.1090853539
UniRef90_A0A417LQA8	129.1090853539
UniRef90_A0A417LQA8|unclassified	129.1090853539
UniRef90_K1U0E8	129.1090853539
UniRef90_K1U0E8|unclassified	129.1090853539
UniRef90_UNK14845-GLJILMAK_00730	129.1090853539
UniRef90_UNK14845-GLJILMAK_00730|unclassified	129.1090853539
UniRef90_K6AEY2	129.0308183839
UniRef90_K6AEY2|unclassified	129.0308183839
UniRef90_Q89ZK3	128.8660213642
UniRef90_Q89ZK3|unclassified	128.8660213642
UniRef90_E7T419	128.8246388993
UniRef90_E7T419|unclassified	128.8246388993
UniClust90_43734-MOJCLPFN_00557	128.8172111072
UniClust90_43734-MOJCLPFN_00557|unclassified	128.8172111072
UniRef90_C6IEU7	128.7965720293
UniRef90_C6IEU7|unclassified	128.7965720293
UniRef90_A0A0P0GEQ6	128.7456165362
UniRef90_A0A0P0GEQ6|unclassified	128.7456165362
UniRef90_R7KFN7	128.7362755153
UniRef90_R7KFN7|unclassified	128.7362755153
UniClust90_1928-MALBMNPE_01588	128.7359377084
