# Reaction HUMAnN v4.0.0.alpha.1	SRR7947168_1
RXN-8340|unclassified	7.6179353451
RXN-12977	7.5981913741
RXN-12977|unclassified	7.5981913741
2.1.1.77-RXN	7.5757575758
2.1.1.77-RXN|unclassified	7.5757575758
RXN-12178	7.5291860316
RXN-12178|unclassified	7.5291860316
RXN-12270	7.5291860316
RXN-12270|unclassified	7.5291860316
FADSYN-RXN	7.4522723365
FADSYN-RXN|unclassified	7.4522723365
RIBOFLAVINKIN-RXN	7.4522723365
RIBOFLAVINKIN-RXN|unclassified	7.4522723365
RXN-18510	7.4522723365
RXN-18510|unclassified	7.4522723365
RXN-18511	7.4522723365
RXN-18511|unclassified	7.4522723365
RXN0-6563	7.4314014046
RXN0-6563|unclassified	7.4314014046
RXN-11596	7.3956206304
RXN-11596|unclassified	7.3956206304
RXN-2401	7.3512581961
RXN-2401|unclassified	7.3512581961
3.2.1.40-RXN	7.3314933054
3.2.1.40-RXN|unclassified	7.3314933054
RXN-13788	7.3314933054
RXN-13788|unclassified	7.3314933054
RXN-16248	7.3314933054
RXN-16248|unclassified	7.3314933054
RXN-16249	7.3314933054
RXN-16249|unclassified	7.3314933054
RXN-16250	7.3314933054
RXN-16250|unclassified	7.3314933054
AMINOACYLASE-RXN	7.3025551222
AMINOACYLASE-RXN|unclassified	7.3025551222
H2PTERIDINEPYROPHOSPHOKIN-RXN	7.2950706232
H2PTERIDINEPYROPHOSPHOKIN-RXN|unclassified	7.2950706232
RXN-15733	7.2950706232
RXN-15733|unclassified	7.2950706232
MANNPGUANYLTRANGDP-RXN	7.2615950078
MANNPGUANYLTRANGDP-RXN|unclassified	7.2615950078
GLYCEROL-DEHYDRATASE-RXN	7.2332478819
GLYCEROL-DEHYDRATASE-RXN|unclassified	7.2332478819
CHER-RXN	7.2144998332
CHER-RXN|unclassified	7.2144998332
SULFITE-REDUCT-RXN	7.2013140861
SULFITE-REDUCT-RXN|unclassified	7.2013140861
1.2.7.8-RXN	7.1895446605
1.2.7.8-RXN|unclassified	7.1895446605
4OH2OXOGLUTARALDOL-RXN	7.1869743267
4OH2OXOGLUTARALDOL-RXN|unclassified	7.1869743267
3-NUCLEOTID-RXN	7.1684129824
3-NUCLEOTID-RXN|unclassified	7.1684129824
RXN-14090	7.1684129824
RXN-14090|unclassified	7.1684129824
RXN-14115	7.1684129824
RXN-14115|unclassified	7.1684129824
RXN-14124	7.1684129824
RXN-14124|unclassified	7.1684129824
RXN-14126	7.1684129824
RXN-14126|unclassified	7.1684129824
PGLYCDEHYDROG-RXN	7.1568826912
PGLYCDEHYDROG-RXN|unclassified	7.1568826912
ADENOSYLHOMOCYSTEINASE-RXN	7.1537240749
ADENOSYLHOMOCYSTEINASE-RXN|unclassified	7.1537240749
PPPGPPHYDRO-RXN	7.1361911242
PPPGPPHYDRO-RXN|unclassified	7.1361911242
RXN-11860	7.1085151343
RXN-11860|unclassified	7.1085151343
RXN-11865	7.1085151343
RXN-11865|unclassified	7.1085151343
3.4.13.22-RXN	7.0638067156
3.4.13.22-RXN|unclassified	7.0638067156
ACETOLACTATE-DECARBOXYLASE-RXN	7.0347067496
ACETOLACTATE-DECARBOXYLASE-RXN|unclassified	7.0347067496
IMIDPHOSDEHYD-RXN	6.9836878963
IMIDPHOSDEHYD-RXN|unclassified	6.9836878963
1.8.98.1-RXN	6.9584384232
1.8.98.1-RXN|unclassified	6.9584384232
3.2.2.21-RXN	6.9285935176
3.2.2.21-RXN|unclassified	6.9285935176
RXN-12610	6.9249357838
RXN-12610|unclassified	6.9249357838
RXN-12611	6.9249357838
RXN-12611|unclassified	6.9249357838
THI-P-SYN-RXN	6.9249357838
THI-P-SYN-RXN|unclassified	6.9249357838
RXN-13141	6.8966059777
RXN-13141|unclassified	6.8966059777
RXN0-6727	6.8966059777
RXN0-6727|unclassified	6.8966059777
3.1.21.7-RXN	6.8965517241
3.1.21.7-RXN|unclassified	6.8965517241
RXN-21350	6.8965517241
RXN-21350|unclassified	6.8965517241
PHOSMANMUT-RXN	6.8894920869
PHOSMANMUT-RXN|unclassified	6.8894920869
RXN-12446	6.8776391133
RXN-12446|unclassified	6.8776391133
3.2.1.39-RXN	6.8563453867
3.2.1.39-RXN|unclassified	6.8563453867
6-PHOSPHO-BETA-GALACTOSIDASE-RXN	6.8368645840
6-PHOSPHO-BETA-GALACTOSIDASE-RXN|unclassified	6.8368645840
LACTOSE6P-HYDROXY-RXN	6.8368645840
LACTOSE6P-HYDROXY-RXN|unclassified	6.8368645840
RXN-13404	6.8162185776
RXN-13404|unclassified	6.8162185776
2-AMINOADIPATE-AMINOTRANSFERASE-RXN	6.7906579827
2-AMINOADIPATE-AMINOTRANSFERASE-RXN|unclassified	6.7906579827
OHMETPYRKIN-RXN	6.7624523957
OHMETPYRKIN-RXN|unclassified	6.7624523957
1.1.1.283-RXN	6.7586942984
1.1.1.283-RXN|unclassified	6.7586942984
RXN-14686	6.7586942984
RXN-14686|unclassified	6.7586942984
GLYCEROL-2-DEHYDROGENASE-NADP+-RXN	6.7586595325
GLYCEROL-2-DEHYDROGENASE-NADP+-RXN|unclassified	6.7586595325
BETA-UREIDOPROPIONASE-RXN	6.7567567568
BETA-UREIDOPROPIONASE-RXN|unclassified	6.7567567568
RXN-11210	6.7567567568
RXN-11210|unclassified	6.7567567568
AMYLOSUCRASE-RXN	6.7255801709
AMYLOSUCRASE-RXN|unclassified	6.7255801709
ADDALT-RXN	6.7251457350
ADDALT-RXN|unclassified	6.7251457350
ADENODEAMIN-RXN	6.7251457350
ADENODEAMIN-RXN|unclassified	6.7251457350
RXN-14189	6.6850134155
RXN-14189|unclassified	6.6850134155
RXN66-1	6.6850134155
RXN66-1|unclassified	6.6850134155
RXN-14994	6.6726350172
RXN-14994|unclassified	6.6726350172
MANNPISOM-RXN	6.6509374277
MANNPISOM-RXN|unclassified	6.6509374277
DIHYDROOROT-RXN	6.6479291762
DIHYDROOROT-RXN|unclassified	6.6479291762
ASPARTATE-RACEMASE-RXN	6.6395330603
ASPARTATE-RACEMASE-RXN|unclassified	6.6395330603
1.1.1.271-RXN	6.6229587186
1.1.1.271-RXN|unclassified	6.6229587186
COA-DISULFIDE-REDUCTASE-NADH-RXN	6.6018246366
COA-DISULFIDE-REDUCTASE-NADH-RXN|unclassified	6.6018246366
RXN0-5507	6.5938485637
RXN0-5507|unclassified	6.5938485637
MYO-INOSOSE-2-DEHYDRATASE-RXN	6.5884728005
MYO-INOSOSE-2-DEHYDRATASE-RXN|unclassified	6.5884728005
BETA-GLUCOSIDE-KINASE-RXN	6.5637234881
BETA-GLUCOSIDE-KINASE-RXN|unclassified	6.5637234881
P-PANTOCYSDECARB-RXN	6.5311787650
P-PANTOCYSDECARB-RXN|unclassified	6.5311787650
P-PANTOCYSLIG-RXN	6.5311787650
P-PANTOCYSLIG-RXN|unclassified	6.5311787650
2.1.1.79-RXN	6.5285407094
2.1.1.79-RXN|unclassified	6.5285407094
RXN-7421	6.5285407094
RXN-7421|unclassified	6.5285407094
RXN1G-2544	6.5285407094
RXN1G-2544|unclassified	6.5285407094
RXN1G-3641	6.5285407094
RXN1G-3641|unclassified	6.5285407094
RXN1G01-65	6.5285407094
RXN1G01-65|unclassified	6.5285407094
RXN-11290	6.5203037768
RXN-11290|unclassified	6.5203037768
ALANINE-AMINOTRANSFERASE-RXN	6.5167996227
ALANINE-AMINOTRANSFERASE-RXN|unclassified	6.5167996227
RXN-13698	6.5167996227
RXN-13698|unclassified	6.5167996227
PRIBFAICARPISOM-RXN	6.5165984017
PRIBFAICARPISOM-RXN|unclassified	6.5165984017
3.4.24.70-RXN	6.5029526474
3.4.24.70-RXN|unclassified	6.5029526474
R4-RXN	6.4826912550
R4-RXN|unclassified	6.4826912550
PENICILLIN-AMIDASE-RXN	6.4500152160
PENICILLIN-AMIDASE-RXN|unclassified	6.4500152160
RXN-17099	6.4500152160
RXN-17099|unclassified	6.4500152160
DIENOYLCOAREDUCT-RXN	6.4457126134
DIENOYLCOAREDUCT-RXN|unclassified	6.4457126134
RXN-20994	6.4457126134
RXN-20994|unclassified	6.4457126134
RXN-20995	6.4457126134
RXN-20995|unclassified	6.4457126134
RXN-16788	6.4455240303
RXN-16788|unclassified	6.4455240303
RXN-19310	6.4455240303
RXN-19310|unclassified	6.4455240303
RXN-19313	6.4455240303
RXN-19313|unclassified	6.4455240303
RXN-19314	6.4455240303
RXN-19314|unclassified	6.4455240303
RXN-19315	6.4455240303
RXN-19315|unclassified	6.4455240303
RXN-19319	6.4455240303
RXN-19319|unclassified	6.4455240303
RXN-19320	6.4455240303
RXN-19320|unclassified	6.4455240303
RXN-19322	6.4455240303
RXN-19322|unclassified	6.4455240303
RXN-19323	6.4455240303
RXN-19323|unclassified	6.4455240303
RXN-19324	6.4455240303
RXN-19324|unclassified	6.4455240303
RXN-19326	6.4455240303
RXN-19326|unclassified	6.4455240303
RXN-8770	6.4455240303
RXN-8770|unclassified	6.4455240303
MORPHINE-6-DEHYDROGENASE-RXN	6.4445525378
MORPHINE-6-DEHYDROGENASE-RXN|unclassified	6.4445525378
2.4.1.117-RXN	6.4394003015
2.4.1.117-RXN|unclassified	6.4394003015
QUINOLINATE-SYNTHA-RXN	6.3864182386
QUINOLINATE-SYNTHA-RXN|unclassified	6.3864182386
1.2.7.7-RXN	6.3614947508
1.2.7.7-RXN|unclassified	6.3614947508
2-OXOBUTYRATE-SYNTHASE-RXN	6.3614947508
2-OXOBUTYRATE-SYNTHASE-RXN|unclassified	6.3614947508
RXN-19503	6.3614947508
RXN-19503|unclassified	6.3614947508
RXN-19534	6.3614947508
RXN-19534|unclassified	6.3614947508
2OXOGLUTDECARB-RXN	6.3302786784
2OXOGLUTDECARB-RXN|unclassified	6.3302786784
ASPARTATE-4-DECARBOXYLASE-RXN	6.3297894824
ASPARTATE-4-DECARBOXYLASE-RXN|unclassified	6.3297894824
RXN-19770	6.3297894824
RXN-19770|unclassified	6.3297894824
PORPHOBILSYNTH-RXN	6.3288236643
PORPHOBILSYNTH-RXN|unclassified	6.3288236643
THIAMIN-PYROPHOSPHOKINASE-RXN	6.3145515153
THIAMIN-PYROPHOSPHOKINASE-RXN|unclassified	6.3145515153
RXN-11840	6.3124221046
RXN-11840|unclassified	6.3124221046
3.2.1.165-RXN	6.2693588901
3.2.1.165-RXN|unclassified	6.2693588901
6-PHOSPHOFRUCTO-2-KINASE-RXN	6.2500000000
6-PHOSPHOFRUCTO-2-KINASE-RXN|unclassified	6.2500000000
N-ACETYLTRANSFER-RXN	6.2198159450
N-ACETYLTRANSFER-RXN|unclassified	6.2198159450
RXN0-6948	6.2198159450
RXN0-6948|unclassified	6.2198159450
3OHSTEROXRED-RXN	6.2111801242
3OHSTEROXRED-RXN|unclassified	6.2111801242
BAIAEUBSP-RXN	6.2111801242
BAIAEUBSP-RXN|unclassified	6.2111801242
RXN-17399	6.2111801242
RXN-17399|unclassified	6.2111801242
RXN-17404	6.2111801242
RXN-17404|unclassified	6.2111801242
RXN-17408	6.2111801242
RXN-17408|unclassified	6.2111801242
RXN-21343	6.2111801242
RXN-21343|unclassified	6.2111801242
RXN-11396	6.1827549704
RXN-11396|unclassified	6.1827549704
RIBOSYLHOMOCYSTEINASE-RXN	6.1825672800
RIBOSYLHOMOCYSTEINASE-RXN|unclassified	6.1825672800
RXN-14178	6.1797024817
RXN-14178|unclassified	6.1797024817
QUERCETIN-23-DIOXYGENASE-RXN	6.1474315102
QUERCETIN-23-DIOXYGENASE-RXN|unclassified	6.1474315102
RXN-19051	6.1234326022
RXN-19051|unclassified	6.1234326022
R145-RXN	6.1071186015
R145-RXN|unclassified	6.1071186015
RXN-11749	6.1011904762
RXN-11749|unclassified	6.1011904762
GLCNACPTRANS-RXN	6.0679565224
GLCNACPTRANS-RXN|unclassified	6.0679565224
1.1.99.28-RXN	6.0617036305
1.1.99.28-RXN|unclassified	6.0617036305
3.1.30.1-RXN	6.0606060606
3.1.30.1-RXN|unclassified	6.0606060606
RXN-11689	6.0606060606
RXN-11689|unclassified	6.0606060606
RXN-9778	6.0485103628
RXN-9778|unclassified	6.0485103628
RXN-8348	6.0379417920
RXN-8348|unclassified	6.0379417920
NICONUCADENYLYLTRAN-RXN	6.0355728769
NICONUCADENYLYLTRAN-RXN|unclassified	6.0355728769
GLUCARDEHYDRA-RXN	6.0150492352
GLUCARDEHYDRA-RXN|unclassified	6.0150492352
RXN-19736	6.0085426495
RXN-19736|unclassified	6.0085426495
RXN-8999	6.0013339434
RXN-8999|unclassified	6.0013339434
3.4.21.62-RXN	5.9988080883
3.4.21.62-RXN|unclassified	5.9988080883
RXN-20787	5.9898566433
RXN-20787|unclassified	5.9898566433
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN	5.9898566433
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN|unclassified	5.9898566433
RXN-9952	5.9875398983
RXN-9952|unclassified	5.9875398983
RXN0-4141	5.9363155448
RXN0-4141|unclassified	5.9363155448
RXN-12402	5.9281469749
RXN-12402|unclassified	5.9281469749
RXN0-5001	5.9281469749
RXN0-5001|unclassified	5.9281469749
RHAMNISOM-RXN	5.9176488143
RHAMNISOM-RXN|unclassified	5.9176488143
NQOR-RXN	5.9120979066
NQOR-RXN|unclassified	5.9120979066
RXN-12303	5.9120979066
RXN-12303|unclassified	5.9120979066
RXN-19671	5.9120979066
RXN-19671|unclassified	5.9120979066
RXN1YI0-16	5.9120979066
RXN1YI0-16|unclassified	5.9120979066
MHPELY-RXN	5.8980240257
MHPELY-RXN|unclassified	5.8980240257
XYLULOKIN-RXN	5.8960198929
XYLULOKIN-RXN|unclassified	5.8960198929
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	5.8473145214
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN|unclassified	5.8473145214
RXN66-579	5.8473145214
RXN66-579|unclassified	5.8473145214
CYTDEAM-RXN	5.8367721136
CYTDEAM-RXN|unclassified	5.8367721136
RXN-14129	5.8367721136
RXN-14129|unclassified	5.8367721136
RXN-14197	5.8367721136
RXN-14197|unclassified	5.8367721136
BIOTINLIG-RXN	5.8114367812
BIOTINLIG-RXN|unclassified	5.8114367812
RXN0-7192	5.8114367812
RXN0-7192|unclassified	5.8114367812
RXN-9011	5.8061506865
RXN-9011|unclassified	5.8061506865
RXN0-5228	5.7957703810
RXN0-5228|unclassified	5.7957703810
PYRROLINECARBREDUCT-RXN	5.7952339263
PYRROLINECARBREDUCT-RXN|unclassified	5.7952339263
RXN66-546	5.7952339263
RXN66-546|unclassified	5.7952339263
1.21.4.4-RXN	5.7847313739
1.21.4.4-RXN|unclassified	5.7847313739
R-2-METHYLMALATE-DEHYDRATASE-RXN	5.7730496454
R-2-METHYLMALATE-DEHYDRATASE-RXN|unclassified	5.7730496454
RIBOFLAVINSYNDEAM-RXN	5.6976467267
RIBOFLAVINSYNDEAM-RXN|unclassified	5.6976467267
RIBOFLAVINSYNREDUC-RXN	5.6976467267
RIBOFLAVINSYNREDUC-RXN|unclassified	5.6976467267
RXN-10058	5.6976467267
RXN-10058|unclassified	5.6976467267
RXN0-5146	5.6850825150
RXN0-5146|unclassified	5.6850825150
2.1.1.64-RXN	5.6650518580
2.1.1.64-RXN|unclassified	5.6650518580
DHHB-METHYLTRANSFER-RXN	5.6650518580
DHHB-METHYLTRANSFER-RXN|unclassified	5.6650518580
RXN-11758	5.6650518580
RXN-11758|unclassified	5.6650518580
RXN-9229	5.6650518580
RXN-9229|unclassified	5.6650518580
RXN-9237	5.6650518580
RXN-9237|unclassified	5.6650518580
RXN3O-102	5.6650518580
RXN3O-102|unclassified	5.6650518580
NAD-SYNTH-NH3-RXN	5.6562818108
NAD-SYNTH-NH3-RXN|unclassified	5.6562818108
PNKIN-RXN	5.6144125760
PNKIN-RXN|unclassified	5.6144125760
PYRAMKIN-RXN	5.6144125760
PYRAMKIN-RXN|unclassified	5.6144125760
PYRIDOXKIN-RXN	5.6144125760
PYRIDOXKIN-RXN|unclassified	5.6144125760
1.2.4.4-RXN	5.5982306695
1.2.4.4-RXN|unclassified	5.5982306695
KETOISOCAPROATE-RXN	5.5982306695
KETOISOCAPROATE-RXN|unclassified	5.5982306695
METHYLVALERATE-RXN	5.5982306695
METHYLVALERATE-RXN|unclassified	5.5982306695
RXN0-5055	5.5604198056
RXN0-5055|unclassified	5.5604198056
RXN-1841	5.5576919553
RXN-1841|unclassified	5.5576919553
OHMETHYLBILANESYN-RXN	5.5109935491
OHMETHYLBILANESYN-RXN|unclassified	5.5109935491
METHIONINE-GAMMA-LYASE-RXN	5.4997324534
METHIONINE-GAMMA-LYASE-RXN|unclassified	5.4997324534
RXN-11063	5.4997324534
RXN-11063|unclassified	5.4997324534
RXN-11064	5.4997324534
RXN-11064|unclassified	5.4997324534
3.6.3.1-RXN	5.4973906002
3.6.3.1-RXN|unclassified	5.4973906002
2.4.1.83-RXN	5.4924852635
2.4.1.83-RXN|unclassified	5.4924852635
RXN-16602	5.4924852635
RXN-16602|unclassified	5.4924852635
ADENYLATECYC-RXN	5.4911221670
ADENYLATECYC-RXN|unclassified	5.4911221670
PABASYN-RXN	5.4778537978
PABASYN-RXN|unclassified	5.4778537978
RXN-18910	5.4707603177
RXN-18910|unclassified	5.4707603177
RXN-18911	5.4707603177
RXN-18911|unclassified	5.4707603177
RXN-18917	5.4707603177
RXN-18917|unclassified	5.4707603177
RXN-18923	5.4707603177
RXN-18923|unclassified	5.4707603177
RXN-18924	5.4707603177
RXN-18924|unclassified	5.4707603177
RXN-18927	5.4707603177
RXN-18927|unclassified	5.4707603177
RXN-18928	5.4707603177
RXN-18928|unclassified	5.4707603177
RXN-18930	5.4707603177
RXN-18930|unclassified	5.4707603177
RXN-18931	5.4707603177
RXN-18931|unclassified	5.4707603177
RXN-11734	5.4568879146
RXN-11734|unclassified	5.4568879146
RXN-13615	5.4568879146
RXN-13615|unclassified	5.4568879146
RXN-14229	5.4568879146
RXN-14229|unclassified	5.4568879146
RXN-14262	5.4568879146
RXN-14262|unclassified	5.4568879146
RXN-14278	5.4568879146
RXN-14278|unclassified	5.4568879146
RXN1G01-39	5.4568879146
RXN1G01-39|unclassified	5.4568879146
RXN1G01-40	5.4568879146
RXN1G01-40|unclassified	5.4568879146
HOMOCYSMET-RXN	5.4410264384
HOMOCYSMET-RXN|unclassified	5.4410264384
RXN-12730	5.4410264384
RXN-12730|unclassified	5.4410264384
RXN0-5398	5.4387158889
RXN0-5398|unclassified	5.4387158889
RXN-11070	5.4160272508
RXN-11070|unclassified	5.4160272508
2.6.1.33-RXN	5.4054054054
2.6.1.33-RXN|unclassified	5.4054054054
LYSINE-23-AMINOMUTASE-RXN	5.3930380549
LYSINE-23-AMINOMUTASE-RXN|unclassified	5.3930380549
RXN-1884	5.3849521546
RXN-1884|unclassified	5.3849521546
4.99.1.3-RXN	5.3503083732
4.99.1.3-RXN|unclassified	5.3503083732
CHD-RXN	5.3475935829
CHD-RXN|unclassified	5.3475935829
RXN0-7230	5.3475935829
RXN0-7230|unclassified	5.3475935829
AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN	5.3239173244
AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN|unclassified	5.3239173244
GLYCOLALD-DEHYDROG-RXN	5.3170053672
GLYCOLALD-DEHYDROG-RXN|unclassified	5.3170053672
QUINOPRIBOTRANS-RXN	5.3162143994
QUINOPRIBOTRANS-RXN|unclassified	5.3162143994
RXN-13274	5.3116918759
RXN-13274|unclassified	5.3116918759
GART-RXN	5.3086220980
GART-RXN|unclassified	5.3086220980
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN	5.2886826372
LACTOSE-6-PHOSPHATE-ISOMERASE-RXN|unclassified	5.2886826372
ACECOATRANS-RXN	5.1773960288
ACECOATRANS-RXN|unclassified	5.1773960288
R8-RXN	5.1773960288
R8-RXN|unclassified	5.1773960288
RXN-15727	5.1773960288
RXN-15727|unclassified	5.1773960288
RXN0-962	5.1546391753
RXN0-962|unclassified	5.1546391753
TRANS-RXN-334	5.1470090642
TRANS-RXN-334|unclassified	5.1470090642
2.1.1.131-RXN	5.1429634989
2.1.1.131-RXN|unclassified	5.1429634989
3.6.1.17-RXN	5.1110596742
3.6.1.17-RXN|unclassified	5.1110596742
NICOTINATEPRIBOSYLTRANS-RXN	5.1035900389
NICOTINATEPRIBOSYLTRANS-RXN|unclassified	5.1035900389
4.3.1.4-RXN	5.0975411030
4.3.1.4-RXN|unclassified	5.0975411030
3.2.1.98-RXN	5.0881737629
3.2.1.98-RXN|unclassified	5.0881737629
RXN-11496	5.0648418558
RXN-11496|unclassified	5.0648418558
RXN-11496-YEAST	5.0648418558
RXN-11496-YEAST|unclassified	5.0648418558
3.1.13.5-RXN	5.0308977319
3.1.13.5-RXN|unclassified	5.0308977319
RXN0-6483	5.0308977319
RXN0-6483|unclassified	5.0308977319
RXN0-6484	5.0308977319
RXN0-6484|unclassified	5.0308977319
ACETALD-DEHYDROG-RXN	5.0246528331
ACETALD-DEHYDROG-RXN|unclassified	5.0246528331
RXN-13671	5.0246528331
RXN-13671|unclassified	5.0246528331
1.8.4.14-RXN	5.0223073627
1.8.4.14-RXN|unclassified	5.0223073627
GLUTAMATE-DEHYDROGENASE-NADP+-RXN	4.9795767933
GLUTAMATE-DEHYDROGENASE-NADP+-RXN|unclassified	4.9795767933
CHOLINE-SULFATASE-RXN	4.9652763536
CHOLINE-SULFATASE-RXN|unclassified	4.9652763536
KDO-8PPHOSPHAT-RXN	4.9650355244
KDO-8PPHOSPHAT-RXN|unclassified	4.9650355244
RXN-11598	4.9636343943
RXN-11598|unclassified	4.9636343943
NAD-SYNTH-GLN-RXN	4.9570225649
NAD-SYNTH-GLN-RXN|unclassified	4.9570225649
AGMATINE-DEIMINASE-RXN	4.9560241586
AGMATINE-DEIMINASE-RXN|unclassified	4.9560241586
NITRATE-REDUCTASE-CYTOCHROME-RXN	4.9424646467
NITRATE-REDUCTASE-CYTOCHROME-RXN|unclassified	4.9424646467
RXN-12268	4.9375848746
RXN-12268|unclassified	4.9375848746
2.7.7.40-RXN	4.9261083744
2.7.7.40-RXN|unclassified	4.9261083744
CITLY-RXN	4.9261083744
CITLY-RXN|unclassified	4.9261083744
PEPCARBOX-RXN	4.9230800497
PEPCARBOX-RXN|unclassified	4.9230800497
CDPKIN-RXN	4.9133679781
CDPKIN-RXN|unclassified	4.9133679781
DADPKIN-RXN	4.9133679781
DADPKIN-RXN|unclassified	4.9133679781
DCDPKIN-RXN	4.9133679781
DCDPKIN-RXN|unclassified	4.9133679781
DGDPKIN-RXN	4.9133679781
DGDPKIN-RXN|unclassified	4.9133679781
DTDPKIN-RXN	4.9133679781
DTDPKIN-RXN|unclassified	4.9133679781
DUDPKIN-RXN	4.9133679781
DUDPKIN-RXN|unclassified	4.9133679781
GDPKIN-RXN	4.9133679781
GDPKIN-RXN|unclassified	4.9133679781
NUCLEOSIDE-DIP-KIN-RXN	4.9133679781
NUCLEOSIDE-DIP-KIN-RXN|unclassified	4.9133679781
RXN-14120	4.9133679781
RXN-14120|unclassified	4.9133679781
RXN-14228	4.9133679781
RXN-14228|unclassified	4.9133679781
UDPKIN-RXN	4.9133679781
UDPKIN-RXN|unclassified	4.9133679781
GUANINE-DEAMINASE-RXN	4.9088696951
GUANINE-DEAMINASE-RXN|unclassified	4.9088696951
RXN-15261	4.9088696951
RXN-15261|unclassified	4.9088696951
RXN-11842	4.9070934606
RXN-11842|unclassified	4.9070934606
RXN0-4361	4.9019607843
RXN0-4361|unclassified	4.9019607843
3.2.1.89-RXN	4.8864857319
3.2.1.89-RXN|unclassified	4.8864857319
RXN-10759	4.8461429874
RXN-10759|unclassified	4.8461429874
RXN-10760	4.8461429874
RXN-10760|unclassified	4.8461429874
RXN-14173	4.8461429874
RXN-14173|unclassified	4.8461429874
RXN-14174	4.8461429874
RXN-14174|unclassified	4.8461429874
3.5.1.77-RXN	4.8251905563
3.5.1.77-RXN|unclassified	4.8251905563
RXN-13037	4.8111741636
RXN-13037|unclassified	4.8111741636
RXN0-947	4.8111741636
RXN0-947|unclassified	4.8111741636
4.3.1.14-RXN	4.8027582708
4.3.1.14-RXN|unclassified	4.8027582708
RXN-11574	4.7967901388
RXN-11574|unclassified	4.7967901388
DIHYDROPYRIMIDINASE-RXN	4.7785144855
DIHYDROPYRIMIDINASE-RXN|unclassified	4.7785144855
RXN-11211	4.7785144855
RXN-11211|unclassified	4.7785144855
RXN-11217	4.7785144855
RXN-11217|unclassified	4.7785144855
RXN-8667	4.7687909130
RXN-8667|unclassified	4.7687909130
ACETATE--COA-LIGASE-RXN	4.7654903774
ACETATE--COA-LIGASE-RXN|unclassified	4.7654903774
RXN-18446	4.7654903774
RXN-18446|unclassified	4.7654903774
RXN-18447	4.7654903774
RXN-18447|unclassified	4.7654903774
RXN-18448	4.7654903774
RXN-18448|unclassified	4.7654903774
TEICHOICSYN5-RXN	4.7559334475
TEICHOICSYN5-RXN|unclassified	4.7559334475
DIMETHUROPORDEHYDROG-RXN	4.7244533690
DIMETHUROPORDEHYDROG-RXN|unclassified	4.7244533690
TAGAALDOL-RXN	4.7182620634
TAGAALDOL-RXN|unclassified	4.7182620634
ATPPHOSPHORIBOSYLTRANS-RXN	4.7100095879
ATPPHOSPHORIBOSYLTRANS-RXN|unclassified	4.7100095879
2.7.7.33-RXN	4.7023246049
2.7.7.33-RXN|unclassified	4.7023246049
ASPARTASE-RXN	4.6996736698
ASPARTASE-RXN|unclassified	4.6996736698
RXN-12472	4.6979923493
RXN-12472|unclassified	4.6979923493
RXN-969	4.6566964383
RXN-969|unclassified	4.6566964383
S-2-HYDROXY-ACID-OXIDASE-RXN	4.6566964383
S-2-HYDROXY-ACID-OXIDASE-RXN|unclassified	4.6566964383
RXN-17380	4.6511627907
RXN-17380|unclassified	4.6511627907
FERREDOXIN--NAD+-REDUCTASE-RXN	4.6506995379
FERREDOXIN--NAD+-REDUCTASE-RXN|unclassified	4.6506995379
RXN-12365	4.6506995379
RXN-12365|unclassified	4.6506995379
1.11.1.15-RXN	4.6457757455
1.11.1.15-RXN|unclassified	4.6457757455
RXN0-267	4.6457757455
RXN0-267|unclassified	4.6457757455
RXN-15204	4.6296296296
RXN-15204|unclassified	4.6296296296
IMIDAZOLONEPROPIONASE-RXN	4.5744358880
IMIDAZOLONEPROPIONASE-RXN|unclassified	4.5744358880
THRESYN-RXN	4.5620693134
THRESYN-RXN|unclassified	4.5620693134
RXN0-3942	4.5611075175
RXN0-3942|unclassified	4.5611075175
FARNESYLTRANSTRANSFERASE-RXN	4.5426180626
FARNESYLTRANSTRANSFERASE-RXN|unclassified	4.5426180626
GALACTARDEHYDRA-RXN	4.5335805691
GALACTARDEHYDRA-RXN|unclassified	4.5335805691
3.4.25.1-RXN	4.5333583648
3.4.25.1-RXN|unclassified	4.5333583648
RXN-9789	4.5303087679
RXN-9789|unclassified	4.5303087679
RXN-9929	4.5133292993
RXN-9929|unclassified	4.5133292993
RXN-18588	4.4707217885
RXN-18588|unclassified	4.4707217885
RXN-18589	4.4707217885
RXN-18589|unclassified	4.4707217885
2.1.1.34-RXN	4.4616426014
2.1.1.34-RXN|unclassified	4.4616426014
RXN-9310	4.4599158723
RXN-9310|unclassified	4.4599158723
ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN	4.4557575036
ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN|unclassified	4.4557575036
ARYL-ALCOHOL-DEHYDROGENASE-RXN	4.4557575036
ARYL-ALCOHOL-DEHYDROGENASE-RXN|unclassified	4.4557575036
BENZYL-ALC-DEHYDROGENASE-RXN	4.4557575036
