# Reaction HUMAnN v4.0.0.alpha.1	SRR7947168_merged
ACYL-COA-HYDROLASE-RXN	2.1186440678
RXN-10708	2.1186440678
RXN-18840	2.1186440678
1.1.1.39-RXN	2.1116226409
1.3.99.23-RXN	2.1034735404
3.4.11.21-RXN	2.1019638600
3.5.1.97-RXN	2.1008403361
RXN-10041	2.1008403361
RXN-10042	2.1008403361
RXN-10043	2.1008403361
RXN-10044	2.1008403361
RXN-10045	2.1008403361
RXN-10046	2.1008403361
GDP-MANNOSE-6-DEHYDROGENASE-RXN	2.0920502092
RXN-8807	2.0907996921
FUC4NACTRANS-RXN	2.0618556701
RXN-13124	2.0576131687
RXN-13125	2.0576131687
RXN-13145	2.0576131687
RXN-13147	2.0576131687
RXN-13148	2.0576131687
RXN-13149	2.0576131687
RXN-13164	2.0576131687
RXN-9987	2.0569540220
AMINOPARATHION-PHOSPHATASE-RXN	2.0479660140
ARYLDIALKYL-PHOSPHATASE-RXN	2.0479660140
ARYLDIALKYLPHOSPHATASE-RXN	2.0479660140
RXN-20725	2.0479660140
RXN-20731	2.0479660140
RXN-20732	2.0479660140
RXN-20733	2.0479660140
RXN-20734	2.0479660140
RXN-20735	2.0479660140
RXN-8743	2.0479660140
RXN-8746	2.0479660140
RXN-10669	2.0454450437
RXN-11834	2.0433937212
GUANOSINEKIN-RXN	2.0408163265
INOSINEKIN-RXN	2.0408163265
UDP-GLUCURONATE-4-EPIMERASE-RXN	2.0380365497
RXN-16061	2.0355339214
RXN-16062	2.0355339214
RXN0-5293	2.0251849859
GLUCONOKIN-RXN	2.0247047120
R165-RXN	2.0241381287
TRANS-RXN-370	2.0043431003
RXN0-7075	2.0040080160
RXN-11056	1.9977020185
RXN-11057	1.9977020185
RXN-13064	1.9977020185
RXN-17627	1.9977020185
RXN-8630	1.9977020185
RXN-8872	1.9977020185
RXN66-146	1.9977020185
RXN66-161	1.9977020185
RXN66-163	1.9977020185
RXN66-169	1.9977020185
RXN66-181	1.9977020185
RXN66-589	1.9977020185
RXN66-591	1.9977020185
RXN66-595	1.9977020185
RXN66-596	1.9977020185
RXN66-597	1.9977020185
RXN66-598	1.9977020185
RXN66-599	1.9977020185
RXN66-600	1.9977020185
UNSPECIFIC-MONOOXYGENASE-RXN	1.9977020185
3.6.1.41-RXN	1.9889814684
MEVALONATE-KINASE-RXN	1.9589545190
2.4.1.141-RXN	1.9455252918
R282-RXN	1.9391684581
UDPMANACATRANS-RXN	1.9342359768
TRANS-RXN-169	1.9305019305
RXN-9775	1.9286942056
PHOSPHOMEVALONATE-KINASE-RXN	1.9268699038
RXN-11902	1.9158636816
RXN-17485	1.9158636816
RXN-646	1.9157088123
4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN	1.8917610887
AIRCARBOXY-RXN	1.8907591157
RXN0-305	1.8887362637
N-ACYLMANNOSAMINE-KINASE-RXN	1.8718324688
NANK-RXN	1.8718324688
HIPPURATE-HYDROLASE-RXN	1.8677725135
1.3.99.16-RXN	1.8587360595
3.2.1.155-RXN	1.8587360595
RXN-12397	1.8587360595
RXN-17630	1.8587360595
RXN-17632	1.8587360595
RXN-17634	1.8587360595
RXN-11483	1.8478634866
MALATE-DEHYDROGENASE-ACCEPTOR-RXN	1.8436703483
RXN-21557	1.8436703483
RXNI-3	1.8436703483
PALMITOTRANS-RXN	1.8416206262
RXN-14531	1.8381401449
HISTIDINE-DECARBOXYLASE-RXN	1.8315018315
GLUTATHIONE-REDUCT-NADPH-RXN	1.8211791486
RXN-8061	1.8166495694
RXN-9311	1.8157955670
RXN-11746	1.8053466813
RXN-11667	1.8050541516
RXN-15014	1.8050541516
RXN-20677	1.8050541516
RXN-14314	1.7921146953
OHACYL-COA-DEHYDROG-RXN	1.7919561099
RXN-11245	1.7919561099
RXN-11662	1.7919561099
RXN-12490	1.7919561099
RXN-12570	1.7919561099
RXN-12705	1.7919561099
RXN-12750	1.7919561099
RXN-16133	1.7919561099
RXN-17777	1.7919561099
RXN-17781	1.7919561099
RXN-17786	1.7919561099
RXN-17790	1.7919561099
RXN-17794	1.7919561099
RXN-17798	1.7919561099
RXN-19803	1.7919561099
RXN-20679	1.7919561099
RXN-21224	1.7919561099
RXN-21760	1.7919561099
RXN-21767	1.7919561099
RXN-21771	1.7919561099
RXN-21783	1.7919561099
RXN-21784	1.7919561099
RXN0-2044	1.7919561099
FORMYLTHFDEFORMYL-RXN	1.7761989343
R621-RXN	1.7605633803
4.2.2.8-RXN	1.7530148243
URATE-OXIDASE-RXN	1.7452006981
MANNITOL-2-DEHYDROGENASE-RXN	1.7283765251
ARYLESTERASE-RXN	1.7182130584
RXN-20738	1.7182130584
RXN-20739	1.7182130584
RXN-20743	1.7182130584
2.7.8.11-RXN	1.7123287671
RXN-20525	1.7123287671
RXN-21228	1.7115034663
RXN-12538	1.7094017094
1.5.1.9-RXN	1.6969437022
4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN	1.6920473773
PEROXID-RXN	1.6896783236
RXN-14240	1.6896783236
RXN-15288	1.6896783236
RXN-17352	1.6896783236
RXN-19129	1.6896783236
RXN-8635	1.6896783236
1.2.1.27-RXN	1.6891938194
RXN-11213	1.6891938194
RXN-2902	1.6891938194
RXN-9958	1.6891938194
CYSTEINE-DIOXYGENASE-RXN	1.6638935108
ALLANTOIN-RACEMASE-RXN	1.6556291391
3.1.11.3-RXN	1.6528925620
HISTONE-ACETYLTRANSFERASE-RXN	1.6500205888
3.2.1.24-RXN	1.6483784982
RXN-18913	1.6483784982
2.7.7.61-RXN	1.6462079444
RXN-8568	1.6449175049
DIHYDLIPACETRANS-RXN	1.6429172693
RXN0-1133	1.6429172693
RXN-10847	1.6393442623
RXN-9087	1.6393442623
1.5.1.7-RXN	1.6333809986
2.1.1.151-RXN	1.6129032258
RXN-8760	1.6129032258
RXN0-1241	1.5948963317
S-ADENOSYLHOMOCYSTEINE-DEAMINASE-RXN	1.5892840455
PROTOPORGENOXI-RXN	1.5866505280
RXN-15047	1.5723270440
2.1.1.132-RXN	1.5683077646
6.3.5.6-RXN	1.5649452269
3.4.24.71-RXN	1.5485232314
3.4.21.7-RXN	1.5432098765
2.8.3.9-RXN	1.5408320493
ACETOACETYL-COA-TRANSFER-RXN	1.5408320493
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	1.5313935681
D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	1.5216286578
MALSYN-RXN	1.5199728697
R122-RXN	1.5183109568
RXN0-1147	1.5082956259
3.4.24.56-RXN	1.5060240964
PROTEIN-ARGININE-DEIMINASE-RXN	1.5009552045
METHYLCROTONYL-COA-CARBOXYLASE-RXN	1.4939606369
RXN-14730	1.4925373134
NUCLEOTIDASE-RXN	1.4915246697
RXN-14473	1.4915246697
RXN-17947	1.4915246697
RXN-17948	1.4915246697
SUCCINYLDIAMINOPIMTRANS-RXN	1.4911038768
PHOSCHOL-RXN	1.4812666874
RXN-20531	1.4812666874
RXN-20640	1.4696053949
23-DIMETHYLMALATE-LYASE-RXN	1.4577259475
BENZENE-12-DIOXYGENASE-RXN	1.4577259475
3.2.1.133-RXN	1.4422579552
RXN-15202	1.4347202296
PROTOCATECHUATE-DECARBOXYLASE-RXN	1.4172611666
RXN-13946	1.4145333712
2.3.1.158-RXN	1.4144271570
RXN-1641	1.4144271570
RXN-11696	1.4036856452
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	1.3986013986
RXN-12689	1.3908205841
RXN-17386	1.3908205841
RXN-17412	1.3908205841
RXN-17413	1.3908205841
RXN0-2042	1.3888888889
MHPCHYDROL-RXN	1.3831258645
RXN-12070	1.3831258645
RXN-13756	1.3812154696
RXN-13757	1.3812154696
5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN	1.3793103448
RXN-14304	1.3793103448
RXN-17809	1.3784706145
RXN-19230	1.3679890561
KANAMYCIN-KINASE-RXN	1.3661202186
UROGENIIISYN-RXN	1.3661202186
D-RIBULOKIN-RXN	1.3633290507
RXN0-1461	1.3624135944
3.4.17.19-RXN	1.3587081892
RXN-2463	1.3586956522
3.8.1.7-RXN	1.3568521031
RXN-14150	1.3550135501
RXN-8505	1.3543268842
FORMIMINOGLUTAMASE-RXN	1.3526838497
DMK-RXN	1.3458950202
RXN-11047	1.3458950202
RXN-19668	1.3458950202
RXN-9190	1.3458950202
RXN-9204	1.3458950202
RXN-9217	1.3458950202
RXN-9358	1.3458950202
RXN-9359	1.3458950202
RXN-9360	1.3458950202
RXN-9365	1.3458950202
RXN-13252	1.3402042814
7-ALPHA-HYDROXYSTEROID-DEH-RXN	1.3386880857
RXN-16033	1.3386880857
RXN-11176	1.3386675660
3.6.4.6-RXN	1.3380791086
CARBOXYMETHYLENEBUTENOLIDASE-RXN	1.3351134846
DIENELACHYDRO-RXN	1.3351134846
RXN-9857	1.3351134846
RXN-9868	1.3351134846
RXN-9887	1.3351134846
RXN-9890	1.3351134846
3.2.2.24-RXN	1.3333333333
RXN-14247	1.3315579228
RXN-9393	1.3315579228
RXN-9394	1.3315579228
RXN-9421	1.3315579228
RXN-9432	1.3315579228
RXN-9436	1.3315579228
RXN-9443	1.3315579228
RXN-9984	1.3315579228
DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	1.3280212483
RIBULOKIN-RXN	1.3227513228
RXN0-5116	1.3227513228
STEROID-21-MONOOXYGENASE-RXN	1.2973540610
QUINATE-5-DEHYDROGENASE-RXN	1.2953367876
RXN-11174	1.2953367876
RXN-12415	1.2936610608
RXN-9461	1.2936610608
RXN-12893	1.2829628459
RXN-11187	1.2820512821
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN	1.2789901976
RXN0-6565	1.2789901976
3.4.21.26-RXN	1.2788585981
HEMEOSYN-RXN	1.2755102041
RXN-20645	1.2755102041
D-ALANINE-AMINOTRANSFERASE-RXN	1.2738853503
RXN-10009	1.2722646310
RXN-15734	1.2722646310
RXN-12005	1.2706480305
RXN-14692	1.2706480305
RXN-6222	1.2665146063
SUCROSE-SYNTHASE-RXN	1.2665146063
RXN0-6950	1.2620816718
SORB6PDEHYDROG-RXN	1.2594458438
RXN-10841	1.2578616352
ERYTH4PDEHYDROG-RXN	1.2547051443
ALKANAL-MONOOXYGENASE-FMN-LINKED-RXN	1.2531328321
3.2.1.68-RXN	1.2481079642
RXN-12280	1.2481079642
RXN-14380	1.2481079642
RXN-4301	1.2481079642
1.1.1.188-RXN	1.2453300125
RXN-21136	1.2453300125
CYTOCHROME-B5-REDUCTASE-RXN	1.2447987851
RXN-11195	1.2447987851
3.5.3.22-RXN	1.2330456227
1.2.7.4-RXN	1.2287717862
RXN-14562	1.2254901961
RXN-18237	1.2254901961
RXN-14276	1.2195121951
RXN-14772	1.2195121951
RXN-14778	1.2195121951
RXN-14786	1.2195121951
RXN-14791	1.2195121951
RXN-14794	1.2195121951
RXN-14797	1.2195121951
RXN-14801	1.2195121951
RXN-14805	1.2195121951
RXN-19802	1.2195121951
RXN-7699	1.2195121951
RXN-9545	1.2195121951
2.6.1.57-RXN	1.2115088032
RXN-15200	1.2115088032
PHOSPHOLIPASE-C-RXN	1.2077294686
RXN-17734	1.2077294686
RXN-17737	1.2077294686
RXN-17738	1.2077294686
RXN-17750	1.2077294686
RXN-20534	1.2077294686
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN	1.2004801921
RXN-12160	1.2004801921
RXN-9225	1.2004801921
RXN-9233	1.2004801921
RXN-9240	1.2004801921
FORMAMIDASE-RXN	1.1990407674
3.1.27.9-RXN	1.1976938550
LAUROYLACYLTRAN-RXN	1.1961722488
RXN-20792	1.1961722488
BENZOATE--COA-LIGASE-RXN	1.1952467331
FORMALDEHYDE-DEHYDROGENASE-RXN	1.1904761905
RXN0-2441	1.1877366675
KETOTETROSE-PHOSPHATE-ALDOLASE-RXN	1.1862396204
PYRIDOXINE-4-DEHYDROGENASE-RXN	1.1792452830
OXALYL-COA-DECARBOXYLASE-RXN	1.1778665147
NAD+-ADP-RIBOSYLTRANSFERASE-RXN	1.1778563015
RXN-14263	1.1764705882
STERYL-SULFATASE-RXN	1.1764705882
RXN-3341	1.1641443539
DHLBXANAU-RXN	1.1587485516
HALOACETATE-DEHALOGENASE-RXN	1.1587485516
RXN-11761	1.1587485516
3.4.24.3-RXN	1.1585040590
METHANE-MONOOXYGENASE-RXN	1.1584558217
RXN-11543	1.1560693642
3.4.21.63-RXN	1.1514291775
ADENOSINE-KINASE-RXN	1.1507479862
GLYCOLATE-REDUCTASE-RXN	1.1402508552
RXN-13596	1.1363636364
1.13.11.16-RXN	1.1273957159
2.4.2.26-RXN	1.1273957159
RXN-12073	1.1273957159
SUCCGLUALDDEHYD-RXN	1.1210762332
GLYCERATE-DEHYDROGENASE-RXN	1.1049723757
PALMITOYL-COA-HYDROLASE-RXN	1.1037527594
RXN-13430	1.1037527594
RXN-13435	1.1037527594
RXN-16063	1.1037527594
RXN-16395	1.1037527594
RXN-9624	1.1037527594
RXN-9626	1.1037527594
RXN-9627	1.1037527594
RXN-9628	1.1037527594
RXN-9629	1.1037527594
RXN-9666	1.1037527594
THIOESTER-RXN	1.1037527594
3.3.2.10-RXN	1.0964912281
RXN-12134	1.0964912281
RXN-12140	1.0964912281
RXN-12141	1.0964912281
RXN-12142	1.0964912281
RXN-17589	1.0964912281
RXN-17617	1.0964912281
RXN-12466	1.0917030568
2.1.1.17-RXN	1.0905125409
RXN-14347	1.0893246187
5.1.3.17-RXN	1.0845986985
4.1.1.74-RXN	1.0799136069
ISOBUTYRYL-COA-MUTASE-RXN	1.0787486516
RXN-18585	1.0787486516
2.7.11.18-RXN	1.0787242129
4-PYRIDOXOLACTONASE-RXN	1.0775862069
DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN	1.0752688172
RXN-19025	1.0752688172
RXN-19026	1.0752688172
RXN-19242	1.0752688172
RXN-19243	1.0752688172
RXN-19244	1.0752688172
RXN-19245	1.0752688172
RXN-19246	1.0752688172
RXN-19247	1.0752688172
RXN-19248	1.0752688172
RXN-20897	1.0752688172
GUANYLCYC-RXN	1.0750907221
2.1.1.113-RXN	1.0706638116
RAUCAFFRICINE-BETA-GLUCOSIDASE-RXN	1.0700385146
SUCCORNTRANSAM-RXN	1.0695187166
3-CYANOALANINE-HYDRATASE-RXN	1.0683760684
2.1.1.44-RXN	1.0649627263
RXN-14431	1.0649627263
RXN-14437	1.0649627263
RXN-14438	1.0649627263
RXN-15300	1.0570824524
4.2.2.12-RXN	1.0552660750
3.1.4.10-RXN	1.0537407798
R345-RXN	1.0535897100
2.7.1.121-RXN	1.0493179433
5.1.2.3-RXN	1.0471204188
ENOYL-COA-DELTA-ISOM-RXN	1.0471204188
OHBUTYRYL-COA-EPIM-RXN	1.0471204188
RXN-12519	1.0471204188
RXN-14716	1.0471204188
RXN-14777	1.0471204188
RXN-14800	1.0471204188
RXN-14804	1.0471204188
RXN-18751	1.0471204188
RXN-18752	1.0471204188
RXN-7836	1.0471204188
RXN-7931	1.0471204188
RXN0-5391	1.0471204188
4.2.2.17-RXN	1.0468584930
RXN-11036	1.0351966874
RXN-15084	1.0337819792
RXN-15150	1.0337819792
RXN-15151	1.0337819792
RXN-15152	1.0337819792
RXN-15154	1.0337819792
RXN-15155	1.0337819792
RXN-15157	1.0337819792
GSADENYLATION-RXN	1.0335150283
GSDEADENYLATION-RXN	1.0335150283
3.4.24.53-RXN	1.0298620641
RXN-13277	1.0204081633
FUMARYLACETOACETASE-RXN	1.0121457490
RXN-10891	1.0121457490
RXN-14402	1.0090817356
RXN-16003	1.0030090271
GABATRANSAM-RXN	0.9993143594
3.1.1.47-RXN	0.9852216749
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN	0.9794411439
RIBONUCLEOSIDE-TRIP-REDUCT-RXN	0.9784735812
RXN0-723	0.9784735812
RXN0-724	0.9784735812
RXN0-745	0.9784735812
RXN0-746	0.9784735812
RXN-11845	0.9711141289
RXN-18521	0.9706998902
3.4.24.39-RXN	0.9699321048
1.2.1.66-RXN	0.9652509653
RXN-18814	0.9652509653
2.5.1.41-RXN	0.9606147935
2.4.1.57-RXN	0.9569377990
1.5.5.1-RXN-YEAST	0.9469696970
RXN66-550	0.9469696970
2.9.1.1-RXN	0.9460737938
RXN-10081	0.9302375892
RXN-10099	0.9302375892
RXN-10100	0.9302375892
RXN-10102	0.9302375892
RXN-10103	0.9302375892
RXN-10105	0.9302375892
RXN-10109	0.9302375892
RXN-9861	0.9302375892
RXN-9867	0.9302375892
RXN-9886	0.9302375892
RXN-9892	0.9302375892
RXN-9898	0.9302375892
RXN-9899	0.9302375892
RXN-9905	0.9302375892
3.4.24.64-RXN	0.9285051068
RXN-10030	0.9250693802
SUCROSE-PHOSPHATE-SYNTHASE-RXN	0.9232728647
SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	0.9225092251
SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN	0.9225092251
RXN-20396	0.9199632015
SERINE-C-PALMITOYLTRANSFERASE-RXN	0.9199632015
RXN-15559	0.9195403233
RXN-15560	0.9195403233
SELENOCYSTEINE-LYASE-RXN	0.9128897710
4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN	0.9115639029
RXN-10815	0.9115639029
ERYTHRONOLIDE-SYNTHASE-RXN	0.9079330381
ACYLGPEACYLTRANS-RXN	0.9066183137
ABC-34-RXN	0.9041836212
TRANS-RXN0-573	0.9041836212
3.2.1.35-RXN	0.9040529108
RXN-11618	0.9040529108
RXN-11620	0.9040529108
RXN0-4342	0.9036552630
RXN-15376	0.9009009009
RXN-18319	0.9009009009
RXN-9999	0.9009009009
1.5.1.24-RXN	0.8992805755
3.4.24.16-RXN	0.8989320893
3.4.17.11-RXN	0.8984725966
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	0.8971280218
RXN-17801	0.8961769286
RXN-21817	0.8961769286
RXN0-5268	0.8961769286
GSPAMID-RXN	0.8944543828
RXN-13418	0.8928283305
RXN-15341	0.8928283305
RXN0-280	0.8928283305
RXN0-6973	0.8928283305
3.4.24.14-RXN	0.8920606601
3.2.1.58-RXN	0.8888888889
GAMMA-GLUTAMYLTRANSFERASE-RXN	0.8841732980
RXN-18092	0.8841732980
RXN-6601	0.8841732980
RXN-9157	0.8841732980
RXN66-336	0.8841732980
5.1.3.23-RXN	0.8802816901
METHYLITACONATE-DELTA-ISOMERASE-RXN	0.8802816901
RXN-13854	0.8687368460
2.8.3.17-RXN	0.8673026886
RXN-19895	0.8673026886
RXN-19897	0.8673026886
3.1.21.5-RXN	0.8661613194
3.4.22.54-RXN	0.8576329331
RXN-9777	0.8481764207
CARVEOL-DEHYDROGENASE-RXN	0.8459304812
PERILLYL-ALCOHOL-DEHYDROGENASE-RXN	0.8459304812
RXN-15824	0.8459304812
RXN-20140	0.8459304812
RXN-15296	0.8396305626
3.1.11.1-RXN	0.8340283570
RXN-21482	0.8285004143
RXN-21483	0.8285004143
RXN0-6259	0.8285004143
RXN-17905	0.8250830699
RXN-17908	0.8250830699
RXN-17942	0.8250830699
RXN0-6566	0.8250830699
RXN-17120	0.8227067051
3.2.1.11-RXN	0.8221346601
RXN-11106	0.8214828823
R101-RXN	0.8210180624
CYTOCHROME-C-PEROXIDASE-RXN	0.8196721311
RXN0-882	0.8196721311
RXN-21088	0.8157315659
6.3.1.12-RXN	0.8149959250
RXN-11342	0.8149959250
RXN-11344	0.8149959250
1.6.99.5-RXN	0.8103727715
NADH-DEHYDROGENASE-QUINONE-RXN	0.8103727715
RXN-20991	0.8103727715
RXN-21546	0.8103727715
RXN0-5330	0.8103727715
RXN0-5330-YEAST	0.8103727715
RXN0-7123	0.8103727715
RXN-18411	0.8066422737
RXN-10035	0.8006405124
RXN-13947	0.7892659826
ILEDEAMINE-RXN	0.7704160247
LEUCINE-DEHYDROGENASE-RXN	0.7704160247
3.4.21.12-RXN	0.7686395081
DLACTDEHYDROGFAD-RXN	0.7651109411
RXN-14337	0.7651109411
RXN-20917	0.7651109411
1.3.1.20-RXN	0.7627765065
GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	0.7604562738
SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	0.7604562738
SUCCSEMIALDDEHYDROG-RXN	0.7604562738
R341-RXN	0.7598784195
3.4.22.10-RXN	0.7593014427
TANNASE-RXN	0.7535795026
3.6.3.3-RXN	0.7468259895
RXN-7743	0.7432854546
3.4.22.15-RXN	0.7317340802
RXN-16567	0.7304601899
RXN-14142	0.7283321194
RXN-14143	0.7283321194
RXN-14161	0.7283321194
RXN0-3741	0.7283321194
RXN0-5292	0.7283321194
ACETYLCHOLINESTERASE-RXN	0.7262164125
3.2.1.64-RXN	0.7251631617
RXN0-17	0.7241129616
ACETYL-COA-HYDROLASE-RXN	0.7199424046
4-HYDROXYBENZOATE-DECARBOXYLASE-RXN	0.7194244604
DARABKIN-RXN	0.7168458781
FUCULOKIN-RXN	0.7168458781
RNA-LIGASE-ATP-RXN	0.7102272727
2.1.1.85-RXN	0.6995456434
GALLATE-DECARBOXYLASE-RXN	0.6978367062
RXN-11836	0.6932362038
RXN-15710	0.6915629322
RXN0-5304	0.6915629322
3.1.1.73-RXN	0.6887052342
FUCOKINASE-RXN	0.6868132678
RXN-18592	0.6868131868
RXN-18593	0.6868131868
R265-RXN	0.6752628889
1.14.21.6-RXN	0.6747039302
RXN-11887	0.6747039302
RXN-13883	0.6747039302
RXN-13892	0.6747039302
RXN-16378	0.6747039302
RXN-4209	0.6747039302
RXN3O-218	0.6747039302
RXN-1303	0.6702412869
3-OXOACID-COA-TRANSFERASE-RXN	0.6653359947
RXNI-2	0.6653359947
4.2.2.22-RXN	0.6635700066
3.2.1.6-RXN	0.6619269674
RXN-9479	0.6596306069
3.4.24.59-RXN	0.6518823805
3.5.1.81-RXN	0.6493506494
3.4.21.110-RXN	0.6476683938
BADH-RXN	0.6472491909
RXN-6382	0.6472491909
RXN-9758	0.6472491909
RXN0-4341	0.6439150032
RXN-7563	0.6397952655
RXN-9780	0.6393861893
2.4.2.31-RXN	0.6277463905
RXN-9729	0.6207324643
LYSINEARGININE-CARBOXYPEPTIDASE-RXN	0.6161429452
1.2.3.3-RXN	0.5963029219
3.4.22.37-RXN	0.5917159763
2.7.11.25-RXN	0.5906841469
GALACTONOLACTONE-DEHYDROGENASE-RXN	0.5837711617
RXN-13183	0.5837711617
RXN-20690	0.5803361072
1.2.7.5-RXN	0.5790387956
RXN-21602	0.5790387956
RXN-21603	0.5790387956
RXN-21604	0.5790387956
RXN-21605	0.5790387956
RXN-21606	0.5790387956
RXN-21607	0.5790387956
GALACTURAN-14-ALPHA-GALACTURONIDASE-RXN	0.5720823799
4.1.1.81-RXN	0.5678591709
2.7.7.15-RXN	0.5668934240
ABC-19-RXN	0.5577244841
ARYLSULFATE-SULFOTRANSFERASE-RXN	0.5561735261
RXN-7163	0.5503577325
RXN-13992	0.5485463522
1.1.1.34-RXN	0.5436965438
D-GLUTAMATE-CYCLASE-RXN	0.5414185165
3.2.1.158-RXN	0.5402485143
RXN-12425	0.5402485143
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	0.5343260114
PHENOL-2-MONOOXYGENASE-RXN	0.5333333333
RXN-10125	0.5333333333
RXN-10127	0.5333333333
RXN-10128	0.5333333333
RXN-10129	0.5333333333
3.4.24.19-RXN	0.5296610169
3.1.13.4-RXN	0.5282620180
BETA-LYSINE-56-AMINOMUTASE-RXN	0.5279831045
D-LYSINE-56-AMINOMUTASE-RXN	0.5279831045
RXN-19814	0.5279831045
ALLANTOINASE-RXN	0.5227391532
3.1.30.2-RXN	0.5192921377
RXN-19355	0.5192107996
RXN-16324	0.5163911662
2.4.1.32-RXN	0.5102040816
2.4.1.214-RXN	0.5072757662
RXN-19009	0.5072757662
R141-RXN	0.4987531172
RXN-13569	0.4844961240
ACETATE--COA-LIGASE-ADP-FORMING-RXN	0.4819277108
PROPANOATECOA-LIGASE-RXN	0.4819277108
ORNMUTST-RXN	0.4755111745
3.6.3.9-RXN	0.4737091426
PROTOHEMEFERROCHELAT-RXN	0.4732607667
GKI-RXN	0.4690431520
RXN-7566	0.4659832246
2.3.1.41-RXN	0.4630062688
RXN-20947	0.4630062688
RXN-9632	0.4630062688
RXN-9648	0.4630062688
RXN-9650	0.4630062688
RXN-9651	0.4630062688
RXN-9652	0.4630062688
RXN-9653	0.4630062688
RXN-9654	0.4630062688
RXN1G-368	0.4630062688
RXN1G-445	0.4630062688
RXN-10755	0.4533091568
4.1.99.4-RXN	0.4376367615
RXN-10606	0.4214075011
RXN-10607	0.4214075011
RXN-10608	0.4214075011
RXN-10609	0.4214075011
RXN-10616	0.4214075011
RXN-10617	0.4214075011
RXN-10618	0.4214075011
RXN-10619	0.4214075011
RXN-10784	0.4214075011
RXN-11060	0.4214075011
RXN-13607	0.4214075011
RXN-13608	0.4214075011
RXN-14361	0.4214075011
RXN-19358	0.4214075011
RXN-19359	0.4214075011
RXN-19360	0.4214075011
RXN-19361	0.4214075011
RXN-9000	0.4214075011
RXN66-162	0.4214075011
RXN66-168	0.4214075011
RXN66-83	0.4214075011
UDP-GLUCURONOSYLTRANSFERASE-RXN	0.4214075011
GLUTARYL-COA-DEHYDROGENASE-RXN	0.4205214466
3.4.21.50-RXN	0.4154549231
MRNA-GUANYLYLTRANSFERASE-RXN	0.4119380871
2.4.1.68-RXN	0.4088062644
DIISOPROPYL-FLUOROPHOSPHATASE-RXN	0.4032258065
3.4.14.9-RXN	0.3852080123
RXN-6883	0.3825554705
2.6.1.22-RXN	0.3677352354
3.5.1.52-RXN	0.3660322108
RXN-18912	0.3660322108
VAGL-RXN	0.3618608706
N-SULFOGLUCOSAMINE-SULFOHYDROLASE-RXN	0.3595310079
RXN-7903	0.3554923569
RXN-8389	0.3554923569
HOMSUCTRAN-RXN	0.3431079016
NAPHTHOATE-SYN-RXN	0.3368137420
1.2.1.2-RXN	0.3242542153
2.4.1.142-RXN	0.3168841558
RUBREDOXIN--NAD+-REDUCTASE-RXN	0.3124470535
4.2.99.19-RXN	0.3092145949
RXN-17582	0.3092145949
RXN-17583	0.3092145949
RXN-17584	0.3092145949
RXN-8805	0.3092145949
RXN-10002	0.3068105538
1.2.1.30-RXN	0.2943773918
RXN-19913	0.2943773918
RXN-19229	0.2780867631
RXN-11841	0.2720320485
1.4.3.20-RXN	0.2711496746
3.4.21.19-RXN	0.2706359946
4.2.1.93-RXN	0.2655993042
RXN-13139	0.2655993042
2.7.1.150-RXN	0.2651113468
1.14.13.70-RXN	0.2501876407
RXN-11881	0.2501876407
RXN-13707	0.2501876407
RXN-13961	0.2501876407
RXN-20438	0.2501876407
RXN-20445	0.2501876407
RXN3O-130	0.2501876407
5.5.1.13-RXN	0.2420135528
TETHYDPICSUCC-RXN	0.2335902826
3.4.21.75-RXN	0.2212389381
RXN-12968	0.2197319270
RXN-12994	0.2197319270
RXN-13298	0.2197319270
RXN-13299	0.2197319270
RXN-13300	0.2197319270
RXN-13301	0.2197319270
RXN-13443	0.2197319270
RXN-14484	0.2197319270
RXN-14493	0.2197319270
RXN-16020	0.2197319270
RXN-16095	0.2197319270
RXN-16112	0.2197319270
RXN-16129	0.2197319270
RXN-16154	0.2197319270
RXN-17109	0.2197319270
RXN-20333	0.2197319270
RXN-20337	0.2197319270
RXN-20341	0.2197319270
RXN-20345	0.2197319270
RXN-20349	0.2197319270
RXN-20376	0.2197319270
RXN-20380	0.2197319270
RXN-7698	0.2197319270
RXN-18502	0.2132196162
3.4.21.83-RXN	0.2080732418
PSII-RXN	0.1919385797
1.3.1.54-RXN	0.1823791329
RXN-16394	0.1779359431
RXN-16398	0.1779359431
