# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947175_1
UniClust90_21455-GFEGNNBJ_02376|unclassified	428.8896575291
UniRef90_J9G771	428.8896575291
UniRef90_J9G771|unclassified	428.8896575291
UniClust90_1701-FKJCCFKB_01127	428.4314420830
UniClust90_1701-FKJCCFKB_01127|unclassified	428.4314420830
UniRef90_A0A078RFD0	427.2299456357
UniRef90_A0A078RFD0|unclassified	427.2299456357
UniClust90_35534-JHAOGNIJ_01258	425.8478869083
UniClust90_35534-JHAOGNIJ_01258|unclassified	425.8478869083
UniClust90_35823-LCIJLEMO_00800	425.8478869083
UniClust90_35823-LCIJLEMO_00800|unclassified	425.8478869083
UniClust90_4671-PPMFLFPD_02367	425.8478869083
UniClust90_4671-PPMFLFPD_02367|unclassified	425.8478869083
UniClust90_4757-HBDNGKNG_02963	425.8478869083
UniClust90_4757-HBDNGKNG_02963|unclassified	425.8478869083
UniRef90_A0A0P0L0W7	424.3133909059
UniRef90_A0A0P0L0W7|unclassified	424.3133909059
UniRef90_A0A0P0L6B0	422.8961469951
UniRef90_A0A0P0L6B0|unclassified	422.8961469951
UniClust90_1930-ANAMEMLG_00632	422.8489581273
UniClust90_1930-ANAMEMLG_00632|unclassified	422.8489581273
UniRef90_UNK5051-FBDDLMNE_01038	422.8489581273
UniRef90_UNK5051-FBDDLMNE_01038|unclassified	422.8489581273
UniRef90_UPI001021FD46	420.5140345874
UniRef90_UPI001021FD46|unclassified	420.5140345874
UniClust90_61313-GLLJMGBM_01698	419.8919724061
UniClust90_61313-GLLJMGBM_01698|unclassified	419.8919724061
UniRef90_A0A3N6C0J5	419.8919724061
UniRef90_A0A3N6C0J5|unclassified	419.8919724061
UniRef90_A0A417L4K1	419.6119533614
UniRef90_A0A417L4K1|unclassified	419.6119533614
UniClust90_63647-AFCFPIGF_01552	418.6118916964
UniClust90_63647-AFCFPIGF_01552|unclassified	418.6118916964
UniRef90_E8UFZ7	417.5954775817
UniRef90_E8UFZ7|unclassified	417.5954775817
UniRef90_F9D1F0	417.5375236050
UniRef90_F9D1F0|unclassified	417.5375236050
UniClust90_49927-LKPKACDM_01359	416.9760559311
UniClust90_49927-LKPKACDM_01359|unclassified	416.9760559311
UniRef90_A0A404RRT7	416.9760559311
UniRef90_A0A404RRT7|unclassified	416.9760559311
UniRef90_UNK1836-JEGHMHEP_03198	416.9760559311
UniRef90_UNK1836-JEGHMHEP_03198|unclassified	416.9760559311
UniClust90_15097-GGOBHOLE_01739	416.6556747893
UniClust90_15097-GGOBHOLE_01739|unclassified	416.6556747893
UniClust90_27814-NBOIIMBC_01652	415.7899147680
UniClust90_27814-NBOIIMBC_01652|unclassified	415.7899147680
UniClust90_1532-NDHFIIDH_00850	414.1003589936
UniClust90_1532-NDHFIIDH_00850|unclassified	414.1003589936
UniClust90_4042-FKNCLMIP_01235	414.1003589936
UniClust90_4042-FKNCLMIP_01235|unclassified	414.1003589936
UniRef90_UNK15090-PJIEHEPE_01013	412.8549811006
UniRef90_UNK15090-PJIEHEPE_01013|unclassified	412.8549811006
UniClust90_40817-JLLCELBK_01775	411.6551236700
UniClust90_40817-JLLCELBK_01775|unclassified	411.6551236700
UniRef90_A0A2X2LEN4	411.2640551649
UniRef90_A0A2X2LEN4|unclassified	411.2640551649
UniRef90_Q8A2U3	411.0756875645
UniRef90_Q8A2U3|unclassified	411.0756875645
UniRef90_Q9F768	410.7456209225
UniRef90_Q9F768|unclassified	410.7456209225
UniClust90_14941-ABCOCBCD_00289	408.4663405039
UniClust90_14941-ABCOCBCD_00289|unclassified	408.4663405039
UniClust90_1878-NDEJBJBL_01221	408.4663405039
UniClust90_1878-NDEJBJBL_01221|unclassified	408.4663405039
UniRef90_A0A407PXG9	408.4663405039
UniRef90_A0A407PXG9|unclassified	408.4663405039
UniRef90_UNK40203-FPDJIJGM_00366	408.4663405039
UniRef90_UNK40203-FPDJIJGM_00366|unclassified	408.4663405039
UniRef90_A0A174N3R8	406.5979988873
UniRef90_A0A174N3R8|unclassified	406.5979988873
UniRef90_A0A3S4TGY4	406.1044901461
UniRef90_A0A3S4TGY4|unclassified	406.1044901461
UniClust90_14927-AKOPFFGP_00518	405.7064327978
UniClust90_14927-AKOPFFGP_00518|unclassified	405.7064327978
UniClust90_35810-HPIIGDAN_01020	405.7064327978
UniClust90_35810-HPIIGDAN_01020|unclassified	405.7064327978
UniClust90_5730-IKBHDFAC_00193	405.7064327978
UniClust90_5730-IKBHDFAC_00193|unclassified	405.7064327978
UniRef90_E6K9H7	405.7064327978
UniRef90_E6K9H7|unclassified	405.7064327978
UniClust90_61016-LAPAPFPN_00100	404.0575526098
UniClust90_61016-LAPAPFPN_00100|unclassified	404.0575526098
UniRef90_A0A0P0LE22	401.2782508213
UniRef90_A0A0P0LE22|unclassified	401.2782508213
UniRef90_A0A380ZLJ4	401.0500966531
UniRef90_A0A380ZLJ4|unclassified	401.0500966531
UniClust90_21449-MIAOIONG_00717	400.4082382044
UniClust90_21449-MIAOIONG_00717|unclassified	400.4082382044
UniClust90_15075-MHIAGGFD_00033	400.2970136938
UniClust90_15075-MHIAGGFD_00033|unclassified	400.2970136938
UniRef90_A0A401M1U1	399.3619506596
UniRef90_A0A401M1U1|unclassified	399.3619506596
UniClust90_1857-FLPDHFPA_03005	398.7891542053
UniClust90_1857-FLPDHFPA_03005|unclassified	398.7891542053
UniClust90_43259-ALPOHGDH_01354	397.6460400932
UniClust90_43259-ALPOHGDH_01354|unclassified	397.6460400932
UniRef90_A0A357B044	397.6460400932
UniRef90_A0A357B044|unclassified	397.6460400932
UniRef90_T0T4A2	397.6460400932
UniRef90_T0T4A2|unclassified	397.6460400932
UniRef90_Q8A0F4	396.2496531509
UniRef90_Q8A0F4|unclassified	396.2496531509
UniClust90_41510-BPHIGPKH_00822	395.0299477242
UniClust90_41510-BPHIGPKH_00822|unclassified	395.0299477242
UniRef90_C9PZU5	395.0299477242
UniRef90_C9PZU5|unclassified	395.0299477242
UniRef90_A0A0S2W7I1	394.7655424909
UniRef90_A0A0S2W7I1|unclassified	394.7655424909
UniClust90_1887-PCMIEHDP_01312	392.4480526410
UniClust90_1887-PCMIEHDP_01312|unclassified	392.4480526410
UniRef90_A0A2N5ZFI1	392.4480526410
UniRef90_A0A2N5ZFI1|unclassified	392.4480526410
UniRef90_UNK2299-OJHDIAPI_00073	392.4480526410
UniRef90_UNK2299-OJHDIAPI_00073|unclassified	392.4480526410
UniRef90_P10337	391.5731740728
UniRef90_P10337|unclassified	391.5731740728
UniRef90_A0A3E5F0C2	390.9979600790
UniRef90_A0A3E5F0C2|unclassified	390.9979600790
UniClust90_15385-PABCMHBL_01613	389.8996886628
UniClust90_15385-PABCMHBL_01613|unclassified	389.8996886628
UniClust90_15394-MBJHLOGC_01005	389.8996886628
UniClust90_15394-MBJHLOGC_01005|unclassified	389.8996886628
UniClust90_40800-ENCOHHHH_01902	389.8177700796
UniClust90_40800-ENCOHHHH_01902|unclassified	389.8177700796
UniRef90_A0A173UG62	388.7123355108
UniRef90_A0A173UG62|unclassified	388.7123355108
UniRef90_A0A174EAD3	388.6209250725
UniRef90_A0A174EAD3|unclassified	388.6209250725
UniRef90_A0A139KH41	388.4417068242
UniRef90_A0A139KH41|unclassified	388.4417068242
UniRef90_A0A2X1K6N2	387.3842068005
UniRef90_A0A2X1K6N2|unclassified	387.3842068005
UniRef90_A0A330EL10	387.3842068005
UniRef90_A0A330EL10|unclassified	387.3842068005
UniRef90_UNK35926-CLGFEDKD_00037	387.3842068005
UniRef90_UNK35926-CLGFEDKD_00037|unclassified	387.3842068005
UniRef90_A0A0G0EAM0	384.9009747056
UniRef90_A0A0G0EAM0|unclassified	384.9009747056
UniRef90_A0A174VSZ3	384.9009747056
UniRef90_A0A174VSZ3|unclassified	384.9009747056
UniClust90_40285-LPGDKCEC_01312	383.2244550335
UniClust90_40285-LPGDKCEC_01312|unclassified	383.2244550335
UniClust90_1942-GEADOODB_04336	382.4493761406
UniClust90_1942-GEADOODB_04336|unclassified	382.4493761406
UniRef90_R9J5X4	382.4493761406
UniRef90_R9J5X4|unclassified	382.4493761406
UniRef90_UNK4574-ACJBBCCG_00689	382.4493761406
UniRef90_UNK4574-ACJBBCCG_00689|unclassified	382.4493761406
UniRef90_J9G9K7	381.3736179825
UniRef90_J9G9K7|unclassified	381.3736179825
UniRef90_A0A0P0M1H0	381.0956554745
UniRef90_A0A0P0M1H0|unclassified	381.0956554745
UniRef90_K1TBE8	380.8153720284
UniRef90_K1TBE8|unclassified	380.8153720284
UniClust90_1835-BDHDLFEA_01799	380.5893472831
UniClust90_1835-BDHDLFEA_01799|unclassified	380.5893472831
UniClust90_4895-IAAGNFJB_00517	380.0288104688
UniClust90_4895-IAAGNFJB_00517|unclassified	380.0288104688
UniRef90_A0A353RJC4	380.0288104688
UniRef90_A0A353RJC4|unclassified	380.0288104688
UniRef90_T0TG37	380.0288104688
UniRef90_T0TG37|unclassified	380.0288104688
UniRef90_UNK15256-KBPEFFMN_00960	380.0288104688
UniRef90_UNK15256-KBPEFFMN_00960|unclassified	380.0288104688
UniRef90_A0A139TM69	378.2343367888
UniRef90_A0A139TM69|unclassified	378.2343367888
UniClust90_15275-HOPFLLBH_01061	377.6386921640
UniClust90_15275-HOPFLLBH_01061|unclassified	377.6386921640
UniClust90_1863-ELHKOOHO_01007	377.6386921640
UniClust90_1863-ELHKOOHO_01007|unclassified	377.6386921640
UniClust90_51879-GJGOGAFG_00100	377.6386921640
UniClust90_51879-GJGOGAFG_00100|unclassified	377.6386921640
UniRef90_A0A1F0V4V3	377.6386921640
UniRef90_A0A1F0V4V3|unclassified	377.6386921640
UniRef90_A0A2G6QUV9	377.4057667216
UniRef90_A0A2G6QUV9|unclassified	377.4057667216
UniRef90_A0A0P0M1N2	376.1740320491
UniRef90_A0A0P0M1N2|unclassified	376.1740320491
UniClust90_43493-MALHJJBA_01048	375.2784503379
UniClust90_43493-MALHJJBA_01048|unclassified	375.2784503379
UniClust90_4681-JDILGADA_00087	375.2784503379
UniClust90_4681-JDILGADA_00087|unclassified	375.2784503379
UniRef90_A0A318CFP2	375.2784503379
UniRef90_A0A318CFP2|unclassified	375.2784503379
UniRef90_UPI000F8C5B80	375.2784503379
UniRef90_UPI000F8C5B80|unclassified	375.2784503379
UniClust90_1704-IGDDFFJP_01433	374.9567245992
UniClust90_1704-IGDDFFJP_01433|unclassified	374.9567245992
UniClust90_3613-IIBMOEGO_01291	374.9512075531
UniClust90_3613-IIBMOEGO_01291|unclassified	374.9512075531
UniClust90_14857-KMIFDCMO_00954	373.8259709275
UniClust90_14857-KMIFDCMO_00954|unclassified	373.8259709275
UniClust90_1858-AGMNEGDM_01620	372.9475282862
UniClust90_1858-AGMNEGDM_01620|unclassified	372.9475282862
UniClust90_37388-AGBNBKGM_01352	372.9475282862
UniClust90_37388-AGBNBKGM_01352|unclassified	372.9475282862
UniClust90_40375-FIDFJGMM_01256	372.9475282862
UniClust90_40375-FIDFJGMM_01256|unclassified	372.9475282862
UniRef90_I3YI37	370.8826873224
UniRef90_I3YI37|unclassified	370.8826873224
UniClust90_35892-FFCGNFDH_01811	370.6453830498
UniClust90_35892-FFCGNFDH_01811|unclassified	370.6453830498
UniClust90_37118-ADAOAKOO_01739	370.6453830498
UniClust90_37118-ADAOAKOO_01739|unclassified	370.6453830498
UniClust90_94994-FAGCOANO_01512	370.6453830498
UniClust90_94994-FAGCOANO_01512|unclassified	370.6453830498
UniClust90_41453-APBAKCDM_01001	369.4486179369
UniClust90_41453-APBAKCDM_01001|unclassified	369.4486179369
UniClust90_40208-HEKLDLJC_01354	368.5820737312
UniClust90_40208-HEKLDLJC_01354|unclassified	368.5820737312
UniClust90_15134-PNKJLGMB_01619	366.1253174029
UniClust90_15134-PNKJLGMB_01619|unclassified	366.1253174029
UniClust90_40205-PHDLPHPP_00156	366.1253174029
UniClust90_40205-PHDLPHPP_00156|unclassified	366.1253174029
UniClust90_41560-CDJBIKCA_01077	366.1253174029
UniClust90_41560-CDJBIKCA_01077|unclassified	366.1253174029
UniRef90_A6L5Q9	366.1253174029
UniRef90_A6L5Q9|unclassified	366.1253174029
UniClust90_4903-ILGPNCJM_03060	364.4795678460
UniClust90_4903-ILGPNCJM_03060|unclassified	364.4795678460
UniClust90_40317-HOJIOBOP_00798	363.9063760853
UniClust90_40317-HOJIOBOP_00798|unclassified	363.9063760853
UniRef90_A0A358PEM6	363.9063760853
UniRef90_A0A358PEM6|unclassified	363.9063760853
UniRef90_A0A3B8U7X3	363.9063760853
UniRef90_A0A3B8U7X3|unclassified	363.9063760853
UniRef90_UNK1815-FIJEFOCF_01798	363.3301273986
UniRef90_UNK1815-FIJEFOCF_01798|unclassified	363.3301273986
UniClust90_15124-HCMOFBKP_00844	361.7141690004
UniClust90_15124-HCMOFBKP_00844|unclassified	361.7141690004
UniRef90_UNK15124-HCMOFBKP_00844	361.7141690004
UniRef90_UNK15124-HCMOFBKP_00844|unclassified	361.7141690004
UniRef90_UNK1585-OBJGDBAD_01003	361.7141690004
UniRef90_UNK1585-OBJGDBAD_01003|unclassified	361.7141690004
UniClust90_5071-IBNBHIBE_01287	360.6799822140
UniClust90_5071-IBNBHIBE_01287|unclassified	360.6799822140
UniRef90_A0A0S2W722	360.3792479091
UniRef90_A0A0S2W722|unclassified	360.3792479091
UniClust90_35739-JGFCKMNL_01605	359.5997917529
UniClust90_35739-JGFCKMNL_01605|unclassified	359.5997917529
UniClust90_27838-FBADFPBB_00487	359.5482158926
UniClust90_27838-FBADFPBB_00487|unclassified	359.5482158926
UniRef90_A0A0F0CKK3	359.5482158926
UniRef90_A0A0F0CKK3|unclassified	359.5482158926
UniRef90_J9GIN0	359.5482158926
UniRef90_J9GIN0|unclassified	359.5482158926
UniClust90_2321-OCGGCMIG_00574	358.9730797898
UniClust90_2321-OCGGCMIG_00574|unclassified	358.9730797898
UniRef90_A0A0N7IET5	358.9210383323
UniRef90_A0A0N7IET5|unclassified	358.9210383323
UniRef90_A0A173TYR4	358.1852694809
UniRef90_A0A173TYR4|unclassified	358.1852694809
UniRef90_Q8A005	357.8386179633
UniRef90_Q8A005|unclassified	357.8386179633
UniRef90_A0A139KEM3	357.4080479409
UniRef90_A0A139KEM3|unclassified	357.4080479409
UniClust90_15106-CFPNHMHG_00380	356.0763851226
UniClust90_15106-CFPNHMHG_00380|unclassified	356.0763851226
UniClust90_15837-OPFAGFIA_02388	355.2932074205
UniClust90_15837-OPFAGFIA_02388|unclassified	355.2932074205
UniRef90_A0A353MRS9	355.2932074205
UniRef90_A0A353MRS9|unclassified	355.2932074205
UniClust90_14963-IIDIEDAC_02999	353.2032473769
UniClust90_14963-IIDIEDAC_02999|unclassified	353.2032473769
UniClust90_2296-CNCLDILP_00231	353.2032473769
UniClust90_2296-CNCLDILP_00231|unclassified	353.2032473769
UniClust90_6385-AIIEGBMK_01336	353.2032473769
UniClust90_6385-AIIEGBMK_01336|unclassified	353.2032473769
UniRef90_A0A1M6IXL1	353.2032473769
UniRef90_A0A1M6IXL1|unclassified	353.2032473769
UniRef90_A0A3D5EUL0	353.2032473769
UniRef90_A0A3D5EUL0|unclassified	353.2032473769
UniRef90_K6BK37	353.2032473769
UniRef90_K6BK37|unclassified	353.2032473769
UniRef90_UNK15090-NJMEHADB_01174	353.2032473769
UniRef90_UNK15090-NJMEHADB_01174|unclassified	353.2032473769
UniRef90_UPI000C9B655F	353.2032473769
UniRef90_UPI000C9B655F|unclassified	353.2032473769
UniRef90_K1TP65	352.2373271851
UniRef90_K1TP65|unclassified	352.2373271851
UniRef90_Q8A528	352.1810592878
UniRef90_Q8A528|unclassified	352.1810592878
UniRef90_R5B2I6	351.7792850655
UniRef90_R5B2I6|unclassified	351.7792850655
UniClust90_1705-DCFJGKFJ_01002	351.1377313104
UniClust90_1705-DCFJGKFJ_01002|unclassified	351.1377313104
UniClust90_4657-KKFLAGEC_01658	351.1377313104
UniClust90_4657-KKFLAGEC_01658|unclassified	351.1377313104
UniClust90_43506-FBEAEEMA_01126	351.0208592097
UniClust90_43506-FBEAEEMA_01126|unclassified	351.0208592097
UniClust90_1430-HFOFKEJC_02458	350.4399675259
UniClust90_1430-HFOFKEJC_02458|unclassified	350.4399675259
UniRef90_A0A174ISJ1	349.9585000862
UniRef90_A0A174ISJ1|unclassified	349.9585000862
UniClust90_29415-IEHOOAGF_01418	349.4183639676
UniClust90_29415-IEHOOAGF_01418|unclassified	349.4183639676
UniClust90_15272-NGBKFHFC_01274	349.2024667219
UniClust90_15272-NGBKFHFC_01274|unclassified	349.2024667219
UniClust90_1563-GDJCEFJK_01707	349.0962328725
UniClust90_1563-GDJCEFJK_01707|unclassified	349.0962328725
UniRef90_I5BTJ9	349.0962328725
UniRef90_I5BTJ9|unclassified	349.0962328725
UniRef90_J9CT31	348.9207841824
UniRef90_J9CT31|unclassified	348.9207841824
UniRef90_A0A3B8VZI6	347.9257520224
UniRef90_A0A3B8VZI6|unclassified	347.9257520224
UniClust90_105436-BJFHONOM_00878	347.0783355727
UniClust90_105436-BJFHONOM_00878|unclassified	347.0783355727
UniClust90_5063-MCOMNMGD_02376	347.0783355727
UniClust90_5063-MCOMNMGD_02376|unclassified	347.0783355727
UniRef90_A0A174QXA6	347.0783355727
UniRef90_A0A174QXA6|unclassified	347.0783355727
UniRef90_A0A2H0PCH1	347.0783355727
UniRef90_A0A2H0PCH1|unclassified	347.0783355727
UniRef90_A5EXN0	347.0783355727
UniRef90_A5EXN0|unclassified	347.0783355727
UniClust90_41545-BJPPCEDP_01958	346.8382170296
UniClust90_41545-BJPPCEDP_01958|unclassified	346.8382170296
UniClust90_2285-KPNLKELE_01176	346.6842078894
UniClust90_2285-KPNLKELE_01176|unclassified	346.6842078894
UniRef90_D1NFR0	345.4710773830
UniRef90_D1NFR0|unclassified	345.4710773830
UniRef90_F9D1H5	345.3588983311
UniRef90_F9D1H5|unclassified	345.3588983311
UniClust90_15158-JGKPBPFL_00205	345.0836324947
UniClust90_15158-JGKPBPFL_00205|unclassified	345.0836324947
UniClust90_1980-EKANFGLH_00744	345.0836324947
UniClust90_1980-EKANFGLH_00744|unclassified	345.0836324947
UniRef90_A0A379UYR4	345.0836324947
UniRef90_A0A379UYR4|unclassified	345.0836324947
UniRef90_K1TN49	345.0836324947
UniRef90_K1TN49|unclassified	345.0836324947
UniRef90_UPI000A05E049	344.8921714617
UniRef90_UPI000A05E049|unclassified	344.8921714617
UniRef90_A0A174H4M2	344.1239038602
UniRef90_A0A174H4M2|unclassified	344.1239038602
UniClust90_4706-JLFKKGBD_00833	343.1117260233
UniClust90_4706-JLFKKGBD_00833|unclassified	343.1117260233
UniRef90_UNK42689-GOFGECNC_00814	343.1117260233
UniRef90_UNK42689-GOFGECNC_00814|unclassified	343.1117260233
UniRef90_A0A139JRS5	341.9484484253
UniRef90_A0A139JRS5|unclassified	341.9484484253
UniRef90_L8ITW8	341.1622275800
UniRef90_L8ITW8|unclassified	341.1622275800
UniRef90_UNK1949-AAOOIDAI_02702	340.9231549157
UniRef90_UNK1949-AAOOIDAI_02702|unclassified	340.9231549157
UniClust90_63259-GGMMCFOC_00518	339.7478855721
UniClust90_63259-GGMMCFOC_00518|unclassified	339.7478855721
UniClust90_1933-LEDMGJGF_00404	339.2347573676
UniClust90_1933-LEDMGJGF_00404|unclassified	339.2347573676
UniClust90_20397-LMLLKEEC_00819	339.2347573676
UniClust90_20397-LMLLKEEC_00819|unclassified	339.2347573676
UniClust90_2302-PHIIKGME_01533	339.2347573676
UniClust90_2302-PHIIKGME_01533|unclassified	339.2347573676
UniClust90_5254-ONOMNCFD_01876	339.2347573676
UniClust90_5254-ONOMNCFD_01876|unclassified	339.2347573676
UniRef90_A0A3D1M4G0	339.2347573676
UniRef90_A0A3D1M4G0|unclassified	339.2347573676
UniClust90_1949-GNIAOHPH_01504	339.0125369171
UniClust90_1949-GNIAOHPH_01504|unclassified	339.0125369171
UniClust90_1858-GLDBEEPH_00635	337.7557296613
UniClust90_1858-GLDBEEPH_00635|unclassified	337.7557296613
UniClust90_15084-IGKCEPGC_00961	337.3289441240
UniClust90_15084-IGKCEPGC_00961|unclassified	337.3289441240
UniClust90_37161-IMPOIKBB_01314	337.3289441240
UniClust90_37161-IMPOIKBB_01314|unclassified	337.3289441240
UniClust90_40318-BBLMDLDI_00182	337.3289441240
UniClust90_40318-BBLMDLDI_00182|unclassified	337.3289441240
UniRef90_UNK37161-IMPOIKBB_01314	337.3289441240
UniRef90_UNK37161-IMPOIKBB_01314|unclassified	337.3289441240
UniRef90_UPI000E5B7F8A	337.3289441240
UniRef90_UPI000E5B7F8A|unclassified	337.3289441240
UniRef90_A0A174SZK2	337.1176724775
UniRef90_A0A174SZK2|unclassified	337.1176724775
UniRef90_A0A173VRK7	336.6697488695
UniRef90_A0A173VRK7|unclassified	336.6697488695
UniRef90_A0A174EXZ1	336.5421213784
UniRef90_A0A174EXZ1|unclassified	336.5421213784
UniRef90_A0A174NN45	336.1623623086
UniRef90_A0A174NN45|unclassified	336.1623623086
UniRef90_A0A143XWW8	336.0421162838
UniRef90_A0A143XWW8|unclassified	336.0421162838
UniClust90_41485-ACIAGNJH_01296	335.4444248831
UniClust90_41485-ACIAGNJH_01296|unclassified	335.4444248831
UniClust90_4620-CKJHCEKK_00612	335.4444248831
UniClust90_4620-CKJHCEKK_00612|unclassified	335.4444248831
UniRef90_C7GAE0	335.4444248831
UniRef90_C7GAE0|unclassified	335.4444248831
UniClust90_1928-OLIEAGMN_02032	334.1230007498
UniClust90_1928-OLIEAGMN_02032|unclassified	334.1230007498
UniRef90_A0A0N7J7W7	333.6244426710
UniRef90_A0A0N7J7W7|unclassified	333.6244426710
UniClust90_2276-MFMNBNFF_00492	333.5808447448
UniClust90_2276-MFMNBNFF_00492|unclassified	333.5808447448
UniClust90_5548-ELBDPCAF_00514	333.5808447448
UniClust90_5548-ELBDPCAF_00514|unclassified	333.5808447448
UniRef90_A0A1G1GF73	333.5808447448
UniRef90_A0A1G1GF73|unclassified	333.5808447448
UniRef90_A0A3D0PQZ6	333.5808447448
UniRef90_A0A3D0PQZ6|unclassified	333.5808447448
UniRef90_A0A405PQZ7	333.5808447448
UniRef90_A0A405PQZ7|unclassified	333.5808447448
UniRef90_A0A060RA92	331.9199917249
UniRef90_A0A060RA92|unclassified	331.9199917249
UniRef90_A0A1C5VKB4	331.7378566523
UniRef90_A0A1C5VKB4|unclassified	331.7378566523
UniRef90_A0A3R1XA23	331.7378566523
UniRef90_A0A3R1XA23|unclassified	331.7378566523
UniRef90_A0A1C5KXE6	331.3924366898
UniRef90_A0A1C5KXE6|unclassified	331.3924366898
UniRef90_W6PNY1	331.2347638814
UniRef90_W6PNY1|unclassified	331.2347638814
UniRef90_A0A076IS78	330.7600574598
UniRef90_A0A076IS78|unclassified	330.7600574598
UniClust90_1802-KLAGFDMI_01561	330.5678498499
UniClust90_1802-KLAGFDMI_01561|unclassified	330.5678498499
UniClust90_2325-MCFHMPMJ_00951	329.9151211762
UniClust90_2325-MCFHMPMJ_00951|unclassified	329.9151211762
UniRef90_A0A0P8CID9	329.9151211762
UniRef90_A0A0P8CID9|unclassified	329.9151211762
UniRef90_A0A417PAV7	329.0507623319
UniRef90_A0A417PAV7|unclassified	329.0507623319
UniClust90_43303-MNOJNLHF_00851	329.0173929553
UniClust90_43303-MNOJNLHF_00851|unclassified	329.0173929553
UniRef90_Q8A8D9	328.6959229965
UniRef90_Q8A8D9|unclassified	328.6959229965
UniRef90_A0A0P0L2B5	328.6859804570
UniRef90_A0A0P0L2B5|unclassified	328.6859804570
UniRef90_A0A0P0FRA8	328.4502710658
UniRef90_A0A0P0FRA8|unclassified	328.4502710658
UniRef90_A0A174RMD1	328.1123063064
UniRef90_A0A174RMD1|unclassified	328.1123063064
UniRef90_A0A174UIW4	328.1123063064
UniRef90_A0A174UIW4|unclassified	328.1123063064
UniClust90_35744-FBHKLMBA_00334	328.0902072713
UniClust90_35744-FBHKLMBA_00334|unclassified	328.0902072713
UniClust90_40209-DHPCPCBF_00568	327.7156870350
UniClust90_40209-DHPCPCBF_00568|unclassified	327.7156870350
UniClust90_1810-LJICCOAC_01772	327.5321424927
UniClust90_1810-LJICCOAC_01772|unclassified	327.5321424927
UniClust90_42345-LBGBHADG_02294	326.3290872504
UniClust90_42345-LBGBHADG_02294|unclassified	326.3290872504
UniRef90_A0A0D0RIS0	326.3290872504
UniRef90_A0A0D0RIS0|unclassified	326.3290872504
UniRef90_A0A1H9Q1U0	326.3290872504
UniRef90_A0A1H9Q1U0|unclassified	326.3290872504
UniRef90_K1TBM8	326.3290872504
UniRef90_K1TBM8|unclassified	326.3290872504
UniRef90_UNK35754-EGBOGMML_02118	326.3290872504
UniRef90_UNK35754-EGBOGMML_02118|unclassified	326.3290872504
