SRR31533935.825582003ac9-40dc-435c-9aff-764b7daafdcc/1|1435	UniRef90_A0A2P5YF41|978	32.4	105	48	1	527	213	194	275	1.50e-02	43.9
SRR31533935.82560427cc66-ae53-4da0-b85b-4415dba6da84/1|1412	UniRef90_J7TG29|123	86.2	29	4	0	416	330	13	41	8.10e-06	48.5
SRR31533935.8257334b7a49-dfbd-4843-b149-3ee97e428bc3/1|1562	UniRef90_A0A4P1QSR8|4635	73.5	34	8	1	1049	1147	63	96	2.49e-03	47.4
SRR31533935.8257334b7a49-dfbd-4843-b149-3ee97e428bc3/1|1562	UniClust90_12290-LMJGEGCL_02369|270	60.0	45	17	1	1514	1380	19	62	7.66e-05	47.4
SRR31533935.8258edf1cfdc-eedb-4c49-9147-c408645cda5b/1|1342	UniRef90_A0A161XUP0|1713	51.6	64	30	1	986	1174	286	349	4.98e-08	61.6
SRR31533935.825944d38c37-0ade-4925-bc2b-30c84cb473bd/1|1527	UniRef90_H6SIB2|1326	70.0	40	12	0	424	305	397	436	6.48e-07	58.2
SRR31533935.8260a02771af-93f3-49c6-9259-e5e929556691/1|1557	UniRef90_J7TG29|123	64.9	37	12	1	1137	1244	1	37	5.94e-08	54.7
SRR31533935.8261becd5957-35f1-4f3f-a6f4-46dcc5bab38e/1|1574	UniRef90_K4D003|894	80.6	31	6	0	1445	1353	262	292	2.86e-06	55.5
SRR31533935.8262ccb72cfb-a30e-4ebb-a611-e7c18ca4ba5a/1|1519	UniRef90_A0A172E6W9|102	84.2	19	3	0	636	580	7	25	1.28e-01	36.6
SRR31533935.82633f2a1d0c-a344-40be-8151-fdfca3cde16e/1|1554	UniRef90_H6SIB2|1326	58.3	48	19	1	440	300	384	431	1.04e-04	51.2
SRR31533935.82644f268fb6-b22e-4177-a2b0-28ac39ba8c42/1|1475	UniRef90_A0A2P5YF41|978	58.5	53	17	4	1150	1299	213	263	3.00e-05	52.4
SRR31533935.8265d429b566-c085-4008-88ae-f10fc431edd1/1|1508	UniRef90_K4D003|894	59.5	37	13	1	1425	1321	262	298	5.87e-01	38.9
SRR31533935.826658ebfe54-622e-429b-839d-b3eb133a9fb8/1|1577	UniClust90_12290-LMJGEGCL_02369|270	52.4	42	18	2	1525	1406	16	57	1.92e-01	37.7
SRR31533935.8267f2c17cf9-c31e-4acd-87e3-536c30e0425f/1|1578	UniRef90_A0A2G2X2S1|1779	48.4	62	31	1	1191	1373	414	475	4.63e-03	46.2
SRR31533935.8268638affaf-f75a-4969-892e-c285bc5388ab/1|1495	UniRef90_A0A2G2X2S1|1779	42.9	91	46	3	385	128	414	503	1.94e-07	60.1
SRR31533935.826949322fdc-ec2c-4a89-b2e3-30ad4066317e/1|1569	UniRef90_A0A172E6W9|102	64.0	25	9	0	641	567	8	32	6.40e-01	34.7
SRR31533935.827016b8fc6d-b82b-4bbb-bd07-4b66b393f993/1|1681	UniRef90_A0A161XUP0|1713	28.8	170	82	3	925	416	231	361	1.37e-01	41.6
SRR31533935.827106513ee9-82c5-45d3-b715-fe1ee5c43c5e/1|1566	UniRef90_A0A192CDZ5|186	50.8	61	27	2	823	647	3	62	2.79e-02	39.3
SRR31533935.82727b929a97-5132-4c80-946b-e1e746af60cf/1|1492	UniRef90_H6SIB2|1326	58.5	41	13	1	414	292	400	436	3.69e-03	46.2
SRR31533935.8273010b3b41-b475-4d5c-8af9-bfa9d6723f63/1|1526	UniRef90_D1NFR0|732	69.2	39	12	0	413	297	172	210	3.15e-06	54.7
SRR31533935.8274b2d1d3f8-8406-4345-ac43-d515fcfddca8/1|1480	UniRef90_D1NFR0|732	52.4	63	25	3	1073	1249	146	207	9.83e-06	53.1
SRR31533935.82759151978e-edec-415f-9695-1075227344e9/1|1518	UniRef90_A0A2G2X2S1|1779	48.3	60	28	2	369	196	418	476	3.62e-04	49.7
SRR31533935.8276c315631a-2094-414b-9fd3-f077cf052eaa/1|1509	UniRef90_H6SIB2|1326	56.1	66	28	1	507	313	366	431	1.23e-08	63.5
SRR31533935.82776b215234-ce81-4a0a-a7d8-10cae436fbce/1|1577	UniRef90_A0A161XUP0|1713	63.0	46	16	1	1097	1231	319	364	5.41e-05	52.4
SRR31533935.827820e6699b-102d-4333-91de-72599006f48b/1|1577	UniRef90_A0A2U1PPW3|3993	43.5	85	44	2	640	398	541	625	2.10e-04	50.8
SRR31533935.827982c4fd3c-8ce1-4b74-931d-511068508c4f/1|1525	UniRef90_D1NFR0|732	70.0	50	15	0	438	289	164	213	2.53e-09	63.9
SRR31533935.828087cae7d0-fb06-4724-a02a-7e5bc1d74b20/1|1532	UniClust90_12290-LMJGEGCL_02369|270	76.7	30	7	0	112	201	33	62	2.94e-05	48.5
SRR31533935.82810431ea32-c1fe-454e-b04b-4f42592058e3/1|1488	UniRef90_A0A161XUP0|1713	43.8	89	24	3	785	528	243	308	2.90e-02	43.5
SRR31533935.8282c0723656-2afb-46ea-9b1c-726a0d21241c/1|1588	UniRef90_D1NFR0|732	41.9	93	35	5	529	281	135	218	9.05e-03	44.3
SRR31533935.8282c0723656-2afb-46ea-9b1c-726a0d21241c/1|1588	UniClust90_12290-LMJGEGCL_02369|270	74.1	27	7	0	1477	1397	36	62	1.30e-03	43.9
SRR31533935.8283ea7e5b10-2c43-40a9-94bb-bbf5d5c1bfd0/1|1579	UniRef90_A0A161XUP0|1713	41.4	162	76	5	819	340	234	378	1.04e-09	67.4
SRR31533935.82849827a545-1c45-4aa7-bf10-8e2667fb06e1/1|1557	UniRef90_D1NFR0|732	53.2	47	20	1	1072	1206	141	187	8.60e-04	47.4
SRR31533935.82859441a061-3d5b-4000-8b74-da9b7fd42e0b/1|1539	UniRef90_A0A2U1PPW3|3993	71.4	28	8	0	481	398	591	618	5.43e-03	46.2
SRR31533935.8286d7a7f5b3-76c0-4545-95b7-a290660d801e/1|1521	UniRef90_A0A2P5YF41|978	58.8	34	14	0	351	250	231	264	1.63e-02	43.9
SRR31533935.8287d4e81986-79bd-49f1-b35a-0580b7eba5e0/1|1578	UniRef90_H6SIB2|1326	51.5	66	27	2	504	322	368	433	1.21e-06	57.4
SRR31533935.8288bdd38268-3dab-4415-bf1c-0c62fb6faaa2/1|1316	UniRef90_D1NFR0|732	55.3	47	21	0	1066	1206	141	187	5.79e-07	56.6
SRR31533935.8289c92710fa-e782-4b76-987e-db076acc1b88/1|1555	UniRef90_A0A445L1C9|1260	70.0	30	8	1	232	146	1	30	4.69e-02	42.7
SRR31533935.8290f1ef366f-f18a-4fa8-ace8-a96071b57ba5/1|1509	UniRef90_A0A2P5YF41|978	74.1	27	7	0	1194	1274	220	246	9.45e-04	47.8
SRR31533935.82911f5b7069-c4b3-460d-b2d8-322c6114f700/1|1603	UniRef90_A0A161XUP0|1713	30.9	152	85	4	655	251	256	404	3.24e-02	43.5
SRR31533935.82911f5b7069-c4b3-460d-b2d8-322c6114f700/1|1603	UniRef90_H6SIB2|1326	45.1	51	28	0	1108	1260	378	428	3.81e-02	43.1
SRR31533935.82930e933961-c5c0-439e-b1bc-0aff02436cd8/1|1559	UniRef90_A0A161XUP0|1713	34.8	201	84	8	741	1307	223	388	2.90e-08	62.8
SRR31533935.82930e933961-c5c0-439e-b1bc-0aff02436cd8/1|1559	UniRef90_D1NFR0|732	50.0	80	32	2	1089	1322	141	214	8.59e-09	62.4
SRR31533935.82948c079571-ccdf-4017-b8ff-1236a37df00d/1|1592	UniRef90_A0A161XUP0|1713	46.9	145	64	6	661	251	264	403	8.66e-18	92.8
SRR31533935.8295dbbe2826-b152-43f7-a50b-89407ae2dbc0/1|1528	UniRef90_D1NFR0|732	51.3	78	38	0	523	290	141	218	4.21e-10	66.2
SRR31533935.829680a75d29-b84a-4489-8aa7-8950403e0142/1|1750	UniRef90_A0A445L1C9|1260	61.3	31	12	0	242	150	2	32	5.50e-02	42.7
SRR31533935.82978a0efc6e-0a4c-4ce5-b1d0-57049b62da34/1|1581	UniRef90_A0A161XUP0|1713	46.2	93	46	2	604	338	286	378	1.20e-07	60.8
SRR31533935.8298a396671b-164b-4055-9dc8-fa34982fa198/1|1558	UniRef90_A0A161XUP0|1713	41.2	102	53	2	1096	1401	333	427	1.43e-06	57.4
SRR31533935.82997eefd834-43da-4825-8279-98e2046b1032/1|1492	UniClust90_87130-BLEPMJCG_00888|297	69.2	39	12	0	180	64	60	98	8.42e-07	53.1
SRR31533935.830062015f89-4247-4e10-99c2-344e8fd747df/1|1575	UniRef90_A0A161XUP0|1713	43.5	69	39	0	903	697	214	282	7.93e-03	45.4
SRR31533935.83014d7a8f15-ff71-4640-82e3-8551c2624283/1|1521	UniRef90_H6SIB2|1326	87.0	23	3	0	515	447	366	388	5.01e-03	45.8
SRR31533935.83014d7a8f15-ff71-4640-82e3-8551c2624283/1|1521	UniRef90_A0A4P1QSR8|4635	87.0	23	3	0	515	447	70	92	7.15e-03	45.8
SRR31533935.8304cf65bf67-3fd5-43cc-8f8e-8688604ef93e/1|1464	UniRef90_J7TG29|123	75.7	37	8	1	423	316	5	41	1.28e-06	50.8
SRR31533935.8307a9f13e5c-098f-4907-94db-a76eeb03f30f/1|1558	UniRef90_A0A161XUP0|1713	30.9	175	94	6	810	295	231	381	5.40e-02	42.7
SRR31533935.8308bb86c717-f0a1-42d7-82ce-363c2059fa09/1|1570	UniRef90_J7TG29|123	70.0	30	8	1	422	333	13	41	7.43e-01	34.7
SRR31533935.8309847b40e4-9f15-408b-8b64-29d3a9d34837/1|1554	UniRef90_A0A2G2YHS0|7386	54.0	50	22	1	1100	951	2407	2455	3.40e-03	47.0
SRR31533935.831045062183-4c78-414b-81ca-f32bff99c8d9/1|1490	UniRef90_A0A444XZ37|585	40.0	80	45	2	1198	1434	59	136	3.38e-05	50.8
SRR31533935.8311fb1cf2c6-93ee-42c4-a0ff-da325faddaa3/1|1499	UniRef90_A0A161XUP0|1713	35.8	165	68	6	749	1204	231	370	5.57e-03	45.8
SRR31533935.8312742bc251-688e-4916-a0b5-8d26ff588100/1|1580	UniRef90_A0A2G2X2S1|1779	51.5	68	24	2	397	206	414	476	2.41e-05	53.5
SRR31533935.8313ac60c661-4776-4b0a-a324-d1cd926af458/1|1533	UniClust90_87130-BLEPMJCG_00888|297	56.4	39	17	0	1372	1488	56	94	1.37e-02	41.2
SRR31533935.8314559fffa6-f738-4ec4-8a77-094e323fc1d6/1|1561	UniRef90_A0A2G3B2E4|1440	37.8	82	42	4	947	1192	297	369	1.26e-02	44.7
SRR31533935.8315fa20cea0-ef85-4697-8d69-41f23aa7bc6e/1|1568	UniRef90_D1NFR0|732	76.9	39	8	1	1085	1198	146	184	1.26e-07	58.9
SRR31533935.83169a63aebb-92f7-5b85-b3bb-33142d8656b7/1|1496	UniRef90_D1NFR0|732	68.2	44	13	1	493	365	144	187	1.26e-06	55.8
SRR31533935.831736afd543-4210-4c12-831b-fc076732c623/1|1494	UniRef90_A0A161XUP0|1713	38.1	197	84	7	718	1269	215	386	1.04e-11	73.6
SRR31533935.8318f708b8e4-1093-45b4-b721-f2ebd7337cc1/1|1577	UniRef90_H6SIB2|1326	56.0	50	22	0	513	364	366	415	3.25e-04	49.7
SRR31533935.831944293f56-e36e-5449-8652-1d32f8a4957c/1|1552	UniRef90_D1NFR0|732	46.4	69	36	1	500	297	142	210	3.02e-07	57.8
SRR31533935.8321257a744a-6b1f-4969-be81-395eecae9d0a/1|1539	UniRef90_A0A161XUP0|1713	47.3	55	28	1	518	357	315	369	1.45e-03	47.8
SRR31533935.832274fbf4ae-a2a4-491c-9e4c-f949885335d6/1|1502	UniRef90_A0A2G2YHS0|7386	51.1	47	22	1	1112	972	2402	2447	1.49e-01	41.6
SRR31533935.8323635d396a-f8db-49b9-9056-2b544c912401/1|1485	UniClust90_12290-LMJGEGCL_02369|270	71.4	21	6	0	134	196	42	62	4.60e-01	36.6
SRR31533935.8324b3c2e305-200f-4615-84c2-005b73b57934/1|1579	UniRef90_A0A2P5YF41|978	53.1	64	29	1	1182	1370	211	274	5.95e-09	63.9
SRR31533935.83257ebe7485-2f2b-4805-817a-6dd92c75a4a2/1|1559	UniRef90_A0A161XUP0|1713	31.7	180	84	6	758	1264	234	385	4.48e-03	46.2
SRR31533935.83257ebe7485-2f2b-4805-817a-6dd92c75a4a2/1|1559	UniRef90_H6SIB2|1326	51.8	56	24	2	467	306	382	436	5.20e-03	45.8
SRR31533935.832697878b98-2a0b-4981-82d7-b947b2c51c5d/1|1561	UniClust90_7594-DHIEBEEG_03121|150	85.0	20	3	0	110	51	4	23	2.84e-02	38.9
SRR31533935.8327b72eeaba-8d9c-48b3-85cd-41b9d6e2ce8b/1|1750	UniRef90_A0A2U1PPW3|3993	45.3	53	28	1	821	663	500	551	2.28e-01	41.2
SRR31533935.83288ca066fd-d2f7-48f8-b141-90770c7b1e38/1|1599	UniClust90_12290-LMJGEGCL_02369|270	60.9	46	18	0	1543	1406	17	62	6.70e-09	58.9
SRR31533935.8329e15efce5-b920-44d4-a9ab-f1a3e7182d10/1|1499	UniRef90_A0A2G2X2S1|1779	60.3	63	25	0	381	193	414	476	4.40e-11	71.6
SRR31533935.8330d450fbf2-a484-4bf3-af5c-dc56cba9079b/1|1571	UniClust90_87130-BLEPMJCG_00888|297	58.1	43	13	2	175	62	56	98	1.03e-02	41.6
SRR31533935.8331922340fd-0a2e-4113-a541-3706a8ebd5e9/1|1547	UniClust90_12290-LMJGEGCL_02369|270	57.8	45	19	0	67	201	16	60	1.78e-06	52.0
SRR31533935.8332df6d4d26-cef1-4811-a44f-b11780f100ee/1|1600	UniRef90_A0A172E6W9|102	64.7	34	12	0	921	1022	1	34	5.80e-03	40.4
SRR31533935.83335d152c9a-7f96-4a51-a107-16ad91165b58/1|1567	UniRef90_A0A444XZ37|585	43.8	73	33	3	395	183	60	126	5.81e-03	44.3
SRR31533935.8334b4a44788-93a1-41f4-b159-3d3ffd83c278/1|1479	UniRef90_A0A161XUP0|1713	29.3	184	95	7	649	1182	206	360	8.73e-02	42.0
SRR31533935.8336da26c72b-c1b1-4abe-a245-59069c1aab03/1|1486	UniRef90_D1NFR0|732	39.1	87	50	1	520	260	135	218	8.06e-04	47.4
SRR31533935.8338d71eb304-4a01-41ec-a519-b1835acf587a/1|1743	UniClust90_12290-LMJGEGCL_02369|270	53.2	47	22	0	1526	1386	16	62	9.67e-06	50.1
SRR31533935.8339b43896ee-01bb-408a-8a1d-b286928c67da/1|1486	UniClust90_87130-BLEPMJCG_00888|297	73.0	37	8	1	170	60	64	98	6.58e-05	47.8
SRR31533935.83403e12885e-3d6f-4738-b81a-fdd192d910ae/1|1503	UniRef90_D1NFR0|732	43.6	117	40	4	1077	1391	141	243	3.35e-12	72.4
SRR31533935.834194fe516f-d6fa-4ffc-9431-8e1b938a4d04/1|1599	UniRef90_D1NFR0|732	39.8	83	49	1	520	275	138	220	1.59e-03	46.6
SRR31533935.8342dd0159e9-5ddc-4974-9ee3-b49167db7fbc/1|1496	UniRef90_J7TG29|123	69.7	33	9	1	434	339	7	39	3.03e-02	38.5
SRR31533935.8343bd0b3619-d2d4-4638-9647-613446eba627/1|1498	UniRef90_A0A2P5YF41|978	45.5	55	29	1	1192	1356	221	274	2.12e-02	43.5
SRR31533935.8344e5464f11-c05f-4a33-be7a-e4c7f1964dfc/1|1597	UniRef90_A0A161XUP0|1713	57.9	38	16	0	480	367	332	369	8.08e-03	45.4
SRR31533935.8345a5913c05-2284-487a-a14f-44ef80d31a6b/1|1566	UniClust90_12290-LMJGEGCL_02369|270	63.8	47	14	1	1531	1400	16	62	1.01e-09	61.2
SRR31533935.8346396905c1-7100-454c-9694-0aa16a6799f5/1|1597	UniRef90_A0A2G2X2S1|1779	56.4	55	23	1	383	222	414	468	6.62e-07	58.5
SRR31533935.83470663df44-969b-462f-ba88-a725686db9e8/1|1570	UniRef90_A0A2P5YF41|978	74.5	55	14	0	375	211	220	274	2.01e-14	80.5
SRR31533935.8348eedeb435-b206-4009-8cba-d8e037aaa627/1|1537	UniClust90_87130-BLEPMJCG_00888|297	91.3	23	2	0	126	58	76	98	3.25e-04	45.8
SRR31533935.8349cd9574a8-ae50-451e-86b7-b6c28ee37ca7/1|1486	UniRef90_R9NVJ9|1758	50.0	52	21	1	589	434	3	49	3.20e-03	46.6
SRR31533935.83506d08dc4c-69b1-42e7-971e-f0049dd5f89a/1|1571	UniRef90_H6SIB2|1326	50.0	86	35	1	541	308	351	436	3.61e-13	77.8
SRR31533935.83528f3706f1-6b4e-4df7-a596-f45a6877fa35/1|1487	UniRef90_H6SIB2|1326	60.0	60	23	1	498	322	372	431	3.85e-09	65.1
SRR31533935.835350d64208-3a83-41cb-89ea-09b820a9e65b/1|1581	UniRef90_A0A445L1C9|1260	78.9	19	4	0	196	140	15	33	1.46e-01	41.2
SRR31533935.835436315538-51f4-43f1-8e4f-019e8c201d91/1|1573	UniRef90_H6SIB2|1326	62.1	58	20	1	504	331	371	426	7.86e-10	67.4
SRR31533935.8355a2770c07-51c8-4cd7-982b-baca1b288b12/1|1547	UniRef90_A0A161XUP0|1713	37.7	77	48	0	992	1222	300	376	2.10e-04	50.4
SRR31533935.835669abba50-8148-47e1-acfe-b2fef9159aee/1|1522	UniRef90_A0A2G2X2S1|1779	49.1	53	25	1	1241	1393	424	476	6.32e-04	48.9
SRR31533935.8357aa0292f9-93e1-4295-9bdc-dd7360faa9c3/1|1520	UniRef90_H6SIB2|1326	65.9	41	14	0	507	385	372	412	6.09e-06	55.1
SRR31533935.8358e6073cb9-0053-4e54-afb0-6fabec953107/1|1506	UniRef90_H6SIB2|1326	61.5	26	10	0	436	359	395	420	9.80e-01	38.5
SRR31533935.83599ac9879f-c8f3-4a29-b55c-b1893d71fbe4/1|1583	UniRef90_D1NFR0|732	73.7	38	9	1	470	360	150	187	1.72e-07	58.5
SRR31533935.83604829323d-6403-4b1f-8cd2-d74680338f3c/1|1547	UniRef90_D1NFR0|732	64.9	77	27	0	500	270	144	220	4.60e-21	98.2
SRR31533935.836197cf8b9f-aef5-4b5a-9406-004cfe364015/1|1507	UniRef90_H6SIB2|1326	53.6	56	24	2	519	352	370	423	5.31e-04	48.9
SRR31533935.8362d0d7013f-7074-4ef9-a8a5-63c1b4f4c2b1/1|1608	UniRef90_A0A192CDZ5|186	48.0	50	25	1	808	659	14	62	1.39e-01	37.4
SRR31533935.836345ec2518-e722-4089-be2b-9067b94468f3/1|1524	UniRef90_D1NFR0|732	79.5	39	8	0	1101	1217	146	184	8.31e-09	62.4
SRR31533935.8364f57d21a0-16f1-43e8-a23f-3bba549a4375/1|1528	UniRef90_A0A172E6W9|102	66.7	24	8	0	947	1018	9	32	3.32e-01	35.4
SRR31533935.836581ff116b-faac-40b2-bacf-4e115a7e4e37/1|1548	UniRef90_H6SIB2|1326	62.5	32	12	0	1030	1125	363	394	1.10e-01	41.6
SRR31533935.83660ba6cfb6-8221-44ed-b3d3-b0e7d595a17d/1|1485	UniRef90_H6SIB2|1326	61.9	42	15	1	562	437	351	391	2.96e-04	49.7
SRR31533935.8367f317a0ea-3516-4369-a097-2ef60087bd85/1|1468	UniRef90_A0A2U1PPW3|3993	36.0	75	38	2	978	1196	552	618	1.36e-01	41.6
SRR31533935.83685adb40fd-1795-4422-b688-a6e7a8d6cfd7/1|1582	UniRef90_H6SIB2|1326	65.2	46	15	1	1100	1234	375	420	2.64e-05	53.1
SRR31533935.83699885ca36-febe-4cb6-8014-7575b51f09bb/1|1591	UniRef90_H6SIB2|1326	49.3	69	29	4	1098	1289	368	435	2.15e-02	43.9
SRR31533935.83708b9416f5-4abb-4f20-9708-ddce863f2e3d/1|1487	UniClust90_7594-DHIEBEEG_03121|150	76.2	21	5	0	120	58	3	23	6.97e-02	37.7
SRR31533935.8371749f0074-76b4-4f0e-b058-c3ae3e5e578e/1|1535	UniRef90_A0A161XUP0|1713	52.4	42	19	1	488	366	324	365	5.28e-02	42.7
SRR31533935.8371749f0074-76b4-4f0e-b058-c3ae3e5e578e/1|1535	UniRef90_D1NFR0|732	55.8	43	16	2	488	366	146	187	2.76e-02	42.7
SRR31533935.83724f4c346f-0c3a-4a34-8d8f-de3e43e8033d/1|1599	UniRef90_A0A161XUP0|1713	43.0	86	34	2	612	376	286	363	2.03e-03	47.4
SRR31533935.8373ed0a2815-26fb-4d87-b5ec-66044ed49229/1|1574	UniRef90_D1NFR0|732	42.3	78	44	1	521	288	135	211	2.59e-05	52.0
SRR31533935.8373ed0a2815-26fb-4d87-b5ec-66044ed49229/1|1574	UniRef90_J7TG29|123	73.7	38	9	1	437	324	5	41	7.35e-07	51.6
SRR31533935.8374772b4452-7ecc-4c63-8d4b-b633267570f1/1|1515	UniRef90_A0A2P5YF41|978	39.7	78	21	2	1055	1288	199	250	3.93e-03	45.8
SRR31533935.83750385cc3b-496b-4450-9ac8-688ee5d80d2d/1|1557	UniRef90_J7TG29|123	85.0	20	3	0	442	383	12	31	6.53e-03	40.4
SRR31533935.8376f10df4cd-21b8-4cd2-9a32-8e20904cf884/1|1564	UniClust90_12290-LMJGEGCL_02369|270	78.3	23	5	0	1460	1392	37	59	1.56e-02	40.8
SRR31533935.8377383b7a5f-791d-47bd-bce8-2bb82f7159cc/1|1532	UniRef90_A0A2P5YF41|978	63.0	27	10	0	367	287	220	246	5.09e-02	42.4
SRR31533935.837885a4e6a6-0d43-4ad3-a0af-f66a1ad2bffa/1|1545	UniRef90_A0A161XUP0|1713	45.8	59	32	0	743	919	233	291	2.12e-01	40.8
SRR31533935.8379c8583fe8-fd4e-4543-b8ff-0d6dc83e7ad8/1|1514	UniRef90_A0A161XUP0|1713	50.7	71	33	1	562	356	293	363	3.38e-07	59.3
SRR31533935.8381aaf1fc32-e426-4b9e-89fd-988ab912734b/1|1569	UniRef90_A0A192CDZ5|186	49.2	61	30	1	800	618	3	62	5.21e-05	47.0
SRR31533935.83828aea6cbb-a016-4c21-ace2-469f03aa30ae/1|1457	UniRef90_H6SIB2|1326	53.4	73	34	0	522	304	363	435	1.46e-07	60.1
SRR31533935.8385acc20cae-83b3-42ba-a286-c6b976136f3f/1|1548	UniRef90_A0A192CDZ5|186	72.0	25	7	0	826	900	26	50	6.46e-01	35.4
SRR31533935.8386ce3d4ab0-df59-4fcc-991e-3d9fb3cb0974/1|1570	UniRef90_A0A445L1C9|1260	70.0	30	9	0	1347	1436	2	31	5.43e-04	48.9
SRR31533935.8387fa500678-670e-4be8-aca1-13203fbd3da0/1|1504	UniRef90_A0A2P5YF41|978	62.5	40	15	0	1236	1355	235	274	3.08e-05	52.4
SRR31533935.8388d9ee4adb-e8d6-4502-8f22-43b61f1c87d9/1|1501	UniRef90_D1NFR0|732	48.6	72	22	3	1095	1286	149	213	2.42e-05	52.0
SRR31533935.83899faf94f5-f346-44ca-9ff1-10af0d049300/1|1509	UniRef90_R9NVJ9|1758	60.5	38	15	0	566	453	13	50	1.42e-03	47.8
SRR31533935.8390b0e99d53-385c-4b3f-b991-3c1fc344390d/1|1565	UniRef90_D1NFR0|732	51.7	60	29	0	503	324	146	205	5.54e-07	57.0
SRR31533935.83919cc5495f-eda0-4f96-9028-99372240473c/1|1505	UniRef90_A0A2P5YF41|978	58.1	62	26	0	1169	1354	213	274	4.03e-10	67.4
SRR31533935.839251eea3bc-e65a-48d8-a47e-6f7dd4df86e5/1|1481	UniClust90_87130-BLEPMJCG_00888|297	67.4	46	8	3	178	59	54	98	6.11e-07	53.5
SRR31533935.83937efcb314-5bc7-416e-a904-a3588745ab6c/1|1538	UniRef90_A0A192CDZ5|186	81.0	21	4	0	798	736	1	21	1.32e-01	37.4
SRR31533935.8394ce63776f-2d29-4030-8e50-6c28617b05b2/1|1541	UniRef90_A0A2P5YF41|978	44.8	105	32	3	534	223	195	274	1.00e-09	66.2
SRR31533935.83954062601c-2827-43d9-aa65-9b5080d09dd3/1|1379	UniClust90_12290-LMJGEGCL_02369|270	55.3	47	21	0	53	193	16	62	2.62e-05	48.5
SRR31533935.8396c468b973-2691-4f76-b305-00d301b606da/1|1541	UniRef90_A0A2P5YF41|978	46.2	65	34	1	391	200	216	280	9.02e-02	41.6
SRR31533935.839768b8cbf2-0cfc-464c-8297-1e67f4ef39d6/1|1589	UniClust90_12290-LMJGEGCL_02369|270	56.5	46	19	1	1532	1398	17	62	2.24e-05	48.9
SRR31533935.8398c1a3ae13-d023-4c58-9b98-6e49e48cea96/1|1510	UniRef90_A0A161XUP0|1713	36.7	150	77	4	821	375	231	363	1.53e-04	50.8
SRR31533935.84000e264eb3-a05b-4b68-a19e-e96716e5237e/1|1505	UniRef90_A0A161XUP0|1713	40.8	76	44	1	526	302	311	386	6.62e-05	52.0
SRR31533935.84016472906c-bc41-4940-8543-b62e275b55dc/1|1590	UniClust90_87130-BLEPMJCG_00888|297	85.7	21	3	0	119	57	78	98	2.99e-03	43.1
SRR31533935.8402d12f9595-9fbf-4ca4-96a2-a26e380b8d3e/1|1561	UniRef90_A0A2P5YF41|978	50.0	62	27	2	1182	1358	214	274	3.31e-06	55.5
SRR31533935.8403e52b2153-ae5f-4716-933f-fc2ab1638f9f/1|1559	UniClust90_7594-DHIEBEEG_03121|150	95.0	20	1	0	115	56	4	23	6.51e-04	43.5
SRR31533935.8403e52b2153-ae5f-4716-933f-fc2ab1638f9f/1|1559	UniClust90_87130-BLEPMJCG_00888|297	74.1	27	7	0	137	57	72	98	2.15e-03	43.5
SRR31533935.8404f9549b38-d544-4c0c-8b65-6981b07e5350/1|1521	UniRef90_A0A2P5YF41|978	61.1	36	14	0	371	264	218	253	1.31e-04	50.4
SRR31533935.8405bc68c052-0453-47dd-abb5-51422a8e4818/1|1574	UniClust90_87130-BLEPMJCG_00888|297	94.1	17	1	0	113	63	80	96	3.18e-01	37.4
SRR31533935.8406b5a3082e-2563-484b-ad81-e25d3eabb1be/1|1559	UniRef90_A0A161XUP0|1713	44.1	102	54	3	981	1280	286	386	1.25e-08	63.9
SRR31533935.8408ca7e0cf6-1b0c-423d-a2af-7666d5f1b04d/1|1514	UniRef90_A0A192CDZ5|186	59.5	37	14	1	770	880	1	36	1.97e-02	39.7
SRR31533935.8409a8673a66-94a6-4686-99ea-bcdfe328f4d8/1|1558	UniRef90_H6SIB2|1326	57.6	59	24	1	501	328	375	433	1.65e-07	60.1
SRR31533935.8410f89c24a6-81c4-405d-9415-56b3bf17f310/1|1569	UniRef90_D1NFR0|732	38.5	104	50	2	491	204	146	243	1.81e-06	55.5
SRR31533935.8411e5b3aff3-8b25-4775-8c9f-6e925e9994f1/1|1533	UniRef90_H6SIB2|1326	80.8	26	5	0	531	454	363	388	2.91e-03	46.6
SRR31533935.8411e5b3aff3-8b25-4775-8c9f-6e925e9994f1/1|1533	UniRef90_A0A2P5YF41|978	50.0	62	30	1	383	198	220	280	3.01e-03	46.2
SRR31533935.8412ee6bed17-6bc1-4f31-beae-34b6ab5bfc9d/1|1573	UniRef90_D1NFR0|732	36.6	112	47	5	502	203	144	243	1.56e-03	46.6
SRR31533935.8413d0f12bf3-ab56-426e-9370-373ff8c1bf97/1|1750	UniRef90_A0A2P5YF41|978	48.5	66	34	0	1156	1353	209	274	3.97e-07	58.5
SRR31533935.8414644aeb66-e7ab-4dca-a76d-e4bdfec9aae6/1|1562	UniRef90_A0A161XUP0|1713	34.4	122	54	3	734	378	264	362	1.96e-03	47.4
SRR31533935.8415b152f82d-228b-4b54-88cd-8a78ac2b19a2/1|1561	UniRef90_A0A161XUP0|1713	30.4	171	96	4	763	1266	236	386	7.14e-02	42.4
SRR31533935.8416a13a1175-682f-4d8f-8661-8daf9e325e2e/1|1553	UniRef90_H6SIB2|1326	59.6	47	18	1	1158	1298	388	433	5.93e-05	52.0
