# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947171_1
UniRef90_A0A1C5P989|unclassified	355.3188133098
UniRef90_Q8A0B5	355.3188133098
UniRef90_Q8A0B5|unclassified	355.3188133098
UniRef90_A0A1E3A2A6	354.8053468166
UniRef90_A0A1E3A2A6|unclassified	354.8053468166
UniClust90_6139-CHIEAOIA_01163	354.2933621891
UniClust90_6139-CHIEAOIA_01163|unclassified	354.2933621891
UniRef90_A0A414B171	353.7828530217
UniRef90_A0A414B171|unclassified	353.7828530217
UniRef90_UNK35727-HJGBHLMC_01106	353.7828530217
UniRef90_UNK35727-HJGBHLMC_01106|unclassified	353.7828530217
UniRef90_C6ITE1	353.3513993705
UniRef90_C6ITE1|unclassified	353.3513993705
UniClust90_4042-DACLFOIA_01000	352.7662356280
UniClust90_4042-DACLFOIA_01000|unclassified	352.7662356280
UniRef90_A0A376NZN6	352.7662356280
UniRef90_A0A376NZN6|unclassified	352.7662356280
UniClust90_58537-FJCGEGON_01092	352.2601147734
UniClust90_58537-FJCGEGON_01092|unclassified	352.2601147734
UniClust90_4701-COBFAEPB_01489	351.7554441219
UniClust90_4701-COBFAEPB_01489|unclassified	351.7554441219
UniRef90_A0A174IB91	351.2522174493
UniRef90_A0A174IB91|unclassified	351.2522174493
UniRef90_P44839	350.7504285672
UniRef90_P44839|unclassified	350.7504285672
UniRef90_A0A381IB31	350.2500713225
UniRef90_A0A381IB31|unclassified	350.2500713225
UniClust90_4042-OAHCFMIJ_01138	349.7511395970
UniClust90_4042-OAHCFMIJ_01138|unclassified	349.7511395970
UniRef90_A0A0L6ZBJ4	349.7511395970
UniRef90_A0A0L6ZBJ4|unclassified	349.7511395970
UniRef90_A0A174JWW5	349.2536273074
UniRef90_A0A174JWW5|unclassified	349.2536273074
UniRef90_A0A447LUR1	349.2536273074
UniRef90_A0A447LUR1|unclassified	349.2536273074
UniRef90_A0A377BBP5	348.7575284049
UniRef90_A0A377BBP5|unclassified	348.7575284049
UniRef90_A0A449K2S0	348.7575284049
UniRef90_A0A449K2S0|unclassified	348.7575284049
UniClust90_4626-MEFAAPEH_01506	348.2628368753
UniClust90_4626-MEFAAPEH_01506|unclassified	348.2628368753
UniRef90_A0A0M9AP40	348.2628368753
UniRef90_A0A0M9AP40|unclassified	348.2628368753
UniRef90_C9L5U7	347.2776520468
UniRef90_C9L5U7|unclassified	347.2776520468
UniRef90_A0A174ICT8	345.8102816860
UniRef90_A0A174ICT8|unclassified	345.8102816860
UniRef90_A0A174FAF0	344.8742057404
UniRef90_A0A174FAF0|unclassified	344.8742057404
UniRef90_A0A377E333	344.8389044903
UniRef90_A0A377E333|unclassified	344.8389044903
UniRef90_Q45619	344.8389044903
UniRef90_Q45619|unclassified	344.8389044903
UniRef90_A0A173U3Y9	344.3552594629
UniRef90_A0A173U3Y9|unclassified	344.3552594629
UniRef90_A0A174ZQ73	343.3920279679
UniRef90_A0A174ZQ73|unclassified	343.3920279679
UniClust90_1949-OBFCLCAA_00550	342.4341701493
UniClust90_1949-OBFCLCAA_00550|unclassified	342.4341701493
UniRef90_P24670	342.4341701493
UniRef90_P24670|unclassified	342.4341701493
UniRef90_A0A139JY33	341.9572423357
UniRef90_A0A139JY33|unclassified	341.9572423357
UniClust90_1821-OBAAGBBA_02218	341.4816411642
UniClust90_1821-OBAAGBBA_02218|unclassified	341.4816411642
UniRef90_A0A2X1N444	341.0073611070
UniRef90_A0A2X1N444|unclassified	341.0073611070
UniRef90_A0A376MQS4	341.0073611070
UniRef90_A0A376MQS4|unclassified	341.0073611070
UniRef90_A0A1V2SYZ0	340.5343966672
UniRef90_A0A1V2SYZ0|unclassified	340.5343966672
UniRef90_W4PRD3	339.1233425374
UniRef90_W4PRD3|unclassified	339.1233425374
UniClust90_14846-JDNHELIA_01280	338.6555862029
UniClust90_14846-JDNHELIA_01280|unclassified	338.6555862029
UniRef90_A0A0U5JDG3	338.6555862029
UniRef90_A0A0U5JDG3|unclassified	338.6555862029
UniRef90_UNK1890-PGIPMGNI_01158	338.6555862029
UniRef90_UNK1890-PGIPMGNI_01158|unclassified	338.6555862029
UniRef90_A0A1V5HIR7	338.1891184533
UniRef90_A0A1V5HIR7|unclassified	338.1891184533
UniClust90_4732-DIHGOPAH_00553	337.9433937332
UniClust90_4732-DIHGOPAH_00553|unclassified	337.9433937332
UniRef90_UPI000E58EA08	337.9052433601
UniRef90_UPI000E58EA08|unclassified	337.9052433601
UniRef90_A0A377Z542	337.7239339712
UniRef90_A0A377Z542|unclassified	337.7239339712
UniRef90_A0A0P0EUE4	337.2711526550
UniRef90_A0A0P0EUE4|unclassified	337.2711526550
UniClust90_4549-EOGDDCAJ_01785	337.2600274685
UniClust90_4549-EOGDDCAJ_01785|unclassified	337.2600274685
UniRef90_A0A174D3K1	337.2600274685
UniRef90_A0A174D3K1|unclassified	337.2600274685
UniRef90_E2X3F2	337.2600274685
UniRef90_E2X3F2|unclassified	337.2600274685
UniClust90_4786-FDJFHFEC_04073	336.7973936860
UniClust90_4786-FDJFHFEC_04073|unclassified	336.7973936860
UniRef90_G1WUW5	336.7973936860
UniRef90_G1WUW5|unclassified	336.7973936860
UniRef90_Q8A8Y4	336.7973936860
UniRef90_Q8A8Y4|unclassified	336.7973936860
UniRef90_A0A0P0FRC4	335.9519959154
UniRef90_A0A0P0FRC4|unclassified	335.9519959154
UniClust90_4624-CEFHLILE_01839	335.4170764987
UniClust90_4624-CEFHLILE_01839|unclassified	335.4170764987
UniRef90_Q8A012	335.4170764987
UniRef90_Q8A012|unclassified	335.4170764987
UniRef90_Q8A1A0	334.9594815785
UniRef90_Q8A1A0|unclassified	334.9594815785
UniRef90_R5U501	334.5031335110
UniRef90_R5U501|unclassified	334.5031335110
UniRef90_A0A376LNI3	334.0480272069
UniRef90_A0A376LNI3|unclassified	334.0480272069
UniRef90_A0A1C5L9B1	333.9890253674
UniRef90_A0A1C5L9B1|unclassified	333.9890253674
UniRef90_R7JBG6	332.2399188052
UniRef90_R7JBG6|unclassified	332.2399188052
UniRef90_D4J9T8	331.8312470314
UniRef90_D4J9T8|unclassified	331.8312470314
UniRef90_A0A0T9GXT0	331.7909459420
UniRef90_A0A0T9GXT0|unclassified	331.7909459420
UniRef90_B0NEW9	331.7909459420
UniRef90_B0NEW9|unclassified	331.7909459420
UniRef90_R5X254	331.7909459420
UniRef90_R5X254|unclassified	331.7909459420
UniClust90_41609-FLABIIBJ_03869	331.3431848813
UniClust90_41609-FLABIIBJ_03869|unclassified	331.3431848813
UniRef90_A0A376MLC7	331.3431848813
UniRef90_A0A376MLC7|unclassified	331.3431848813
UniClust90_37061-IKAGMIJF_00149	331.2529803218
UniClust90_37061-IKAGMIJF_00149|unclassified	331.2529803218
UniRef90_Q83PV6	330.8966307238
UniRef90_Q83PV6|unclassified	330.8966307238
UniRef90_R5KK50	330.8966307238
UniRef90_R5KK50|unclassified	330.8966307238
UniRef90_A0A376VES2	330.4512785963
UniRef90_A0A376VES2|unclassified	330.4512785963
UniRef90_A0A376TQI6	330.0071236520
UniRef90_A0A376TQI6|unclassified	330.0071236520
UniRef90_A0A376U5B7	329.5641610699
UniRef90_A0A376U5B7|unclassified	329.5641610699
UniRef90_UPI00098BFD8D	328.6817938381
UniRef90_UPI00098BFD8D|unclassified	328.6817938381
UniClust90_4607-AHMJBOJG_00247	328.6817938381
UniClust90_4607-AHMJBOJG_00247|unclassified	328.6817938381
UniRef90_A0A1C7I9D2	328.2423796752
UniRef90_A0A1C7I9D2|unclassified	328.2423796752
UniClust90_35814-NPMILCLN_00609	327.8041388479
UniClust90_35814-NPMILCLN_00609|unclassified	327.8041388479
UniClust90_41569-OGGCGLPJ_01053	326.4964095706
UniClust90_41569-OGGCGLPJ_01053|unclassified	326.4964095706
UniClust90_41645-NMNFJBGE_00582	326.4964095706
UniClust90_41645-NMNFJBGE_00582|unclassified	326.4964095706
UniClust90_35722-NBLCFMMP_01371	326.0628154012
UniClust90_35722-NBLCFMMP_01371|unclassified	326.0628154012
UniRef90_A0A0K3PRF8	325.6303713489
UniRef90_A0A0K3PRF8|unclassified	325.6303713489
UniClust90_63281-BOHLCLFD_00949	325.1990728438
UniClust90_63281-BOHLCLFD_00949|unclassified	325.1990728438
UniClust90_98816-AJMIBJKC_00727	325.1990728438
UniClust90_98816-AJMIBJKC_00727|unclassified	325.1990728438
UniRef90_A0A376L6F8	324.7689153400
UniRef90_A0A376L6F8|unclassified	324.7689153400
UniRef90_A0A379ZMM8	324.4020963367
UniRef90_A0A379ZMM8|unclassified	324.4020963367
UniClust90_15126-HCFEKNMG_01954	324.3245318485
UniClust90_15126-HCFEKNMG_01954|unclassified	324.3245318485
UniRef90_A7ME22	323.5075090404
UniRef90_A7ME22|unclassified	323.5075090404
UniClust90_4873-CGFFJIFE_01163	323.4852437379
UniClust90_4873-CGFFJIFE_01163|unclassified	323.4852437379
UniRef90_A0A376L7Y1	323.4852437379
UniRef90_A0A376L7Y1|unclassified	323.4852437379
UniRef90_A0A174NJ37	323.0596052593
UniRef90_A0A174NJ37|unclassified	323.0596052593
UniClust90_1821-PEDHKNNC_03654	322.6350854101
UniClust90_1821-PEDHKNNC_03654|unclassified	322.6350854101
UniClust90_37276-EMDGCHIP_00001	322.2116797862
UniClust90_37276-EMDGCHIP_00001|unclassified	322.2116797862
UniRef90_A0A376VXH0	321.3681937134
UniRef90_A0A376VXH0|unclassified	321.3681937134
UniRef90_A0A377AM63	320.9481045713
UniRef90_A0A377AM63|unclassified	320.9481045713
UniClust90_35694-PMGJJAJF_01886	320.5885507008
UniClust90_35694-PMGJJAJF_01886|unclassified	320.5885507008
UniClust90_20496-ADFCKCMF_00595	320.5291122677
UniClust90_20496-ADFCKCMF_00595|unclassified	320.5291122677
UniRef90_A0A174KMX4	320.5291122677
UniRef90_A0A174KMX4|unclassified	320.5291122677
UniRef90_A0A3B0UD22	320.1112125125
UniRef90_A0A3B0UD22|unclassified	320.1112125125
UniRef90_B7B5K7	320.1112125125
UniRef90_B7B5K7|unclassified	320.1112125125
UniRef90_A0A376IZ58	319.6944010378
UniRef90_A0A376IZ58|unclassified	319.6944010378
UniRef90_Q8A9S3	319.2786735983
UniRef90_Q8A9S3|unclassified	319.2786735983
UniClust90_1670-PJEHNHEJ_00892	318.8640259702
UniClust90_1670-PJEHNHEJ_00892|unclassified	318.8640259702
UniClust90_15048-HPONOCOE_00641	318.4504539521
UniClust90_15048-HPONOCOE_00641|unclassified	318.4504539521
UniRef90_A0A416PRJ8	318.4504539521
UniRef90_A0A416PRJ8|unclassified	318.4504539521
UniRef90_UNK1636-GFJLAJJC_00485	317.6265200480
UniRef90_UNK1636-GFJLAJJC_00485|unclassified	317.6265200480
UniRef90_F7JV73	317.2161498670
UniRef90_F7JV73|unclassified	317.2161498670
UniRef90_A0A0P0FJD9	315.9913770876
UniRef90_A0A0P0FJD9|unclassified	315.9913770876
UniRef90_A7B614	315.9913770876
UniRef90_A7B614|unclassified	315.9913770876
UniRef90_E0S0Z9	315.1801026920
UniRef90_E0S0Z9|unclassified	315.1801026920
UniRef90_A0A2K6DX02	314.7760256373
UniRef90_A0A2K6DX02|unclassified	314.7760256373
UniRef90_A0A3S4INM9	314.7760256373
UniRef90_A0A3S4INM9|unclassified	314.7760256373
UniClust90_41602-GDNEFKEK_03509	313.1700255065
UniClust90_41602-GDNEFKEK_03509|unclassified	313.1700255065
UniClust90_23274-DIHGDANO_02190	313.0568985115
UniClust90_23274-DIHGDANO_02190|unclassified	313.0568985115
UniRef90_A0A3S5DGF9	312.8719736188
UniRef90_A0A3S5DGF9|unclassified	312.8719736188
UniRef90_Q3L7K1	312.7710827988
UniRef90_Q3L7K1|unclassified	312.7710827988
UniRef90_A0A085G185	312.5399844115
UniRef90_A0A085G185|unclassified	312.5399844115
UniClust90_35799-HJOJCPPO_00477	312.3892174424
UniClust90_35799-HJOJCPPO_00477|unclassified	312.3892174424
UniClust90_41487-JBLPHADH_00899	312.3731552126
UniClust90_41487-JBLPHADH_00899|unclassified	312.3731552126
UniRef90_A0A0C5VR51	309.6157629219
UniRef90_A0A0C5VR51|unclassified	309.6157629219
UniRef90_A0A447Y4V2	309.2258186361
UniRef90_A0A447Y4V2|unclassified	309.2258186361
UniClust90_1848-IEKICCCN_00779	308.0618569599
UniClust90_1848-IEKICCCN_00779|unclassified	308.0618569599
UniRef90_A0A1Y3V595	307.6758145327
UniRef90_A0A1Y3V595|unclassified	307.6758145327
UniRef90_A0A377A4R4	307.6758145327
UniRef90_A0A377A4R4|unclassified	307.6758145327
UniClust90_35846-POKOAEIB_01467	307.4908720940
UniClust90_35846-POKOAEIB_01467|unclassified	307.4908720940
UniRef90_B7CC64	306.9066249963
UniRef90_B7CC64|unclassified	306.9066249963
UniRef90_A0A174PS36	306.5234706580
UniRef90_A0A174PS36|unclassified	306.5234706580
UniRef90_A0A174HNZ1	305.3797263645
UniRef90_A0A174HNZ1|unclassified	305.3797263645
UniRef90_A0A377VZH6	305.3797263645
UniRef90_A0A377VZH6|unclassified	305.3797263645
UniRef90_Q8A251	305.3797263645
UniRef90_Q8A251|unclassified	305.3797263645
UniClust90_37323-MFKIDPOE_01463	305.0003726672
UniClust90_37323-MFKIDPOE_01463|unclassified	305.0003726672
UniClust90_35769-PDBJNHDO_00587	304.6219602941
UniClust90_35769-PDBJNHDO_00587|unclassified	304.6219602941
UniRef90_A0A0P0GNF1	304.6219602941
UniRef90_A0A0P0GNF1|unclassified	304.6219602941
UniRef90_A0A1E3A807	304.6219602941
UniRef90_A0A1E3A807|unclassified	304.6219602941
UniRef90_Q8A624	304.6219602941
UniRef90_Q8A624|unclassified	304.6219602941
UniRef90_A0A142CN56	303.8679455409
UniRef90_A0A142CN56|unclassified	303.8679455409
UniRef90_A0A2M9V337	303.8679455409
UniRef90_A0A2M9V337|unclassified	303.8679455409
UniRef90_UNK35781-GLJPJAFA_01058	303.8679455409
UniRef90_UNK35781-GLJPJAFA_01058|unclassified	303.8679455409
UniRef90_A0A174SC47	303.4923362139
UniRef90_A0A174SC47|unclassified	303.4923362139
UniRef90_A0A0P0M4J6	302.7438964206
UniRef90_A0A0P0M4J6|unclassified	302.7438964206
UniClust90_4724-BKNAGKLC_02801	302.3849322081
UniClust90_4724-BKNAGKLC_02801|unclassified	302.3849322081
UniRef90_Q8X5K0	302.3710591097
UniRef90_Q8X5K0|unclassified	302.3710591097
UniRef90_P03915	302.2699080247
UniRef90_P03915|unclassified	302.2699080247
UniRef90_A6L8Q7	301.9991389878
UniRef90_A6L8Q7|unclassified	301.9991389878
UniRef90_Q8A018	301.9991389878
UniRef90_Q8A018|unclassified	301.9991389878
UniClust90_15394-APDBLFEL_01349	301.6281326745
UniClust90_15394-APDBLFEL_01349|unclassified	301.6281326745
UniRef90_A0A351M2K1	301.2580368062
UniRef90_A0A351M2K1|unclassified	301.2580368062
UniClust90_4730-OCJMFEPE_01241	301.1444596502
UniClust90_4730-OCJMFEPE_01241|unclassified	301.1444596502
UniClust90_41546-MAFOFBDA_04069	300.8888480356
UniClust90_41546-MAFOFBDA_04069|unclassified	300.8888480356
UniRef90_UPI0010206568	300.5205630319
UniRef90_UPI0010206568|unclassified	300.5205630319
UniRef90_C3RFU1	299.8335664146
UniRef90_C3RFU1|unclassified	299.8335664146
UniRef90_A0A0F9PA75	299.7866910831
UniRef90_A0A0F9PA75|unclassified	299.7866910831
UniRef90_A0A1B0FDD2	299.7866910831
UniRef90_A0A1B0FDD2|unclassified	299.7866910831
UniRef90_A0A2X1PEW2	299.7683215273
UniRef90_A0A2X1PEW2|unclassified	299.7683215273
UniRef90_A0A357CWZ4	298.6925790719
UniRef90_A0A357CWZ4|unclassified	298.6925790719
UniRef90_Q9NXB9	298.6925790719
UniRef90_Q9NXB9|unclassified	298.6925790719
UniClust90_94764-CCPPDGAK_02003	298.3296476271
UniClust90_94764-CCPPDGAK_02003|unclassified	298.3296476271
UniRef90_A0A2X3JSX0	298.0967149051
UniRef90_A0A2X3JSX0|unclassified	298.0967149051
UniRef90_A0A377D274	297.9675970838
UniRef90_A0A377D274|unclassified	297.9675970838
UniRef90_A0A376UH85	297.4204955118
UniRef90_A0A376UH85|unclassified	297.4204955118
UniRef90_A0A1D6XS47	297.2461259044
UniRef90_A0A1D6XS47|unclassified	297.2461259044
UniRef90_P07023	296.9904198061
UniRef90_P07023|unclassified	296.9904198061
UniClust90_1824-NKAAPBJB_02097	296.5281400931
UniClust90_1824-NKAAPBJB_02097|unclassified	296.5281400931
UniRef90_Q8A756	296.5281400931
UniRef90_Q8A756|unclassified	296.5281400931
UniRef90_A0A376JFX9	295.1025240349
UniRef90_A0A376JFX9|unclassified	295.1025240349
UniRef90_A0A484YAZ2	294.7041804429
UniRef90_A0A484YAZ2|unclassified	294.7041804429
UniClust90_1877-JPOLECEG_01720	294.3948441212
UniClust90_1877-JPOLECEG_01720|unclassified	294.3948441212
UniClust90_41679-INOAEMDB_01183	294.3948441212
UniClust90_41679-INOAEMDB_01183|unclassified	294.3948441212
UniRef90_A0A449CQV9	294.3948441212
UniRef90_A0A449CQV9|unclassified	294.3948441212
UniRef90_UNK4721-JKMHDHJH_02112	294.0422754456
UniRef90_UNK4721-JKMHDHJH_02112|unclassified	294.0422754456
UniRef90_C0D3G7	293.3396654684
UniRef90_C0D3G7|unclassified	293.3396654684
UniRef90_E2QET2	293.3396654684
UniRef90_E2QET2|unclassified	293.3396654684
UniRef90_A0A173YGB1	292.2920238060
UniRef90_A0A173YGB1|unclassified	292.2920238060
UniClust90_48439-EIGKANOA_00789	291.5977434645
UniClust90_48439-EIGKANOA_00789|unclassified	291.5977434645
UniRef90_A0A3G9J579	291.5977434645
UniRef90_A0A3G9J579|unclassified	291.5977434645
UniRef90_A0A1X6RME2	291.5371278705
UniRef90_A0A1X6RME2|unclassified	291.5371278705
UniRef90_R7KFN7	291.5365088178
UniRef90_R7KFN7|unclassified	291.5365088178
UniClust90_29415-IEHOOAGF_01418	290.5624852036
UniClust90_29415-IEHOOAGF_01418|unclassified	290.5624852036
UniRef90_A0A0P0G3U9	290.2190307294
UniRef90_A0A0P0G3U9|unclassified	290.2190307294
UniRef90_A0A376MUC0	290.2190307294
UniRef90_A0A376MUC0|unclassified	290.2190307294
UniRef90_A0A0P0ERC5	289.5345518833
UniRef90_A0A0P0ERC5|unclassified	289.5345518833
UniRef90_A0A379TMV7	289.5345518833
UniRef90_A0A379TMV7|unclassified	289.5345518833
UniRef90_A0A0N7IFD4	289.1935217869
UniRef90_A0A0N7IFD4|unclassified	289.1935217869
UniRef90_A0A376U0U7	288.8270207911
UniRef90_A0A376U0U7|unclassified	288.8270207911
UniClust90_4797-EDMHLOED_01688	288.5138660365
UniClust90_4797-EDMHLOED_01688|unclassified	288.5138660365
UniRef90_A0A174F5M5	287.5003512846
UniRef90_A0A174F5M5|unclassified	287.5003512846
UniRef90_A0A180F5T6	287.1640935638
UniRef90_A0A180F5T6|unclassified	287.1640935638
UniRef90_A0A1Q6U4A9	286.8286214919
UniRef90_A0A1Q6U4A9|unclassified	286.8286214919
UniRef90_A0A2X2UUD1	286.8286214919
UniRef90_A0A2X2UUD1|unclassified	286.8286214919
UniRef90_UNK1679-AAFPKPLF_00482	286.4939323186
UniRef90_UNK1679-AAFPKPLF_00482|unclassified	286.4939323186
UniRef90_A0A376UER4	286.1600233066
UniRef90_A0A376UER4|unclassified	286.1600233066
UniRef90_A0A029I7Q0	286.1600233066
UniRef90_A0A029I7Q0|unclassified	286.1600233066
UniRef90_A0A174PSN1	286.1600233066
UniRef90_A0A174PSN1|unclassified	286.1600233066
UniRef90_A0A2X3JJJ1	286.1600233066
UniRef90_A0A2X3JJJ1|unclassified	286.1600233066
UniRef90_A0A174HG42	285.4945348803
UniRef90_A0A174HG42|unclassified	285.4945348803
UniRef90_O33799	285.4172483883
UniRef90_O33799|unclassified	285.4172483883
UniRef90_A0A174CUM1	285.1629500547
UniRef90_A0A174CUM1|unclassified	285.1629500547
UniRef90_A0A1C5LB34	284.8321345674
UniRef90_A0A1C5LB34|unclassified	284.8321345674
UniRef90_R5IQW8	284.5020857440
UniRef90_R5IQW8|unclassified	284.5020857440
UniRef90_UNK6769-LOOIJOLM_01607	284.5020857440
UniRef90_UNK6769-LOOIJOLM_01607|unclassified	284.5020857440
UniRef90_A0A377YLR5	283.8442774533
UniRef90_A0A377YLR5|unclassified	283.8442774533
UniRef90_A0A174C7J3	283.5165126987
UniRef90_A0A174C7J3|unclassified	283.5165126987
UniRef90_Q8XE94	283.5165126987
UniRef90_Q8XE94|unclassified	283.5165126987
UniRef90_UNK29422-AFDMBNGL_02539	283.1895040335
UniRef90_UNK29422-AFDMBNGL_02539|unclassified	283.1895040335
UniClust90_4785-EBPGBANA_01659	281.5657110058
UniClust90_4785-EBPGBANA_01659|unclassified	281.5657110058
UniRef90_A0A3R6C652	281.5657110058
UniRef90_A0A3R6C652|unclassified	281.5657110058
UniRef90_A0A139KJ09	281.2145940398
UniRef90_A0A139KJ09|unclassified	281.2145940398
UniClust90_41675-MBFIKIJJ_00711	280.6003428538
UniClust90_41675-MBFIKIJJ_00711|unclassified	280.6003428538
UniRef90_A0A1C5KS63	279.9604332920
UniRef90_A0A1C5KS63|unclassified	279.9604332920
UniRef90_A0A239STI2	279.9604332920
UniRef90_A0A239STI2|unclassified	279.9604332920
UniRef90_A0A1C7FRY9	279.3234357191
UniRef90_A0A1C7FRY9|unclassified	279.3234357191
UniRef90_A0A0P0F9I6	279.0060227239
UniRef90_A0A0P0F9I6|unclassified	279.0060227239
UniRef90_A0A449ES54	278.6893303031
UniRef90_A0A449ES54|unclassified	278.6893303031
UniRef90_A0A3S4US58	278.3733560057
UniRef90_A0A3S4US58|unclassified	278.3733560057
UniClust90_4588-EDMGJOMK_01331	278.0580973919
UniClust90_4588-EDMGJOMK_01331|unclassified	278.0580973919
UniRef90_A0A174FAR6	278.0580973919
UniRef90_A0A174FAR6|unclassified	278.0580973919
UniRef90_H7ELN4	278.0580973919
UniRef90_H7ELN4|unclassified	278.0580973919
UniClust90_1920-OAPBBNHD_01473	277.7435520329
UniClust90_1920-OAPBBNHD_01473|unclassified	277.7435520329
UniRef90_A0A1H3WAT9	277.4297175108
UniRef90_A0A1H3WAT9|unclassified	277.4297175108
UniClust90_14960-KLODFDNE_02082	277.2322629295
UniClust90_14960-KLODFDNE_02082|unclassified	277.2322629295
UniRef90_A0A0I1PLG0	274.6368008916
UniRef90_A0A0I1PLG0|unclassified	274.6368008916
UniRef90_Q89ZN1	274.3299441308
UniRef90_Q89ZN1|unclassified	274.3299441308
UniRef90_A0A489YS23	274.0237723182
UniRef90_A0A489YS23|unclassified	274.0237723182
UniRef90_A0A180FCA3	273.7182831628
UniRef90_A0A180FCA3|unclassified	273.7182831628
UniRef90_A0A447R0Q9	273.7182831628
UniRef90_A0A447R0Q9|unclassified	273.7182831628
UniClust90_1878-CFMNANBK_03206	272.5031076549
UniClust90_1878-CFMNANBK_03206|unclassified	272.5031076549
UniRef90_A0A066SY29	272.2009977795
UniRef90_A0A066SY29|unclassified	272.2009977795
UniRef90_A0A446GK88	271.8995570289
UniRef90_A0A446GK88|unclassified	271.8995570289
UniRef90_UPI0009E46A26	271.8995570289
UniRef90_UPI0009E46A26|unclassified	271.8995570289
UniRef90_A0A174XM63	271.5987831826
UniRef90_A0A174XM63|unclassified	271.5987831826
UniRef90_Q2TTT5	270.9992273698
UniRef90_Q2TTT5|unclassified	270.9992273698
UniRef90_A0A376NTA6	270.7004410111
UniRef90_A0A376NTA6|unclassified	270.7004410111
UniRef90_A0A376L6Z6	270.4023127721
UniRef90_A0A376L6Z6|unclassified	270.4023127721
UniClust90_21450-OLNEKPPP_01997	270.1370179062
UniClust90_21450-OLNEKPPP_01997|unclassified	270.1370179062
UniClust90_41874-ACPFNFPN_00953	270.1048404808
UniClust90_41874-ACPFNFPN_00953|unclassified	270.1048404808
UniClust90_4631-GPMJCAIH_01766	269.9293756836
UniClust90_4631-GPMJCAIH_01766|unclassified	269.9293756836
UniRef90_A0A174NGH2	269.5118551011
UniRef90_A0A174NGH2|unclassified	269.5118551011
UniRef90_A0A376V9Y3	269.2261642774
UniRef90_A0A376V9Y3|unclassified	269.2261642774
UniClust90_4711-JLCPHMGA_01823	267.4567538094
UniClust90_4711-JLCPHMGA_01823|unclassified	267.4567538094
UniRef90_A0A174P5Q9	267.4567538094
UniRef90_A0A174P5Q9|unclassified	267.4567538094
UniRef90_A0A377E079	267.4567538094
UniRef90_A0A377E079|unclassified	267.4567538094
UniRef90_A0A108T4P3	267.2273182944
UniRef90_A0A108T4P3|unclassified	267.2273182944
UniClust90_1857-EEGOAELH_00322	266.8753260838
UniClust90_1857-EEGOAELH_00322|unclassified	266.8753260838
UniRef90_A0A381JKA5	266.8753260838
UniRef90_A0A381JKA5|unclassified	266.8753260838
UniRef90_A0A2X3LKE9	266.5855591716
UniRef90_A0A2X3LKE9|unclassified	266.5855591716
UniRef90_M1EXV1	266.2964208211
UniRef90_M1EXV1|unclassified	266.2964208211
UniRef90_T2RG56	266.0079089892
UniRef90_T2RG56|unclassified	266.0079089892
UniRef90_UPI00097D15D4	266.0079089892
UniRef90_UPI00097D15D4|unclassified	266.0079089892
UniClust90_4587-MJGGPJBM_01325	265.7200216418
UniClust90_4587-MJGGPJBM_01325|unclassified	265.7200216418
UniRef90_Q8A137	264.5746767210
UniRef90_Q8A137|unclassified	264.5746767210
UniRef90_A0A0P0F9Y9	264.2898815900
UniRef90_A0A0P0F9Y9|unclassified	264.2898815900
UniRef90_A0A1H9MBQ7	264.0056989216
UniRef90_A0A1H9MBQ7|unclassified	264.0056989216
UniRef90_A8RPD3	264.0056989216
UniRef90_A8RPD3|unclassified	264.0056989216
UniRef90_A0A377KD78	263.4391630870
UniRef90_A0A377KD78|unclassified	263.4391630870
UniRef90_A0A285PX44	262.8750535301
UniRef90_A0A285PX44|unclassified	262.8750535301
UniClust90_4920-LONGMEKK_00731	262.5939037402
UniClust90_4920-LONGMEKK_00731|unclassified	262.5939037402
UniRef90_P04391	262.5939037402
UniRef90_P04391|unclassified	262.5939037402
UniRef90_P03708	262.5687566039
UniRef90_P03708|unclassified	262.5687566039
UniRef90_UNK4760-PKOBCAJE_02251	262.3133546977
UniRef90_UNK4760-PKOBCAJE_02251|unclassified	262.3133546977
UniRef90_P39280	262.0334044793
UniRef90_P39280|unclassified	262.0334044793
UniClust90_98135-JGOGJBMH_00530	261.9530825137
UniClust90_98135-JGOGJBMH_00530|unclassified	261.9530825137
UniRef90_A0A351TMQ7	261.7540511696
UniRef90_A0A351TMQ7|unclassified	261.7540511696
UniRef90_A0A381JPJ1	261.7540511696
UniRef90_A0A381JPJ1|unclassified	261.7540511696
UniRef90_A0A376RMY1	261.1971276565
UniRef90_A0A376RMY1|unclassified	261.1971276565
UniRef90_A0A447Y3D8	261.1971276565
UniRef90_A0A447Y3D8|unclassified	261.1971276565
UniRef90_Q08408	260.9303974273
UniRef90_Q08408|unclassified	260.9303974273
UniClust90_41554-KDFNEAPB_01319	260.6425689990
UniClust90_41554-KDFNEAPB_01319|unclassified	260.6425689990
UniRef90_A0A377DY12	260.6425689990
UniRef90_A0A377DY12|unclassified	260.6425689990
UniRef90_D8GL76	260.3661717890
UniRef90_D8GL76|unclassified	260.3661717890
UniRef90_E2QIQ9	260.3661717890
UniRef90_E2QIQ9|unclassified	260.3661717890
UniRef90_A0A2X1IVM6	260.0903601664
UniRef90_A0A2X1IVM6|unclassified	260.0903601664
UniClust90_4677-BBDNLHLG_01751	258.9929324864
UniClust90_4677-BBDNLHLG_01751|unclassified	258.9929324864
UniRef90_F9YQ08	258.7200210717
