# Reaction HUMAnN v4.0.0.alpha.1	SRR7947171_1
RXN-9237|unclassified	0.9310986965
RXN-9240	0.9310986965
RXN-9240|unclassified	0.9310986965
RXN3O-102	0.9310986965
RXN3O-102|unclassified	0.9310986965
BIOTIN-CARBOXYL-RXN	0.9282535427
BIOTIN-CARBOXYL-RXN|unclassified	0.9282535427
RXN-8348	0.9242144177
RXN-8348|unclassified	0.9242144177
NADPH-DEHYDROGENASE-RXN	0.9132420091
NADPH-DEHYDROGENASE-RXN|unclassified	0.9132420091
AMINOACYLASE-RXN	0.8968609865
AMINOACYLASE-RXN|unclassified	0.8968609865
RXN-9380	0.8912655971
RXN-9380|unclassified	0.8912655971
RXN-8891	0.8718395815
RXN-8891|unclassified	0.8718395815
FOLYLPOLYGLUTAMATESYNTH-RXN	0.8658008658
FOLYLPOLYGLUTAMATESYNTH-RXN|unclassified	0.8658008658
FORMYLTHFGLUSYNTH-RXN	0.8658008658
FORMYLTHFGLUSYNTH-RXN|unclassified	0.8658008658
RXN-6341	0.8658008658
RXN-6341|unclassified	0.8658008658
RXN0-2921	0.8658008658
RXN0-2921|unclassified	0.8658008658
RXN0-2441	0.8591065292
RXN0-2441|unclassified	0.8591065292
PROTOPORGENOXI-RXN	0.8474576271
PROTOPORGENOXI-RXN|unclassified	0.8474576271
MANNPDEHYDROG-RXN	0.8467400508
MANNPDEHYDROG-RXN|unclassified	0.8467400508
3.2.1.78-RXN	0.8244023083
3.2.1.78-RXN|unclassified	0.8244023083
RXN-2043	0.8244023083
RXN-2043|unclassified	0.8244023083
3.8.1.8-RXN	0.8230452675
3.8.1.8-RXN|unclassified	0.8230452675
RXN-19782	0.8006405124
RXN-19782|unclassified	0.8006405124
RXN-2102	0.8006405124
RXN-2102|unclassified	0.8006405124
ALTRO-OXIDOREDUCT-RXN	0.7974481659
ALTRO-OXIDOREDUCT-RXN|unclassified	0.7974481659
3.4.19.11-RXN	0.7898894155
3.4.19.11-RXN|unclassified	0.7898894155
3.2.1.18-RXN	0.7878193113
3.2.1.18-RXN|unclassified	0.7878193113
RXN-14559	0.7857940792
RXN-14559|unclassified	0.7857940792
RXN-14571	0.7849293564
RXN-14571|unclassified	0.7849293564
RXN-8769	0.7812500000
RXN-8769|unclassified	0.7812500000
3.2.1.24-RXN	0.7794232268
3.2.1.24-RXN|unclassified	0.7794232268
RXN-18913	0.7794232268
RXN-18913|unclassified	0.7794232268
GLYCOPHOSPHORYL-RXN	0.7686395081
GLYCOPHOSPHORYL-RXN|unclassified	0.7686395081
GLYMALTOPHOSPHORYL-RXN	0.7686395081
GLYMALTOPHOSPHORYL-RXN|unclassified	0.7686395081
RXN-12171	0.7686395081
RXN-12171|unclassified	0.7686395081
RXN-12392	0.7686395081
RXN-12392|unclassified	0.7686395081
RXN-14284	0.7686395081
RXN-14284|unclassified	0.7686395081
RXN-14285	0.7686395081
RXN-14285|unclassified	0.7686395081
RXN-14286	0.7686395081
RXN-14286|unclassified	0.7686395081
RXN-14353	0.7686395081
RXN-14353|unclassified	0.7686395081
RXN-1826	0.7686395081
RXN-1826|unclassified	0.7686395081
RXN-21092	0.7686395081
RXN-21092|unclassified	0.7686395081
RXN-9025	0.7686395081
RXN-9025|unclassified	0.7686395081
RXN0-5182	0.7686395081
RXN0-5182|unclassified	0.7686395081
RXN0-5184	0.7686395081
RXN0-5184|unclassified	0.7686395081
3.2.1.165-RXN	0.7659955478
3.2.1.165-RXN|unclassified	0.7659955478
FARNESYLTRANSTRANSFERASE-RXN	0.7621951220
FARNESYLTRANSTRANSFERASE-RXN|unclassified	0.7621951220
GPPSYN-RXN	0.7621951220
GPPSYN-RXN|unclassified	0.7621951220
GLYC3PDEHYDROG-RXN	0.7552870091
GLYC3PDEHYDROG-RXN|unclassified	0.7552870091
RXN-15740	0.7552870091
RXN-15740|unclassified	0.7552870091
RXN-15745	0.7552870091
RXN-15745|unclassified	0.7552870091
RXN-21405	0.7552870091
RXN-21405|unclassified	0.7552870091
RXN0-5258-Yeast	0.7552870091
RXN0-5258-Yeast|unclassified	0.7552870091
RXN0-5260	0.7552870091
RXN0-5260|unclassified	0.7552870091
1.8.1.4-RXN	0.7407407407
1.8.1.4-RXN|unclassified	0.7407407407
RXN-7716	0.7407407407
RXN-7716|unclassified	0.7407407407
RXN-7719	0.7407407407
RXN-7719|unclassified	0.7407407407
RXN-8629	0.7407407407
RXN-8629|unclassified	0.7407407407
RXN0-1132	0.7407407407
RXN0-1132|unclassified	0.7407407407
RXN0-11	0.7385524372
RXN0-11|unclassified	0.7385524372
5.4.99.15-RXN	0.7369196758
5.4.99.15-RXN|unclassified	0.7369196758
ALTRODEHYDRAT-RXN	0.7320644217
ALTRODEHYDRAT-RXN|unclassified	0.7320644217
RXN-17801	0.7251631617
RXN-17801|unclassified	0.7251631617
RXN-21817	0.7251631617
RXN-21817|unclassified	0.7251631617
RXN0-5268	0.7251631617
RXN0-5268|unclassified	0.7251631617
RXN-11891	0.7132411076
RXN-11891|unclassified	0.7132411076
RXN-11892	0.7132411076
RXN-11892|unclassified	0.7132411076
RXN-15215	0.7132411076
RXN-15215|unclassified	0.7132411076
3.2.1.96-RXN	0.7127583749
3.2.1.96-RXN|unclassified	0.7127583749
CITC-RXN	0.6978367062
CITC-RXN|unclassified	0.6978367062
L-ASPARTATE-OXID-RXN	0.6954102921
L-ASPARTATE-OXID-RXN|unclassified	0.6954102921
3.4.15.5-RXN	0.6811989101
3.4.15.5-RXN|unclassified	0.6811989101
RXN-12735	0.6693440428
RXN-12735|unclassified	0.6693440428
2.5.1.64-RXN	0.6613756614
2.5.1.64-RXN|unclassified	0.6613756614
ISOLEUCINE--TRNA-LIGASE-RXN	0.6609385327
ISOLEUCINE--TRNA-LIGASE-RXN|unclassified	0.6609385327
3-NUCLEOTID-RXN	0.6426735219
3-NUCLEOTID-RXN|unclassified	0.6426735219
CYCPHOSDIESTER-RXN	0.6426735219
CYCPHOSDIESTER-RXN|unclassified	0.6426735219
RXN-14064	0.6426735219
RXN-14064|unclassified	0.6426735219
RXN-14090	0.6426735219
RXN-14090|unclassified	0.6426735219
RXN-14091	0.6426735219
RXN-14091|unclassified	0.6426735219
RXN-14112	0.6426735219
RXN-14112|unclassified	0.6426735219
RXN-14113	0.6426735219
RXN-14113|unclassified	0.6426735219
RXN-14115	0.6426735219
RXN-14115|unclassified	0.6426735219
RXN-14124	0.6426735219
RXN-14124|unclassified	0.6426735219
RXN-14126	0.6426735219
RXN-14126|unclassified	0.6426735219
FERREDOXIN--NAD+-REDUCTASE-RXN	0.6393861893
FERREDOXIN--NAD+-REDUCTASE-RXN|unclassified	0.6393861893
RXN-12365	0.6393861893
RXN-12365|unclassified	0.6393861893
ARGDECARBOX-RXN	0.6329113924
ARGDECARBOX-RXN|unclassified	0.6329113924
AGMATIN-RXN	0.6269278820
AGMATIN-RXN|unclassified	0.6269278820
ASPARAGINE--TRNA-LIGASE-RXN	0.6035953863
ASPARAGINE--TRNA-LIGASE-RXN|unclassified	0.6035953863
RXN-14992	0.5899705015
RXN-14992|unclassified	0.5899705015
1.2.7.8-RXN	0.5820721769
1.2.7.8-RXN|unclassified	0.5820721769
ASNSYNB-RXN	0.5813953488
ASNSYNB-RXN|unclassified	0.5813953488
RXN0-5418	0.5783689994
RXN0-5418|unclassified	0.5783689994
LINOLENOYL-RXN	0.5681818182
LINOLENOYL-RXN|unclassified	0.5681818182
R223-RXN	0.5681818182
R223-RXN|unclassified	0.5681818182
RXN-12184	0.5681818182
RXN-12184|unclassified	0.5681818182
RXN-12978	0.5681818182
RXN-12978|unclassified	0.5681818182
RXN-13290	0.5681818182
RXN-13290|unclassified	0.5681818182
RXN-13614	0.5681818182
RXN-13614|unclassified	0.5681818182
RXN-16380	0.5681818182
RXN-16380|unclassified	0.5681818182
RXN-16389	0.5681818182
RXN-16389|unclassified	0.5681818182
RXN-16393	0.5681818182
RXN-16393|unclassified	0.5681818182
RXN-16401	0.5681818182
RXN-16401|unclassified	0.5681818182
RXN-16402	0.5681818182
RXN-16402|unclassified	0.5681818182
RXN-16418	0.5681818182
RXN-16418|unclassified	0.5681818182
RXN-19751	0.5681818182
RXN-19751|unclassified	0.5681818182
RXN-19960	0.5681818182
RXN-19960|unclassified	0.5681818182
RXN-20651	0.5681818182
RXN-20651|unclassified	0.5681818182
RXN-21443	0.5681818182
RXN-21443|unclassified	0.5681818182
RXN-21445	0.5681818182
RXN-21445|unclassified	0.5681818182
RXN-21446	0.5681818182
RXN-21446|unclassified	0.5681818182
RXN-21447	0.5681818182
RXN-21447|unclassified	0.5681818182
RXN-21448	0.5681818182
RXN-21448|unclassified	0.5681818182
RXN-21449	0.5681818182
RXN-21449|unclassified	0.5681818182
RXN-21450	0.5681818182
RXN-21450|unclassified	0.5681818182
RXN-7904	0.5681818182
RXN-7904|unclassified	0.5681818182
RXN-9623	0.5681818182
RXN-9623|unclassified	0.5681818182
RXN-9644	0.5681818182
RXN-9644|unclassified	0.5681818182
RXN-9673	0.5681818182
RXN-9673|unclassified	0.5681818182
RXN0-7238	0.5681818182
RXN0-7238|unclassified	0.5681818182
RXN0-7239	0.5681818182
RXN0-7239|unclassified	0.5681818182
RXN0-7248	0.5681818182
RXN0-7248|unclassified	0.5681818182
RXN66-469	0.5681818182
RXN66-469|unclassified	0.5681818182
RXN66-477	0.5681818182
RXN66-477|unclassified	0.5681818182
RXN66-480	0.5681818182
RXN66-480|unclassified	0.5681818182
RXN66-483	0.5681818182
RXN66-483|unclassified	0.5681818182
RXN66-484	0.5681818182
RXN66-484|unclassified	0.5681818182
TRANS-RXN0-623	0.5681818182
TRANS-RXN0-623|unclassified	0.5681818182
4.2.2.8-RXN	0.5408328826
4.2.2.8-RXN|unclassified	0.5408328826
LYSDECARBOX-RXN	0.5086469990
LYSDECARBOX-RXN|unclassified	0.5086469990
ADPREDUCT-RXN	0.5030181087
ADPREDUCT-RXN|unclassified	0.5030181087
CDPREDUCT-RXN	0.5030181087
CDPREDUCT-RXN|unclassified	0.5030181087
GDPREDUCT-RXN	0.5030181087
GDPREDUCT-RXN|unclassified	0.5030181087
RIBONUCLEOSIDE-DIP-REDUCTI-RXN	0.5030181087
RIBONUCLEOSIDE-DIP-REDUCTI-RXN|unclassified	0.5030181087
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	0.5030181087
RIBONUCLEOSIDE-DIP-REDUCTII-RXN|unclassified	0.5030181087
RXN0-722	0.5030181087
RXN0-722|unclassified	0.5030181087
RXN0-747	0.5030181087
RXN0-747|unclassified	0.5030181087
RXN0-748	0.5030181087
RXN0-748|unclassified	0.5030181087
UDPREDUCT-RXN	0.5030181087
UDPREDUCT-RXN|unclassified	0.5030181087
DIMETHYLMALEATE-HYDRATASE-RXN	0.4977600796
DIMETHYLMALEATE-HYDRATASE-RXN|unclassified	0.4977600796
RXN-14047	0.4977600796
RXN-14047|unclassified	0.4977600796
3.2.1.3-RXN	0.4814636495
3.2.1.3-RXN|unclassified	0.4814636495
RXN-9024	0.4814636495
RXN-9024|unclassified	0.4814636495
MALTODEXGLUCOSID-RXN	0.4688232536
MALTODEXGLUCOSID-RXN|unclassified	0.4688232536
RXN-14281	0.4688232536
RXN-14281|unclassified	0.4688232536
RXN-14282	0.4688232536
RXN-14282|unclassified	0.4688232536
RXN-14283	0.4688232536
RXN-14283|unclassified	0.4688232536
RXN-15910	0.4688232536
RXN-15910|unclassified	0.4688232536
RXN0-5183	0.4688232536
RXN0-5183|unclassified	0.4688232536
RXN-12720	0.4649000465
RXN-12720|unclassified	0.4649000465
SULFATE-ADENYLYLTRANS-RXN	0.4649000465
SULFATE-ADENYLYLTRANS-RXN|unclassified	0.4649000465
RXN-11236	0.3745318352
RXN-11236|unclassified	0.3745318352
RXN-16471	0.3745318352
RXN-16471|unclassified	0.3745318352
RXN-21815	0.3745318352
RXN-21815|unclassified	0.3745318352
RXN0-3501	0.3745318352
RXN0-3501|unclassified	0.3745318352
RXN0-6369	0.3745318352
RXN0-6369|unclassified	0.3745318352
RXN0-7124	0.3745318352
RXN0-7124|unclassified	0.3745318352
RXN0-5229	0.3671071953
RXN0-5229|unclassified	0.3671071953
RXN-12618	0.3523608175
RXN-12618|unclassified	0.3523608175
RXN-13675	0.3523608175
RXN-13675|unclassified	0.3523608175
RXN-19572	0.3523608175
RXN-19572|unclassified	0.3523608175
RXN-19574	0.3523608175
RXN-19574|unclassified	0.3523608175
RXN-19578	0.3523608175
RXN-19578|unclassified	0.3523608175
RXN-19602	0.3523608175
RXN-19602|unclassified	0.3523608175
RXN-19604	0.3523608175
RXN-19604|unclassified	0.3523608175
RXN-19607	0.3523608175
RXN-19607|unclassified	0.3523608175
RXN-19608	0.3523608175
RXN-19608|unclassified	0.3523608175
RXN-19627	0.3523608175
RXN-19627|unclassified	0.3523608175
RXN-19732	0.3523608175
RXN-19732|unclassified	0.3523608175
RXN-6641	0.3523608175
RXN-6641|unclassified	0.3523608175
CHEBDEAMID-RXN	0.3173180451
CHEBDEAMID-RXN|unclassified	0.3173180451
3.4.21.53-RXN	0.3144514526
3.4.21.53-RXN|unclassified	0.3144514526
6.1.1.23-RXN	0.2037489813
6.1.1.23-RXN|unclassified	0.2037489813
RXN490-3616	0.2037489813
RXN490-3616|unclassified	0.2037489813
